GOID	TERM
GO:0016056	G protein-coupled opsin signaling pathway
GO:1904978	regulation of endosome organization
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production
GO:0034243	regulation of transcription elongation by RNA polymerase II
GO:0033605	positive regulation of catecholamine secretion
GO:2000261	negative regulation of blood coagulation, common pathway
GO:0060169	negative regulation of adenosine receptor signaling pathway
GO:0045808	negative regulation of establishment of competence for transformation
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing
GO:1990410	adrenomedullin receptor signaling pathway
GO:0044773	mitotic DNA damage checkpoint signaling
GO:1901997	negative regulation of indoleacetic acid biosynthetic process via tryptophan
GO:0033686	positive regulation of luteinizing hormone secretion
GO:1901003	negative regulation of fermentation
GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis
GO:0002587	negative regulation of antigen processing and presentation of peptide antigen via MHC class II
GO:2000084	regulation of mesenchymal to epithelial transition involved in mesonephros morphogenesis
GO:1900337	negative regulation of methane biosynthetic process from carbon monoxide
GO:0051223	regulation of protein transport
GO:0001798	positive regulation of type IIa hypersensitivity
GO:2000255	negative regulation of male germ cell proliferation
GO:1904318	regulation of smooth muscle contraction involved in micturition
GO:2000350	positive regulation of CD40 signaling pathway
GO:1904547	regulation of cellular response to glucose starvation
GO:0071866	negative regulation of apoptotic process in bone marrow cell
GO:0050864	regulation of B cell activation
GO:1903533	regulation of protein targeting
GO:0044027	negative regulation of gene expression via chromosomal CpG island methylation
GO:0033246	positive regulation of penicillin metabolic process
GO:1904368	regulation of sclerenchyma cell differentiation
GO:0075286	regulation of sporangiospore formation
GO:2000568	positive regulation of memory T cell activation
GO:1900345	regulation of methane biosynthetic process from methanethiol
GO:0160199	positive regulation of 7-methylguanosine mRNA capping
GO:2000345	regulation of hepatocyte proliferation
GO:0048818	positive regulation of hair follicle maturation
GO:1902511	negative regulation of apoptotic DNA fragmentation
GO:2000374	regulation of oxygen metabolic process
GO:0141008	retrotransposon silencing by mRNA destabilization
GO:2000852	regulation of corticosterone secretion
GO:1900085	negative regulation of peptidyl-tyrosine autophosphorylation
GO:0034107	negative regulation of erythrocyte clearance
GO:0050859	negative regulation of B cell receptor signaling pathway
GO:0045780	positive regulation of bone resorption
GO:0032214	negative regulation of telomere maintenance via semi-conservative replication
GO:0042313	protein kinase C deactivation
GO:0002761	regulation of myeloid leukocyte differentiation
GO:2000301	negative regulation of synaptic vesicle exocytosis
GO:0051626	regulation of epinephrine uptake
GO:1905715	regulation of cornification
GO:0048744	negative regulation of skeletal muscle fiber development
GO:1900908	regulation of olefin metabolic process
GO:1904350	regulation of protein catabolic process in the vacuole
GO:0001932	regulation of protein phosphorylation
GO:2000321	positive regulation of T-helper 17 cell differentiation
GO:0090334	regulation of cell wall (1->3)-beta-D-glucan biosynthetic process
GO:1903910	negative regulation of receptor clustering
GO:0120032	regulation of plasma membrane bounded cell projection assembly
GO:0051460	negative regulation of corticotropin secretion
GO:0031916	regulation of synaptic metaplasticity
GO:0033602	negative regulation of dopamine secretion
GO:0010957	negative regulation of vitamin D biosynthetic process
GO:2001286	regulation of caveolin-mediated endocytosis
GO:1904717	regulation of AMPA glutamate receptor clustering
GO:2000621	regulation of DNA replication termination
GO:1903471	regulation of mitotic actomyosin contractile ring contraction
GO:0095500	acetylcholine receptor signaling pathway
GO:1903949	positive regulation of atrial cardiac muscle cell action potential
GO:1901740	negative regulation of myoblast fusion
GO:0060334	regulation of type II interferon-mediated signaling pathway
GO:0010364	regulation of ethylene biosynthetic process
GO:2000236	negative regulation of tRNA processing
GO:0031449	regulation of slow-twitch skeletal muscle fiber contraction
GO:0038138	ERBB4-ERBB4 signaling pathway
GO:2000647	negative regulation of stem cell proliferation
GO:0050944	negative regulation of xanthophore differentiation
GO:0032540	positive regulation of host-seeking behavior
GO:0045581	negative regulation of T cell differentiation
GO:0048660	regulation of smooth muscle cell proliferation
GO:1901385	regulation of voltage-gated calcium channel activity
GO:0014729	regulation of the velocity of shortening of skeletal muscle modulating contraction
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest
GO:2000781	positive regulation of double-strand break repair
GO:0106279	negative regulation of UDP-N-acetylglucosamine biosynthetic process
GO:0032481	positive regulation of type I interferon production
GO:1903689	regulation of wound healing, spreading of epidermal cells
GO:0010612	regulation of cardiac muscle adaptation
GO:1900214	regulation of apoptotic process involved in metanephric collecting duct development
GO:0060335	positive regulation of type II interferon-mediated signaling pathway
GO:0031349	positive regulation of defense response
GO:0045684	positive regulation of epidermis development
GO:1903108	regulation of mitochondrial transcription
GO:1901532	regulation of hematopoietic progenitor cell differentiation
GO:0090299	regulation of neural crest formation
GO:1903666	positive regulation of asexual reproduction
GO:1901550	regulation of endothelial cell development
GO:0060686	negative regulation of prostatic bud formation
GO:2001019	positive regulation of retrograde axon cargo transport
GO:0060453	regulation of gastric acid secretion
GO:1901347	negative regulation of secondary cell wall biogenesis
GO:0150159	negative regulation of interleukin-34 production
GO:0052548	regulation of endopeptidase activity
GO:2000948	regulation of xyloglucan metabolic process
GO:0120187	positive regulation of protein localization to chromatin
GO:0051521	termination of monopolar cell growth
GO:0071676	negative regulation of mononuclear cell migration
GO:0070806	negative regulation of phialide development
GO:0036481	intrinsic apoptotic signaling pathway in response to hydrogen peroxide
GO:2000612	regulation of thyroid-stimulating hormone secretion
GO:2000446	regulation of macrophage migration inhibitory factor signaling pathway
GO:1901712	positive regulation of homoserine biosynthetic process
GO:1903324	negative regulation of snoRNA metabolic process
GO:0090311	regulation of protein deacetylation
GO:0140845	regulation of promoter clearance from RNA polymerase II promoter
GO:0050863	regulation of T cell activation
GO:1902174	positive regulation of keratinocyte apoptotic process
GO:1900640	regulation of austinol biosynthetic process
GO:2001144	regulation of phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity
GO:1904719	positive regulation of AMPA glutamate receptor clustering
GO:0021940	positive regulation of cerebellar granule cell precursor proliferation
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:1900834	regulation of emericellin biosynthetic process
GO:0010714	positive regulation of collagen metabolic process
GO:0098664	G protein-coupled serotonin receptor signaling pathway
GO:1903249	negative regulation of citrulline biosynthetic process
GO:0060227	Notch signaling pathway involved in camera-type eye photoreceptor fate commitment
GO:0140469	GCN2-mediated signaling
GO:0010692	regulation of alkaline phosphatase activity
GO:0023058	adaptation of signaling pathway
GO:1903996	negative regulation of non-membrane spanning protein tyrosine kinase activity
GO:0044617	modulation of relaxation of smooth muscle in another organism
GO:0071635	negative regulation of transforming growth factor beta production
GO:2000723	negative regulation of cardiac vascular smooth muscle cell differentiation
GO:2000834	regulation of androgen secretion
GO:0034241	positive regulation of macrophage fusion
GO:1900047	negative regulation of hemostasis
GO:0045315	positive regulation of compound eye photoreceptor development
GO:0061170	negative regulation of hair follicle placode formation
GO:2000791	negative regulation of mesenchymal cell proliferation involved in lung development
GO:1903004	regulation of protein K63-linked deubiquitination
GO:1901291	negative regulation of double-strand break repair via single-strand annealing
GO:0046672	positive regulation of compound eye retinal cell programmed cell death
GO:1902679	negative regulation of RNA biosynthetic process
GO:2000844	negative regulation of testosterone secretion
GO:0038157	granulocyte-macrophage colony-stimulating factor signaling pathway
GO:0051693	actin filament capping
GO:1900716	regulation of violaceol II biosynthetic process
GO:0035604	fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow
GO:1903048	regulation of acetylcholine-gated cation channel activity
GO:0043463	regulation of rhamnose catabolic process
GO:0075329	regulation of arbuscule formation for nutrient acquisition from host
GO:0055117	regulation of cardiac muscle contraction
GO:0032930	positive regulation of superoxide anion generation
GO:0070129	regulation of mitochondrial translation
GO:1900842	positive regulation of helvolic acid biosynthetic process
GO:1901353	positive regulation of phosphatidylglycerol biosynthetic process
GO:0034123	positive regulation of toll-like receptor signaling pathway
GO:1900863	positive regulation of cordyol C biosynthetic process
GO:1900305	positive regulation of laminaritriose transport
GO:0098911	regulation of ventricular cardiac muscle cell action potential
GO:0032684	negative regulation of fractalkine production
GO:0043243	positive regulation of protein-containing complex disassembly
GO:0110005	positive regulation of tRNA C5-cytosine methylation
GO:0048172	regulation of short-term neuronal synaptic plasticity
GO:1901301	regulation of cargo loading into COPII-coated vesicle
GO:0010371	regulation of gibberellin biosynthetic process
GO:2000806	positive regulation of termination of RNA polymerase II transcription, poly(A)-coupled
GO:1900398	negative regulation of pyrimidine nucleotide biosynthetic process
GO:0051983	regulation of chromosome segregation
GO:0002887	negative regulation of myeloid leukocyte mediated immunity
GO:0045948	positive regulation of translational initiation
GO:1902207	positive regulation of interleukin-2-mediated signaling pathway
GO:1990950	metaphase/anaphase transition of meiosis II
GO:0060861	positive regulation of floral organ abscission
GO:1901186	positive regulation of ERBB signaling pathway
GO:0150011	regulation of neuron projection arborization
GO:1901411	negative regulation of tetrapyrrole biosynthetic process from glutamate
GO:1900628	positive regulation of arugosin biosynthetic process
GO:0120189	positive regulation of bile acid secretion
GO:1904266	regulation of Schwann cell chemotaxis
GO:0048695	negative regulation of collateral sprouting of injured axon
GO:0140540	negative regulation melanotic encapsulation of foreign target
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0098987	regulation of modification of synapse structure, modulating synaptic transmission
GO:0110091	negative regulation of hippocampal neuron apoptotic process
GO:0061052	negative regulation of cell growth involved in cardiac muscle cell development
GO:0002018	renin-angiotensin regulation of aldosterone production
GO:0062168	negative regulation of plus-end directed microtubule sliding
GO:1900155	negative regulation of bone trabecula formation
GO:0036520	astrocyte-dopaminergic neuron signaling
GO:1902563	regulation of neutrophil activation
GO:1903597	negative regulation of gap junction assembly
GO:0034129	positive regulation of MyD88-independent toll-like receptor signaling pathway
GO:0090029	negative regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion
GO:0002902	regulation of B cell apoptotic process
GO:2001209	positive regulation of transcription elongation by RNA polymerase I
GO:1902875	regulation of embryonic pattern specification
GO:0032227	negative regulation of synaptic transmission, dopaminergic
GO:0032000	positive regulation of fatty acid beta-oxidation
GO:0034134	toll-like receptor 2 signaling pathway
GO:1903947	positive regulation of ventricular cardiac muscle cell action potential
GO:1903430	negative regulation of cell maturation
GO:0035387	negative regulation of Roundabout signaling pathway
GO:2000999	positive regulation of cellulose catabolic process
GO:0050868	negative regulation of T cell activation
GO:1903752	positive regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide
GO:1904751	positive regulation of protein localization to nucleolus
GO:0048843	negative regulation of axon extension involved in axon guidance
GO:1904215	regulation of protein import into chloroplast stroma
GO:1905931	negative regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching
GO:2000535	regulation of entry of bacterium into host cell
GO:0045595	regulation of cell differentiation
GO:1905707	negative regulation of mitochondrial ATP synthesis coupled proton transport
GO:0048086	negative regulation of developmental pigmentation
GO:0090336	positive regulation of brown fat cell differentiation
GO:0032223	negative regulation of synaptic transmission, cholinergic
GO:0045609	positive regulation of inner ear auditory receptor cell differentiation
GO:1902960	negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
GO:0038118	C-C chemokine receptor CCR7 signaling pathway
GO:0001910	regulation of leukocyte mediated cytotoxicity
GO:0035395	negative regulation of chemokine (C-X-C motif) ligand 9 production
GO:0048295	positive regulation of isotype switching to IgE isotypes
GO:1903722	regulation of centriole elongation
GO:0035360	positive regulation of peroxisome proliferator activated receptor signaling pathway
GO:0001799	regulation of type IIb hypersensitivity
GO:1904369	positive regulation of sclerenchyma cell differentiation
GO:1900937	positive regulation of nonadec-1-ene biosynthetic process
GO:0052150	symbiont-mediated perturbation of host apoptosis
GO:0080091	regulation of raffinose metabolic process
GO:1901542	regulation of ent-pimara-8(14),15-diene biosynthetic process
GO:0106129	positive regulation of store-operated calcium entry
GO:0032212	positive regulation of telomere maintenance via telomerase
GO:0031273	negative regulation of pseudopodium assembly
GO:0090084	negative regulation of inclusion body assembly
GO:1901901	regulation of protein localization to cell division site involved in cytokinesis
GO:1905002	positive regulation of membrane repolarization during atrial cardiac muscle cell action potential
GO:1900650	negative regulation of dehydroaustinol biosynthetic process
GO:0062134	positive regulation of L-glutamine biosynthetic process
GO:0045765	regulation of angiogenesis
GO:0002710	negative regulation of T cell mediated immunity
GO:0034132	negative regulation of toll-like receptor 1 signaling pathway
GO:2000119	negative regulation of sodium-dependent phosphate transport
GO:0002699	positive regulation of immune effector process
GO:0061218	negative regulation of mesonephros development
GO:0046005	positive regulation of circadian sleep/wake cycle, REM sleep
GO:0010921	regulation of phosphatase activity
GO:0051616	regulation of histamine uptake
GO:0070099	regulation of chemokine-mediated signaling pathway
GO:0001916	positive regulation of T cell mediated cytotoxicity
GO:0120315	positive regulation of oocyte karyosome formation
GO:1905044	regulation of Schwann cell proliferation involved in axon regeneration
GO:0045624	positive regulation of T-helper cell differentiation
GO:1902091	negative regulation of fumagillin biosynthetic process
GO:0090069	regulation of ribosome biogenesis
GO:1903980	positive regulation of microglial cell activation
GO:0045669	positive regulation of osteoblast differentiation
GO:0044555	negative regulation of heart rate in another organism
GO:1904508	regulation of protein localization to basolateral plasma membrane
GO:1904053	positive regulation of protein targeting to vacuole involved in autophagy
GO:0051514	negative regulation of monopolar cell growth
GO:2000073	regulation of cytokinesis, site selection
GO:0070606	regulation of (1->3)-alpha-glucan biosynthetic process
GO:0042753	positive regulation of circadian rhythm
GO:1905193	negative regulation of chloroplast fission
GO:0060298	positive regulation of sarcomere organization
GO:1904059	regulation of locomotor rhythm
GO:0061045	negative regulation of wound healing
GO:0021776	smoothened signaling pathway involved in spinal cord motor neuron cell fate specification
GO:0061415	negative regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
GO:0090373	negative regulation of glycerol transport
GO:0060407	negative regulation of penile erection
GO:0044127	regulation of development of symbiont in host
GO:1902151	regulation of response to DNA integrity checkpoint signaling
GO:1903053	regulation of extracellular matrix organization
GO:0150153	positive regulation of interleukin-17A production
GO:0075270	negative regulation of aecium development
GO:0010562	positive regulation of phosphorus metabolic process
GO:1905652	negative regulation of artery morphogenesis
GO:1904063	negative regulation of cation transmembrane transport
GO:0007186	G protein-coupled receptor signaling pathway
GO:0035582	sequestering of BMP in extracellular matrix
GO:0033007	negative regulation of mast cell activation involved in immune response
GO:1905526	regulation of Golgi lumen acidification
GO:0061390	positive regulation of direction of cell growth
GO:0032968	positive regulation of transcription elongation by RNA polymerase II
GO:2000927	regulation of cellodextrin catabolic process
GO:1901857	positive regulation of cellular respiration
GO:0050994	regulation of lipid catabolic process
GO:0090189	regulation of branching involved in ureteric bud morphogenesis
GO:0038179	neurotrophin signaling pathway
GO:0080188	gene silencing by siRNA-directed DNA methylation
GO:1900276	regulation of proteinase activated receptor activity
GO:1900220	semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis
GO:0071582	negative regulation of zinc ion transport
GO:1904299	negative regulation of transcytosis
GO:0071661	regulation of granzyme B production
GO:0006957	complement activation, alternative pathway
GO:1903348	positive regulation of bicellular tight junction assembly
GO:1904367	positive regulation of chemokinesis
GO:1900332	positive regulation of methane biosynthetic process from trimethylamine
GO:0046851	negative regulation of bone remodeling
GO:1901952	negative regulation of anterograde dense core granule transport
GO:0046425	regulation of receptor signaling pathway via JAK-STAT
GO:0160071	prevention of polyspermy during double fertilization
GO:1904196	negative regulation of granulosa cell proliferation
GO:0036490	regulation of translation in response to endoplasmic reticulum stress
GO:2000309	positive regulation of tumor necrosis factor (ligand) superfamily member 11 production
GO:0048584	positive regulation of response to stimulus
GO:0010119	regulation of stomatal movement
GO:0060370	susceptibility to T cell mediated cytotoxicity
GO:0099608	regulation of action potential firing pattern
GO:1903188	positive regulation of vitellogenesis
GO:1900844	negative regulation of monodictyphenone biosynthetic process
GO:1903907	negative regulation of plasma membrane raft polarization
GO:1902167	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:0007173	epidermal growth factor receptor signaling pathway
GO:0090359	negative regulation of abscisic acid biosynthetic process
GO:1900835	negative regulation of emericellin biosynthetic process
GO:1901673	regulation of mitotic spindle assembly
GO:1903898	negative regulation of PERK-mediated unfolded protein response
GO:1900843	regulation of monodictyphenone biosynthetic process
GO:1901917	regulation of exoribonuclease activity
GO:0007264	small GTPase-mediated signal transduction
GO:0090053	positive regulation of pericentric heterochromatin formation
GO:0043242	negative regulation of protein-containing complex disassembly
GO:1903530	regulation of secretion by cell
GO:0031496	positive regulation of mating type switching
GO:0034170	toll-like receptor 11 signaling pathway
GO:1903902	positive regulation of viral life cycle
GO:0090249	regulation of cell migration involved in somitogenic axis elongation
GO:0070372	regulation of ERK1 and ERK2 cascade
GO:0010080	regulation of floral meristem growth
GO:0038162	erythropoietin-mediated signaling pathway
GO:0120041	positive regulation of macrophage proliferation
GO:0075291	positive regulation of aplanospore formation
GO:1904965	regulation of vitamin E biosynthetic process
GO:1904348	negative regulation of small intestine smooth muscle contraction
GO:0075260	regulation of spore-bearing organ development
GO:2000379	positive regulation of reactive oxygen species metabolic process
GO:1902378	VEGF-activated neuropilin signaling pathway involved in axon guidance
GO:0045823	positive regulation of heart contraction
GO:2000511	regulation of granzyme A production
GO:0031346	positive regulation of cell projection organization
GO:0045769	negative regulation of asymmetric cell division
GO:0141196	retrotransposon silencing by piRNA-directed DNA methylation
GO:1900710	regulation of tensidol B biosynthetic process
GO:0072200	negative regulation of mesenchymal cell proliferation involved in ureter development
GO:0045739	positive regulation of DNA repair
GO:0021875	fibroblast growth factor receptor signaling pathway involved in forebrain neuroblast division
GO:0002688	regulation of leukocyte chemotaxis
GO:0050871	positive regulation of B cell activation
GO:1902642	negative regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate catabolic process
GO:2000995	negative regulation of mannan catabolic process
GO:1900653	negative regulation of demethylkotanin biosynthetic process
GO:0070302	regulation of stress-activated protein kinase signaling cascade
GO:0042666	negative regulation of ectodermal cell fate specification
GO:0031655	negative regulation of heat dissipation
GO:0023059	positive adaptation of signaling pathway
GO:1900054	positive regulation of retinoic acid biosynthetic process
GO:1905778	negative regulation of exonuclease activity
GO:0060688	regulation of morphogenesis of a branching structure
GO:1901954	regulation of retrograde dense core granule transport
GO:1903675	negative regulation of cap-dependent translational initiation
GO:2000981	negative regulation of inner ear receptor cell differentiation
GO:0014871	cross bridge formation involved in regulation of the velocity of shortening in skeletal muscle contraction
GO:0043487	regulation of RNA stability
GO:0070248	negative regulation of natural killer cell apoptotic process
GO:0061341	non-canonical Wnt signaling pathway involved in heart development
GO:1904109	positive regulation of cholesterol import
GO:2000780	negative regulation of double-strand break repair
GO:0031323	regulation of cellular metabolic process
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay
GO:0003108	negative regulation of the force of heart contraction by chemical signal
GO:0032681	regulation of lymphotoxin A production
GO:0060640	positive regulation of dentin-containing tooth bud formation by mesenchymal-epithelial signaling
GO:0070106	interleukin-27-mediated signaling pathway
GO:0051462	regulation of cortisol secretion
GO:0010105	negative regulation of ethylene-activated signaling pathway
GO:0010771	negative regulation of cell morphogenesis
GO:0045583	regulation of cytotoxic T cell differentiation
GO:0060702	negative regulation of endoribonuclease activity
GO:1901875	positive regulation of post-translational protein modification
GO:0070755	negative regulation of interleukin-35 production
GO:0120261	regulation of heterochromatin organization
GO:1900077	negative regulation of cellular response to insulin stimulus
GO:2000408	negative regulation of T cell extravasation
GO:0060292	long-term synaptic depression
GO:0150118	negative regulation of cell-substrate junction organization
GO:1902258	positive regulation of apoptotic process involved in outflow tract morphogenesis
GO:0048076	regulation of compound eye pigmentation
GO:1903267	negative regulation of ornithine catabolic process
GO:2000213	positive regulation of glutamate metabolic process
GO:0030808	regulation of nucleotide biosynthetic process
GO:0060624	regulation of ascospore wall (1->3)-beta-D-glucan biosynthetic process
GO:1903780	negative regulation of cardiac conduction
GO:0075290	regulation of aplanospore formation
GO:0150139	positive regulation of interleukin-37 production
GO:1905899	regulation of smooth muscle tissue development
GO:1905796	regulation of intraciliary anterograde transport
GO:0141137	positive regulation of gene expression, epigenetic
GO:0080036	regulation of cytokinin-activated signaling pathway
GO:0099176	regulation of retrograde trans-synaptic signaling by trans-synaptic protein complex
GO:1902423	regulation of attachment of mitotic spindle microtubules to kinetochore
GO:0140542	regulation of piRNA transcription
GO:1900378	positive regulation of secondary metabolite biosynthetic process
GO:0060544	regulation of necroptotic process
GO:0001919	regulation of receptor recycling
GO:2000503	positive regulation of natural killer cell chemotaxis
GO:0001997	positive regulation of the force of heart contraction by epinephrine-norepinephrine
GO:0045724	positive regulation of cilium assembly
GO:0045973	positive regulation of juvenile hormone secretion
GO:1900679	negative regulation of ferricrocin biosynthetic process
GO:0010982	regulation of high-density lipoprotein particle clearance
GO:0032350	regulation of hormone metabolic process
GO:1903881	regulation of interleukin-17-mediated signaling pathway
GO:2000694	regulation of phragmoplast microtubule organization
GO:0032369	negative regulation of lipid transport
GO:0071883	MAPK-activating adrenergic receptor signaling pathway
GO:1900693	negative regulation of (+)-kotanin biosynthetic process
GO:0002615	positive regulation of monocyte antigen processing and presentation
GO:2001037	positive regulation of tongue muscle cell differentiation
GO:0070235	regulation of activation-induced cell death of T cells
GO:0010739	positive regulation of protein kinase A signaling
GO:0071648	positive regulation of macrophage inflammatory protein-1 gamma production
GO:1903473	positive regulation of mitotic actomyosin contractile ring contraction
GO:0086100	endothelin receptor signaling pathway
GO:0098941	anterograde trans-synaptic signaling by trans-synaptic protein complex
GO:1900929	regulation of L-tyrosine import across plasma membrane
GO:1900293	positive regulation of galactotriose transport
GO:1902472	regulation of mitotic cytokinesis, division site positioning
GO:0045645	positive regulation of eosinophil differentiation
GO:0010710	regulation of collagen catabolic process
GO:1904335	regulation of ductus arteriosus closure
GO:0090339	negative regulation of formin-nucleated actin cable assembly
GO:1900376	regulation of secondary metabolite biosynthetic process
GO:0002647	negative regulation of central tolerance induction
GO:1900119	positive regulation of execution phase of apoptosis
GO:0140227	serotonin-gated cation-selective signaling pathway
GO:0070245	positive regulation of thymocyte apoptotic process
GO:1903444	negative regulation of brown fat cell differentiation
GO:0002431	Fc receptor mediated stimulatory signaling pathway
GO:1900947	regulation of isoprene biosynthetic process
GO:0032659	regulation of interleukin-16 production
GO:2000029	regulation of proanthocyanidin biosynthetic process
GO:0007563	regulation of eclosion
GO:1900316	negative regulation of maltopentaose transport
GO:1901413	regulation of tetrapyrrole biosynthetic process from glycine and succinyl-CoA
GO:0033689	negative regulation of osteoblast proliferation
GO:1900308	positive regulation of maltoheptaose transport
GO:1900723	negative regulation of protein adenylylation
GO:1900890	regulation of pentadecane metabolic process
GO:2000496	negative regulation of cell proliferation involved in compound eye morphogenesis
GO:0042661	regulation of mesodermal cell fate specification
GO:1905403	negative regulation of activated CD8-positive, alpha-beta T cell apoptotic process
GO:1905401	positive regulation of activated CD4-positive, alpha-beta T cell apoptotic process
GO:2000928	negative regulation of cellodextrin catabolic process
GO:1902055	positive regulation of neosartoricin biosynthetic process
GO:0150142	positive regulation of CD86 production
GO:0030886	negative regulation of myeloid dendritic cell activation
GO:0009871	jasmonic acid and ethylene-dependent systemic resistance, ethylene mediated signaling pathway
GO:0038009	regulation of signal transduction by receptor internalization
GO:1902648	positive regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process
GO:0061414	positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
GO:0090356	negative regulation of auxin metabolic process
GO:0150116	regulation of cell-substrate junction organization
GO:2000554	regulation of T-helper 1 cell cytokine production
GO:0046601	positive regulation of centriole replication
GO:0052320	positive regulation of phytoalexin metabolic process
GO:1903783	negative regulation of sodium ion import across plasma membrane
GO:1905847	negative regulation of cellular response to oxidopamine
GO:1901464	negative regulation of tetrapyrrole biosynthetic process
GO:1904114	positive regulation of muscle filament sliding
GO:1900982	positive regulation of phenazine biosynthetic process
GO:0010747	positive regulation of long-chain fatty acid import across plasma membrane
GO:0070797	negative regulation of cleistothecium development
GO:1901694	positive regulation of compound eye retinal cell apoptotic process
GO:0043537	negative regulation of blood vessel endothelial cell migration
GO:0061120	regulation of positive chemotaxis to cAMP by DIF-1
GO:0034350	regulation of glial cell apoptotic process
GO:0010973	positive regulation of division septum assembly
GO:1904676	negative regulation of somatic stem cell division
GO:0090303	positive regulation of wound healing
GO:1903380	positive regulation of mitotic chromosome condensation
GO:0090055	positive regulation of silent mating-type cassette heterochromatin formation
GO:2000871	negative regulation of progesterone secretion
GO:0030517	negative regulation of axon extension
GO:1903142	positive regulation of establishment of endothelial barrier
GO:1905385	negative regulation of protein localization to presynapse
GO:1904342	negative regulation of colon smooth muscle contraction
GO:0002861	regulation of inflammatory response to antigenic stimulus
GO:1900950	regulation of 18-methylnonadec-1-ene biosynthetic process
GO:0061873	regulation of hepatic stellate cell contraction
GO:0071923	negative regulation of cohesin loading
GO:1900377	negative regulation of secondary metabolite biosynthetic process
GO:0043433	negative regulation of DNA-binding transcription factor activity
GO:1904879	positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
GO:0002053	positive regulation of mesenchymal cell proliferation
GO:0002256	regulation of kinin cascade
GO:1900029	positive regulation of ruffle assembly
GO:0034761	positive regulation of iron ion transmembrane transport
GO:0045822	negative regulation of heart contraction
GO:1900822	regulation of ergot alkaloid biosynthetic process
GO:0003131	mesodermal-endodermal cell signaling
GO:1900933	negative regulation of nonadec-1-ene metabolic process
GO:0007270	neuron-neuron synaptic transmission
GO:1903115	regulation of actin filament-based movement
GO:0061945	regulation of protein K48-linked ubiquitination
GO:0034242	negative regulation of syncytium formation by plasma membrane fusion
GO:0060340	positive regulation of type I interferon-mediated signaling pathway
GO:1990926	short-term synaptic potentiation
GO:0070665	positive regulation of leukocyte proliferation
GO:0040020	regulation of meiotic nuclear division
GO:1905268	negative regulation of chromatin organization
GO:1900091	regulation of raffinose biosynthetic process
GO:1901249	regulation of lung goblet cell differentiation
GO:1902233	negative regulation of positive thymic T cell selection
GO:1904304	regulation of gastro-intestinal system smooth muscle contraction
GO:0021811	growth factor signaling initiating cell movement involved in cerebral cortex radial glia guided migration
GO:0007116	regulation of cell budding
GO:2000039	regulation of trichome morphogenesis
GO:0045659	negative regulation of neutrophil differentiation
GO:0061106	negative regulation of stomach neuroendocrine cell differentiation
GO:1903552	negative regulation of extracellular exosome assembly
GO:1903795	regulation of inorganic anion transmembrane transport
GO:1900664	regulation of emodin biosynthetic process
GO:1901862	negative regulation of muscle tissue development
GO:0048215	positive regulation of Golgi vesicle fusion to target membrane
GO:1904375	regulation of protein localization to cell periphery
GO:0032306	regulation of prostaglandin secretion
GO:1900270	positive regulation of reverse transcription
GO:0045682	regulation of epidermis development
GO:0140736	positive regulation of lovastatin biosynthetic process
GO:1903296	positive regulation of glutamate secretion, neurotransmission
GO:0008593	regulation of Notch signaling pathway
GO:0140212	regulation of long-chain fatty acid import into cell
GO:0002854	positive regulation of T cell mediated cytotoxicity directed against tumor cell target
GO:0014048	regulation of glutamate secretion
GO:2001039	negative regulation of cellular response to drug
GO:2000804	regulation of termination of RNA polymerase II transcription, poly(A)-coupled
GO:1905089	regulation of type 2 mitophagy
GO:0014738	regulation of muscle hyperplasia
GO:0061781	mitotic cohesin unloading
GO:0106090	positive regulation of cell adhesion involved in sprouting angiogenesis
GO:1905091	positive regulation of type 2 mitophagy
GO:1900124	negative regulation of nodal receptor complex assembly
GO:1905087	positive regulation of bioluminescence
GO:1903285	positive regulation of hydrogen peroxide catabolic process
GO:1902683	regulation of receptor localization to synapse
GO:0045927	positive regulation of growth
GO:0035682	toll-like receptor 21 signaling pathway
GO:2000875	negative regulation of glyoxylate cycle
GO:0009964	negative regulation of flavonoid biosynthetic process
GO:0010569	regulation of double-strand break repair via homologous recombination
