GOID	TERM
GO:1904114	positive regulation of muscle filament sliding
GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining
GO:1900982	positive regulation of phenazine biosynthetic process
GO:0010759	positive regulation of macrophage chemotaxis
GO:0010747	positive regulation of long-chain fatty acid import across plasma membrane
GO:1904884	positive regulation of telomerase catalytic core complex assembly
GO:2000588	positive regulation of platelet-derived growth factor receptor-beta signaling pathway
GO:1901694	positive regulation of compound eye retinal cell apoptotic process
GO:1990051	activation of protein kinase C activity
GO:0060355	positive regulation of cell adhesion molecule production
GO:0001954	positive regulation of cell-matrix adhesion
GO:0075011	positive regulation of germ tube formation
GO:1902565	positive regulation of neutrophil activation
GO:0010973	positive regulation of division septum assembly
GO:2001056	positive regulation of cysteine-type endopeptidase activity
GO:0002606	positive regulation of dendritic cell antigen processing and presentation
GO:0090303	positive regulation of wound healing
GO:0051247	positive regulation of protein metabolic process
GO:2000123	positive regulation of stomatal complex development
GO:1903380	positive regulation of mitotic chromosome condensation
GO:0090055	positive regulation of silent mating-type cassette heterochromatin formation
GO:0051928	positive regulation of calcium ion transport
GO:0002687	positive regulation of leukocyte migration
GO:1903142	positive regulation of establishment of endothelial barrier
GO:0061189	positive regulation of sclerotome development
GO:0045727	positive regulation of translation
GO:0010718	positive regulation of epithelial to mesenchymal transition
GO:0061066	positive regulation of dauer larval development
GO:0140501	positive regulation of reticulophagy
GO:0032962	positive regulation of inositol trisphosphate biosynthetic process
GO:0010063	positive regulation of trichoblast fate specification
GO:0070134	positive regulation of mitochondrial translational initiation
GO:1904879	positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
GO:0070378	positive regulation of ERK5 cascade
GO:0010694	positive regulation of alkaline phosphatase activity
GO:0002053	positive regulation of mesenchymal cell proliferation
GO:1902865	positive regulation of embryonic camera-type eye development
GO:0061213	positive regulation of mesonephros development
GO:1900006	positive regulation of dendrite development
GO:1900029	positive regulation of ruffle assembly
GO:0010952	positive regulation of peptidase activity
GO:0034761	positive regulation of iron ion transmembrane transport
GO:0045591	positive regulation of regulatory T cell differentiation
GO:0002863	positive regulation of inflammatory response to antigenic stimulus
GO:0060045	positive regulation of cardiac muscle cell proliferation
GO:0060340	positive regulation of type I interferon-mediated signaling pathway
GO:0070665	positive regulation of leukocyte proliferation
GO:1905415	positive regulation of dense core granule exocytosis
GO:0090261	positive regulation of inclusion body assembly
GO:0045706	positive regulation of salivary gland boundary specification
GO:1900036	positive regulation of cellular response to heat
GO:2000637	positive regulation of miRNA-mediated gene silencing
GO:0046016	positive regulation of transcription by glucose
GO:1905751	positive regulation of endosome to plasma membrane protein transport
GO:0031398	positive regulation of protein ubiquitination
GO:1904281	positive regulation of transcription by RNA polymerase V
GO:0002630	positive regulation of proteolysis associated with antigen processing and presentation
GO:1901384	positive regulation of chorionic trophoblast cell proliferation
GO:1905167	positive regulation of lysosomal protein catabolic process
GO:1900270	positive regulation of reverse transcription
GO:1902751	positive regulation of cell cycle G2/M phase transition
GO:0048215	positive regulation of Golgi vesicle fusion to target membrane
GO:0014911	positive regulation of smooth muscle cell migration
GO:0140736	positive regulation of lovastatin biosynthetic process
GO:1903296	positive regulation of glutamate secretion, neurotransmission
GO:1901183	positive regulation of camalexin biosynthetic process
GO:1903961	positive regulation of anion transmembrane transport
GO:2001288	positive regulation of caveolin-mediated endocytosis
GO:1901915	positive regulation of capsule organization
GO:0002854	positive regulation of T cell mediated cytotoxicity directed against tumor cell target
GO:1901956	positive regulation of retrograde dense core granule transport
GO:1904966	positive regulation of vitamin E biosynthetic process
GO:0030838	positive regulation of actin filament polymerization
GO:1902437	positive regulation of male mating behavior
GO:0072303	positive regulation of glomerular metanephric mesangial cell proliferation
GO:0050921	positive regulation of chemotaxis
GO:0009893	positive regulation of metabolic process
GO:0140973	positive regulation of AIM2 inflammasome complex assembly
GO:0106090	positive regulation of cell adhesion involved in sprouting angiogenesis
GO:0042691	positive regulation of crystal cell differentiation
GO:1900135	positive regulation of renin secretion into blood stream
GO:1905091	positive regulation of type 2 mitophagy
GO:1900688	positive regulation of gerfelin biosynthetic process
GO:0003331	positive regulation of extracellular matrix constituent secretion
GO:0080038	positive regulation of cytokinin-activated signaling pathway
GO:2000836	positive regulation of androgen secretion
GO:1905087	positive regulation of bioluminescence
GO:1903285	positive regulation of hydrogen peroxide catabolic process
GO:0010976	positive regulation of neuron projection development
GO:0075281	positive regulation of uredinium development
GO:0090263	positive regulation of canonical Wnt signaling pathway
GO:0045927	positive regulation of growth
GO:0035682	toll-like receptor 21 signaling pathway
GO:1903683	positive regulation of epithelial cell-cell adhesion involved in epithelium migration
GO:1900461	positive regulation of pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter
GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
GO:1900299	positive regulation of hexasaccharide transport
GO:0046635	positive regulation of alpha-beta T cell activation
GO:2000256	positive regulation of male germ cell proliferation
GO:0002258	positive regulation of kinin cascade
GO:1903658	positive regulation of type IV pilus biogenesis
GO:0045819	positive regulation of glycogen catabolic process
GO:2000306	positive regulation of photomorphogenesis
GO:0034177	positive regulation of toll-like receptor 12 signaling pathway
GO:1900087	positive regulation of G1/S transition of mitotic cell cycle
GO:1903390	positive regulation of synaptic vesicle uncoating
GO:0014739	positive regulation of muscle hyperplasia
GO:0032939	positive regulation of translation in response to oxidative stress
GO:0040018	positive regulation of multicellular organism growth
GO:0010628	positive regulation of gene expression
GO:1904704	positive regulation of protein localization to adherens junction
GO:0150078	positive regulation of neuroinflammatory response
GO:0014709	positive regulation of somitomeric trunk muscle development
GO:1903793	positive regulation of monoatomic anion transport
GO:2000397	positive regulation of ubiquitin-dependent endocytosis
GO:0048337	positive regulation of mesodermal cell fate specification
GO:0032332	positive regulation of chondrocyte differentiation
GO:2000265	positive regulation of blood coagulation, extrinsic pathway
GO:0046598	positive regulation of viral entry into host cell
GO:0075185	positive regulation of infection cushion formation
GO:0002860	positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target
GO:2000848	positive regulation of corticosteroid hormone secretion
GO:1905608	positive regulation of presynapse assembly
GO:0031948	positive regulation of glucocorticoid biosynthetic process
GO:1903931	positive regulation of pyrimidine-containing compound salvage
GO:0106280	positive regulation of UDP-N-acetylglucosamine biosynthetic process
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway
GO:0090355	positive regulation of auxin metabolic process
GO:1900724	positive regulation of protein adenylylation
GO:1905564	positive regulation of vascular endothelial cell proliferation
GO:0150032	positive regulation of protein localization to lysosome
GO:2000962	positive regulation of cellooligosaccharide metabolic process
GO:0062038	positive regulation of pheromone response MAPK cascade
GO:0031117	positive regulation of microtubule depolymerization
GO:0034093	positive regulation of maintenance of sister chromatid cohesion
GO:2000854	positive regulation of corticosterone secretion
GO:1903003	positive regulation of protein deubiquitination
GO:2000231	positive regulation of pancreatic stellate cell proliferation
GO:0042482	positive regulation of odontogenesis
GO:0002648	positive regulation of central tolerance induction
GO:0002752	cell surface pattern recognition receptor signaling pathway
GO:1903112	positive regulation of single-strand break repair via homologous recombination
GO:2001055	positive regulation of mesenchymal cell apoptotic process
GO:0010634	positive regulation of epithelial cell migration
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol
GO:1905917	positive regulation of cell differentiation involved in phenotypic switching
GO:2000478	positive regulation of metanephric podocyte development
GO:1900907	positive regulation of hexadecanal metabolic process
GO:1903061	positive regulation of protein lipidation
GO:1900171	positive regulation of glucocorticoid mediated signaling pathway
GO:0032740	positive regulation of interleukin-17 production
GO:0106397	positive regulation of R7 cell fate commitment
GO:2001200	positive regulation of dendritic cell differentiation
GO:0010909	positive regulation of heparan sulfate proteoglycan biosynthetic process
GO:2000938	positive regulation of cellotriose catabolic process
GO:0045813	positive regulation of Wnt signaling pathway, calcium modulating pathway
GO:0010720	positive regulation of cell development
GO:0002654	positive regulation of tolerance induction dependent upon immune response
GO:0048520	positive regulation of behavior
GO:1900451	positive regulation of glutamate receptor signaling pathway
GO:2000130	positive regulation of octopamine signaling pathway
GO:2000427	positive regulation of apoptotic cell clearance
GO:0090037	positive regulation of protein kinase C signaling
GO:0002645	positive regulation of tolerance induction
GO:1905580	positive regulation of ERBB3 signaling pathway
GO:1900672	positive regulation of F-9775A biosynthetic process
GO:1905830	positive regulation of prostaglandin catabolic process
GO:0051695	actin filament uncapping
GO:1904582	positive regulation of intracellular mRNA localization
GO:0042327	positive regulation of phosphorylation
GO:0032751	positive regulation of interleukin-27 production
GO:1905817	positive regulation of dorsal/ventral axon guidance
GO:1900048	positive regulation of hemostasis
GO:0032103	positive regulation of response to external stimulus
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis
GO:0034161	positive regulation of toll-like receptor 8 signaling pathway
GO:0050948	positive regulation of early stripe melanocyte differentiation
GO:0052042	symbiont-mediated activation of host programmed cell death
GO:0001996	positive regulation of heart rate by epinephrine-norepinephrine
GO:0045660	positive regulation of neutrophil differentiation
GO:0032148	activation of protein kinase B activity
GO:0060095	zinc potentiation of synaptic transmission, glycinergic
GO:2000648	positive regulation of stem cell proliferation
GO:2000541	positive regulation of protein geranylgeranylation
GO:0045921	positive regulation of exocytosis
GO:0002836	positive regulation of response to tumor cell
GO:0120263	positive regulation of heterochromatin organization
GO:0061051	positive regulation of cell growth involved in cardiac muscle cell development
GO:0071073	positive regulation of phospholipid biosynthetic process
GO:0070426	positive regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway
GO:1902290	positive regulation of defense response to oomycetes
GO:1905306	positive regulation of cardiac myofibril assembly
GO:2000439	positive regulation of monocyte extravasation
GO:0002897	positive regulation of central B cell tolerance induction
GO:1900970	positive regulation of sarcinapterin metabolic process
GO:0070964	positive regulation of neutrophil mediated killing of gram-positive bacterium
GO:0062224	positive regulation of somatic muscle development
GO:0033674	positive regulation of kinase activity
GO:1903423	positive regulation of synaptic vesicle recycling
GO:0075265	positive regulation of oogonium development
GO:2000247	positive regulation of establishment or maintenance of bipolar cell polarity regulating cell shape
GO:0050850	positive regulation of calcium-mediated signaling
GO:0090294	nitrogen catabolite activation of transcription
GO:0070249	positive regulation of natural killer cell apoptotic process
GO:0030862	positive regulation of polarized epithelial cell differentiation
GO:2001250	positive regulation of ammonia assimilation cycle
GO:0051138	positive regulation of NK T cell differentiation
GO:0042488	positive regulation of odontogenesis of dentin-containing tooth
GO:1902093	positive regulation of flagellated sperm motility
GO:1905281	positive regulation of retrograde transport, endosome to Golgi
GO:0002894	positive regulation of type II hypersensitivity
GO:0045960	positive regulation of complement activation, classical pathway
GO:1905559	positive regulation of mitotic nuclear envelope disassembly
GO:0060261	positive regulation of transcription initiation by RNA polymerase II
GO:1900223	positive regulation of amyloid-beta clearance
GO:1904851	positive regulation of establishment of protein localization to telomere
GO:0032244	positive regulation of nucleoside transport
GO:2000911	positive regulation of sterol import
GO:1901263	positive regulation of sorocarp spore cell differentiation
GO:0090127	positive regulation of synapse maturation by synaptic transmission
GO:0006964	positive regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria
GO:0045903	positive regulation of translational fidelity
GO:0010922	positive regulation of phosphatase activity
GO:2000744	positive regulation of anterior head development
GO:0048084	positive regulation of adult chitin-containing cuticle pigmentation
GO:1900669	positive regulation of endocrocin biosynthetic process
GO:1904261	positive regulation of basement membrane assembly involved in embryonic body morphogenesis
GO:1902736	positive regulation of receptor-mediated virion attachment to host cell
GO:0031343	positive regulation of cell killing
GO:1900143	positive regulation of oligodendrocyte apoptotic process
GO:0010650	positive regulation of cell communication by electrical coupling
GO:1904731	positive regulation of intestinal lipid absorption
GO:1905792	positive regulation of mechanosensory behavior
GO:0010059	positive regulation of atrichoblast fate specification
GO:1904120	positive regulation of otic vesicle morphogenesis
GO:0045579	positive regulation of B cell differentiation
GO:0035665	TIRAP-dependent toll-like receptor 4 signaling pathway
GO:0031274	positive regulation of pseudopodium assembly
GO:1904816	positive regulation of protein localization to chromosome, telomeric region
GO:2000179	positive regulation of neural precursor cell proliferation
GO:2000975	positive regulation of pro-B cell differentiation
GO:0045070	positive regulation of viral genome replication
GO:0034153	positive regulation of toll-like receptor 6 signaling pathway
GO:1903886	positive regulation of chemokine (C-C motif) ligand 20 production
GO:2001140	positive regulation of phospholipid transport
GO:0050714	positive regulation of protein secretion
GO:0060239	positive regulation of signal transduction involved in conjugation with cellular fusion
GO:0090031	positive regulation of steroid hormone biosynthetic process
GO:0140471	positive regulation of transepithelial migration of symbiont in host
GO:0070859	positive regulation of bile acid biosynthetic process
GO:1903116	positive regulation of actin filament-based movement
GO:0090028	positive regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion
GO:2000103	positive regulation of mammary stem cell proliferation
GO:0075257	positive regulation of teliospore formation
GO:0010890	positive regulation of sequestering of triglyceride
GO:0060466	activation of meiosis involved in egg activation
GO:1905717	positive regulation of cornification
GO:0051943	positive regulation of amino acid uptake involved in synaptic transmission
GO:1904695	positive regulation of vascular associated smooth muscle contraction
GO:1902690	positive regulation of NAD metabolic process
GO:1900485	positive regulation of protein targeting to vacuolar membrane
GO:0061169	positive regulation of hair placode formation
GO:1900213	positive regulation of mesenchymal cell apoptotic process involved in metanephros development
GO:0045633	positive regulation of mechanoreceptor differentiation
GO:0061003	positive regulation of dendritic spine morphogenesis
GO:1900057	positive regulation of leaf senescence
GO:0032024	positive regulation of insulin secretion
GO:0141150	positive regulation of nitric oxide-cGMP mediated signal transduction
GO:1902836	positive regulation of proline import across plasma membrane
GO:0070241	positive regulation of activated T cell autonomous cell death
GO:1904324	negative regulation of inhibitory G protein-coupled receptor phosphorylation
GO:0044149	positive regulation of formation of structure involved in a symbiotic process
GO:0070756	positive regulation of interleukin-35 production
GO:1905840	positive regulation of telomeric D-loop disassembly
GO:0043945	positive regulation of asexual sporulation resulting in formation of a cellular spore
GO:0090290	positive regulation of osteoclast proliferation
GO:2000409	positive regulation of T cell extravasation
GO:0002876	positive regulation of chronic inflammatory response to antigenic stimulus
GO:0070427	nucleotide-binding oligomerization domain containing 1 signaling pathway
GO:0031646	positive regulation of nervous system process
GO:0051549	positive regulation of keratinocyte migration
GO:1903268	positive regulation of ornithine catabolic process
GO:0032734	positive regulation of interleukin-11 production
GO:1900502	positive regulation of butyryl-CoA catabolic process to butyrate
GO:0090366	positive regulation of mRNA modification
GO:1900168	positive regulation of glial cell-derived neurotrophic factor production
GO:1901212	positive regulation of cardiac chamber formation
GO:0050930	induction of positive chemotaxis
GO:1904915	positive regulation of establishment of protein-containing complex localization to telomere
GO:1903043	positive regulation of chondrocyte hypertrophy
GO:1903501	positive regulation of mitotic actomyosin contractile ring assembly
GO:0140896	cGAS/STING signaling pathway
GO:0035669	TRAM-dependent toll-like receptor 4 signaling pathway
GO:1902426	deactivation of mitotic spindle assembly checkpoint
GO:0007089	traversing start control point of mitotic cell cycle
GO:0001805	positive regulation of type III hypersensitivity
GO:0043378	positive regulation of CD8-positive, alpha-beta T cell differentiation
GO:1903373	positive regulation of endoplasmic reticulum tubular network organization
GO:1904294	positive regulation of ERAD pathway
GO:1900694	positive regulation of (+)-kotanin biosynthetic process
GO:0032373	positive regulation of sterol transport
GO:2000111	positive regulation of macrophage apoptotic process
GO:0032352	positive regulation of hormone metabolic process
GO:0044089	positive regulation of cellular component biogenesis
GO:0070452	positive regulation of ergosterol biosynthetic process
GO:1902220	positive regulation of intrinsic apoptotic signaling pathway in response to osmotic stress
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:1905704	positive regulation of inhibitory synapse assembly
GO:0050867	positive regulation of cell activation
GO:1902614	positive regulation of anti-Mullerian hormone signaling pathway
GO:0090064	activation of microtubule nucleation
GO:0070798	positive regulation of cleistothecium development
GO:1903883	positive regulation of interleukin-17-mediated signaling pathway
GO:1902373	negative regulation of mRNA catabolic process
GO:0045542	positive regulation of cholesterol biosynthetic process
GO:0002600	positive regulation of antigen processing and presentation of lipid antigen via MHC class Ib
GO:0032786	positive regulation of DNA-templated transcription, elongation
GO:0002621	positive regulation of non-professional antigen presenting cell antigen processing and presentation
GO:0045723	positive regulation of fatty acid biosynthetic process
GO:1902916	positive regulation of protein polyubiquitination
GO:1903319	positive regulation of protein maturation
GO:1900078	positive regulation of cellular response to insulin stimulus
GO:2000513	positive regulation of granzyme A production
GO:0106062	positive regulation of exit from meiosis
GO:0048087	positive regulation of developmental pigmentation
GO:0075287	positive regulation of sporangiospore formation
GO:0033240	positive regulation of amine metabolic process
GO:1901421	positive regulation of response to alcohol
GO:0010572	positive regulation of platelet activation
GO:1903278	positive regulation of sodium ion export across plasma membrane
GO:0032946	positive regulation of mononuclear cell proliferation
GO:0050766	positive regulation of phagocytosis
GO:0051586	positive regulation of dopamine uptake involved in synaptic transmission
GO:0035661	MyD88-dependent toll-like receptor 2 signaling pathway
GO:1901579	positive regulation of alkane biosynthetic process
GO:0046319	positive regulation of glucosylceramide biosynthetic process
GO:2001011	positive regulation of plant-type cell wall cellulose biosynthetic process
GO:0045743	positive regulation of fibroblast growth factor receptor signaling pathway
GO:0160034	positive regulation of Toll receptor ligand protein activation cascade
GO:0009911	positive regulation of flower development
GO:1903489	positive regulation of lactation
GO:1905026	positive regulation of membrane repolarization during ventricular cardiac muscle cell action potential
GO:1905043	positive regulation of epithelium regeneration
GO:0106016	positive regulation of inflammatory response to wounding
GO:0061157	mRNA destabilization
GO:0140958	target-directed miRNA degradation
GO:0042103	positive regulation of T cell homeostatic proliferation
GO:2000761	positive regulation of N-terminal peptidyl-lysine acetylation
GO:1904253	positive regulation of bile acid metabolic process
GO:2000802	positive regulation of endocardial cushion to mesenchymal transition involved in heart valve formation
GO:0035783	CD4-positive, alpha-beta T cell costimulation
GO:0072300	positive regulation of metanephric glomerulus development
GO:0002550	positive regulation of plasma kallikrein-kinin cascade
GO:0045836	positive regulation of meiotic nuclear division
GO:0060492	lung induction
GO:0110108	positive regulation of imaginal disc-derived wing vein specification
GO:0106109	positive regulation of (R)-mevalonic acid biosynthetic process
GO:0002543	activation of blood coagulation via clotting cascade
GO:0034166	toll-like receptor 10 signaling pathway
GO:0090233	negative regulation of spindle checkpoint
GO:2000403	positive regulation of lymphocyte migration
GO:0140429	positive regulation of mitotic sister chromatid biorientation
GO:1905779	positive regulation of exonuclease activity
GO:0040010	positive regulation of growth rate
GO:1903672	positive regulation of sprouting angiogenesis
GO:1905908	positive regulation of amyloid fibril formation
GO:0002591	positive regulation of antigen processing and presentation of peptide antigen via MHC class I
GO:0071902	positive regulation of protein serine/threonine kinase activity
GO:1905116	positive regulation of lateral attachment of mitotic spindle microtubules to kinetochore
GO:0060369	positive regulation of Fc receptor mediated stimulatory signaling pathway
GO:0048301	positive regulation of isotype switching to IgD isotypes
GO:0043268	positive regulation of potassium ion transport
GO:2000222	positive regulation of pseudohyphal growth
GO:1905278	positive regulation of epithelial tube formation
GO:0051152	positive regulation of smooth muscle cell differentiation
GO:0070668	positive regulation of mast cell proliferation
GO:1903002	positive regulation of lipid transport across blood-brain barrier
GO:0031142	induction of conjugation upon nitrogen starvation
GO:0090271	positive regulation of fibroblast growth factor production
GO:1901221	positive regulation of cardiac chamber morphogenesis
GO:1904871	positive regulation of protein localization to Cajal body
GO:1900824	positive regulation of ergot alkaloid biosynthetic process
GO:2000920	positive regulation of glucuronoarabinoxylan catabolic process
GO:0010838	positive regulation of keratinocyte proliferation
GO:0046012	positive regulation of oskar mRNA translation
GO:1901453	positive regulation of response to benzene
GO:0033601	positive regulation of mammary gland epithelial cell proliferation
GO:0034105	positive regulation of tissue remodeling
GO:1905885	positive regulation of triglyceride transport
GO:0038097	positive regulation of mast cell activation by Fc-epsilon receptor signaling pathway
GO:0061059	positive regulation of peptidoglycan recognition protein signaling pathway
GO:0051729	germline cell cycle switching, mitotic to meiotic cell cycle
GO:1902843	positive regulation of netrin-activated signaling pathway
GO:2001172	positive regulation of glycolytic fermentation to ethanol
GO:0031945	positive regulation of glucocorticoid metabolic process
GO:1904263	positive regulation of TORC1 signaling
GO:2000205	positive regulation of ribosomal large subunit export from nucleus
GO:0010886	positive regulation of cholesterol storage
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein
GO:1902905	positive regulation of supramolecular fiber organization
GO:0060141	positive regulation of syncytium formation by virus
GO:0051835	positive regulation of synapse structural plasticity
GO:0010925	positive regulation of inositol-polyphosphate 5-phosphatase activity
GO:1900520	positive regulation of response to pullulan
GO:0070962	positive regulation of neutrophil mediated killing of bacterium
GO:0061126	positive regulation of positive chemotaxis to cAMP by DIF-1
GO:0051894	positive regulation of focal adhesion assembly
GO:0010770	positive regulation of cell morphogenesis
GO:1904801	positive regulation of neuron remodeling
GO:1904214	positive regulation of iodide transmembrane transport
GO:1900955	positive regulation of 18-methylnonadec-1-ene metabolic process
GO:1904964	positive regulation of phytol biosynthetic process
GO:1904075	positive regulation of trophectodermal cell proliferation
GO:1900514	positive regulation of starch utilization system complex assembly
GO:0043315	positive regulation of neutrophil degranulation
GO:0035332	positive regulation of hippo signaling
GO:0031112	positive regulation of microtubule polymerization or depolymerization
GO:0075319	positive regulation of ascus development
GO:1904411	positive regulation of secretory granule organization
GO:0010811	positive regulation of cell-substrate adhesion
GO:0046833	positive regulation of RNA export from nucleus
GO:0060452	positive regulation of cardiac muscle contraction
GO:0002690	positive regulation of leukocyte chemotaxis
GO:0050862	positive regulation of T cell receptor signaling pathway
GO:0045756	positive regulation of initiation of acetate catabolic process by acetate
GO:1904787	positive regulation of asymmetric protein localization involved in cell fate determination
GO:1902425	positive regulation of attachment of mitotic spindle microtubules to kinetochore
GO:2000608	positive regulation of cell proliferation involved in mesonephros development
GO:0051142	positive regulation of NK T cell proliferation
GO:0140051	positive regulation of endocardial cushion to mesenchymal transition
GO:1902722	positive regulation of prolactin secretion
GO:1901209	positive regulation of heart looping
GO:0050772	positive regulation of axonogenesis
GO:2000842	positive regulation of dehydroepiandrosterone secretion
GO:0090362	positive regulation of platelet-derived growth factor production
GO:0014744	positive regulation of muscle adaptation
GO:2000288	positive regulation of myoblast proliferation
GO:0032742	positive regulation of interleukin-19 production
GO:1904783	positive regulation of NMDA glutamate receptor activity
GO:1905561	positive regulation of kinetochore assembly
GO:0045681	positive regulation of R8 cell differentiation
GO:2000792	positive regulation of mesenchymal cell proliferation involved in lung development
GO:0050929	induction of negative chemotaxis
GO:1905050	positive regulation of metallopeptidase activity
GO:0051785	positive regulation of nuclear division
GO:1904151	positive regulation of microglial cell mediated cytotoxicity
GO:1902726	positive regulation of skeletal muscle satellite cell differentiation
GO:1900839	positive regulation of fumigaclavine C biosynthetic process
GO:1903781	positive regulation of cardiac conduction
GO:0032732	positive regulation of interleukin-1 production
GO:1900680	positive regulation of ferricrocin biosynthetic process
GO:0060907	positive regulation of macrophage cytokine production
GO:1904216	positive regulation of protein import into chloroplast stroma
GO:0090326	positive regulation of locomotion involved in locomotory behavior
GO:1902748	positive regulation of lens fiber cell differentiation
GO:0034052	positive regulation of plant-type hypersensitive response
GO:1902808	positive regulation of cell cycle G1/S phase transition
GO:1904440	positive regulation of iron ion import across plasma membrane
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0034138	toll-like receptor 3 signaling pathway
GO:0002663	positive regulation of B cell tolerance induction
GO:0035208	positive regulation of hemocyte proliferation
GO:2000830	positive regulation of parathyroid hormone secretion
GO:1905821	positive regulation of chromosome condensation
GO:0060450	positive regulation of hindgut contraction
GO:0032237	activation of store-operated calcium channel activity
GO:0048350	positive regulation of paraxial mesodermal cell fate specification
GO:1905682	positive regulation of innate immunity memory response
GO:0070165	positive regulation of adiponectin secretion
GO:0075323	positive regulation of oomycete sporangium development
GO:1905801	positive regulation of intraciliary retrograde transport
GO:0051149	positive regulation of muscle cell differentiation
GO:1904859	positive regulation of endothelial cell chemotaxis to vascular endothelial growth factor
GO:1900901	positive regulation of heptadecane metabolic process
GO:1900973	positive regulation of sarcinapterin biosynthetic process
GO:2000170	positive regulation of peptidyl-cysteine S-nitrosylation
GO:2000344	positive regulation of acrosome reaction
GO:0045862	positive regulation of proteolysis
GO:2000558	positive regulation of immunoglobulin production in mucosal tissue
GO:1903064	positive regulation of reverse cholesterol transport
GO:1900159	positive regulation of bone mineralization involved in bone maturation
GO:1902798	positive regulation of snoRNA processing
GO:1901919	positive regulation of exoribonuclease activity
GO:1905629	positive regulation of serotonin biosynthetic process
GO:1903861	positive regulation of dendrite extension
GO:0048091	positive regulation of female pigmentation
GO:1903833	positive regulation of cellular response to amino acid starvation
GO:1900002	positive regulation of anthocyanin catabolic process
GO:0045895	positive regulation of mating-type specific transcription, DNA-templated
GO:0045618	positive regulation of keratinocyte differentiation
GO:1903893	positive regulation of ATF6-mediated unfolded protein response
GO:1903855	positive regulation of stress response to copper ion
GO:0060769	positive regulation of epithelial cell proliferation involved in prostate gland development
GO:0050857	positive regulation of antigen receptor-mediated signaling pathway
GO:1900517	positive regulation of xylose catabolic process to ethanol
GO:1902104	positive regulation of metaphase/anaphase transition of meiotic cell cycle
GO:1900697	positive regulation of N',N'',N'''-triacetylfusarinine C biosynthetic process
GO:0070960	positive regulation of neutrophil mediated cytotoxicity
GO:1902459	positive regulation of stem cell population maintenance
GO:2000941	positive regulation of plant-type cell wall cellulose catabolic process
GO:0048023	positive regulation of melanin biosynthetic process
GO:0045987	positive regulation of smooth muscle contraction
GO:0072126	positive regulation of glomerular mesangial cell proliferation
GO:0075330	positive regulation of arbuscule formation for nutrient acquisition from host
GO:0050942	positive regulation of pigment cell differentiation
GO:0071639	positive regulation of monocyte chemotactic protein-1 production
GO:1904132	positive regulation of convergent extension involved in neural plate elongation
GO:0032056	positive regulation of translation in response to stress
GO:0003109	positive regulation of the force of heart contraction by circulating norepinephrine
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway
GO:1902279	positive regulation of pancreatic amylase secretion by cholecystokinin signaling pathway
GO:0030501	positive regulation of bone mineralization
GO:0090091	positive regulation of extracellular matrix disassembly
GO:1904595	positive regulation of termination of RNA polymerase II transcription
GO:0030813	positive regulation of nucleotide catabolic process
GO:2000917	positive regulation of glucuronoxylan catabolic process
GO:1901835	positive regulation of deadenylation-independent decapping of nuclear-transcribed mRNA
GO:0050946	positive regulation of xanthophore differentiation
GO:1903679	positive regulation of cap-independent translational initiation
GO:1903800	positive regulation of miRNA processing
GO:0031622	positive regulation of fever generation
GO:1905102	positive regulation of apoptosome assembly
GO:0060054	positive regulation of epithelial cell proliferation involved in wound healing
GO:0010613	positive regulation of cardiac muscle hypertrophy
GO:1905898	positive regulation of response to endoplasmic reticulum stress
GO:1902892	positive regulation of root hair elongation
GO:0141088	symbiont-mediated activation of host autophagy
GO:2000454	positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation
GO:0002547	positive regulation of tissue kallikrein-kinin cascade
GO:0001801	positive regulation of type IIb hypersensitivity
GO:0032915	positive regulation of transforming growth factor beta2 production
GO:1902228	positive regulation of macrophage colony-stimulating factor signaling pathway
GO:0120008	positive regulation of glutamatergic neuron differentiation
GO:0035896	positive regulation of mast cell degranulation in another organism
GO:0033138	positive regulation of peptidyl-serine phosphorylation
GO:0002705	positive regulation of leukocyte mediated immunity
GO:2000415	positive regulation of fibronectin-dependent thymocyte migration
GO:1904284	positive regulation of antigen processing and presentation of endogenous peptide antigen via MHC class I
GO:0061128	positive regulation of chemotaxis to cAMP by DIF-2
GO:0030949	positive regulation of vascular endothelial growth factor receptor signaling pathway
GO:0030836	positive regulation of actin filament depolymerization
GO:0070230	positive regulation of lymphocyte apoptotic process
GO:0045089	positive regulation of innate immune response
GO:0032109	positive regulation of response to nutrient levels
GO:1900459	positive regulation of brassinosteroid mediated signaling pathway
GO:0009939	positive regulation of gibberellic acid mediated signaling pathway
