GOID	TERM
GO:0001666	response to hypoxia
GO:1901328	response to cytochalasin B
GO:0002438	acute inflammatory response to antigenic stimulus
GO:0000410	carbon catabolite repression of transcription by galactose
GO:0080052	response to histidine
GO:0052170	symbiont-mediated suppression of host innate immune response
GO:0071495	cellular response to endogenous stimulus
GO:0039579	symbiont-mediated suppression of host ISG15-protein conjugation
GO:0097397	cellular response to interleukin-32
GO:1990066	energy quenching
GO:0031960	response to corticosteroid
GO:0071462	cellular response to water stimulus
GO:0006979	response to oxidative stress
GO:0042538	hyperosmotic salinity response
GO:1905237	response to cyclosporin A
GO:0036168	filamentous growth of a population of unicellular organisms in response to heat
GO:0010200	response to chitin
GO:0039672	suppression by virus of host natural killer cell activation
GO:0071867	response to monoamine
GO:0043480	pigment accumulation in tissues
GO:1903842	response to arsenite ion
GO:0009408	response to heat
GO:0006970	response to osmotic stress
GO:0072722	response to amitrole
GO:0043501	skeletal muscle adaptation
GO:0009625	response to insect
GO:0032492	detection of molecule of oomycetes origin
GO:0042275	error-free postreplication DNA repair
GO:0046898	response to cycloheximide
GO:0048572	short-day photoperiodism
GO:0034340	response to type I interferon
GO:0034224	cellular response to zinc ion starvation
GO:0009643	photosynthetic acclimation
GO:1904117	cellular response to vasopressin
GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose
GO:0032498	detection of muramyl dipeptide
GO:0071230	cellular response to amino acid stimulus
GO:0050961	detection of temperature stimulus involved in sensory perception
GO:0071223	cellular response to lipoteichoic acid
GO:0034059	response to anoxia
GO:1903491	response to simvastatin
GO:0071460	cellular response to cell-matrix adhesion
GO:0031001	response to brefeldin A
GO:0042466	chemokinesis
GO:0071368	cellular response to cytokinin stimulus
GO:0034694	response to prostaglandin
GO:0043207	response to external biotic stimulus
GO:1901562	response to paraquat
GO:0071377	cellular response to glucagon stimulus
GO:0048060	negative gravitaxis
GO:1901700	response to oxygen-containing compound
GO:0098761	cellular response to interleukin-7
GO:0009626	plant-type hypersensitive response
GO:0141083	symbiont-mediated suppression of host reactive oxygen species generation
GO:0120168	detection of hot stimulus involved in thermoception
GO:0036483	neuron intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
GO:0072723	cellular response to amitrole
GO:0010157	response to chlorate
GO:0042088	T-helper 1 type immune response
GO:0071221	cellular response to bacterial lipopeptide
GO:0009752	detection of salicylic acid stimulus
GO:0071491	cellular response to red light
GO:1902611	cellular response to N-phenylthiourea
GO:0002370	natural killer cell cytokine production
GO:0044344	cellular response to fibroblast growth factor stimulus
GO:0141140	symbiont-mediated suppression of host immunoglobulin-mediated immune response
GO:0071356	cellular response to tumor necrosis factor
GO:0044831	modulation by virus of host cytokine production
GO:0000719	photoreactive repair
GO:0048673	collateral sprouting of intact axon in response to injury
GO:0009750	response to fructose
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
GO:1904583	response to polyamine macromolecule
GO:0071295	cellular response to vitamin
GO:0090547	response to low humidity
GO:0060245	detection of cell density
GO:0002388	immune response in Peyer's patch
GO:0071301	cellular response to vitamin B1
GO:0071502	cellular response to temperature stimulus
GO:0072417	response to spindle checkpoint signaling
GO:0010247	detection of phosphate ion
GO:0019049	virus-mediated perturbation of host defense response
GO:0080185	effector-mediated activation of plant hypersensitive response by symbiont
GO:0097333	response to olanzapine
GO:0071493	cellular response to UV-B
GO:1904880	response to hydrogen sulfide
GO:1904015	cellular response to serotonin
GO:1904400	response to Thyroid stimulating hormone
GO:0048650	caste determination, influence by environmental factors
GO:0071232	cellular response to histidine
GO:0071390	cellular response to ecdysone
GO:0045990	carbon catabolite regulation of transcription
GO:0071257	cellular response to electrical stimulus
GO:0006952	defense response
GO:0097332	response to antipsychotic drug
GO:0014864	detection of muscle activity
GO:0051468	detection of glucocorticoid hormone stimulus
GO:0014884	detection of muscle inactivity involved in regulation of muscle adaptation
GO:0072432	response to G1 DNA damage checkpoint signaling
GO:0070391	response to lipoteichoic acid
GO:0046682	response to cyclodiene
GO:0034055	effector-mediated activation of programmed cell death in host
GO:0006983	ER overload response
GO:0009861	jasmonic acid and ethylene-dependent systemic resistance
GO:0072342	response to anion stress
GO:1905440	cellular response to chondroitin 6'-sulfate
GO:0014869	detection of muscle inactivity
GO:0009907	response to photoperiod, red light
GO:0048575	short-day photoperiodism, flowering
GO:0007632	visual behavior
GO:0032354	response to follicle-stimulating hormone
GO:0009314	response to radiation
GO:1904403	cellular response to nocodazole
GO:1903936	cellular response to sodium arsenite
GO:0071066	detection of mechanical stimulus involved in sensory perception of wind
GO:1905841	response to oxidopamine
GO:0006289	nucleotide-excision repair
GO:0019731	antibacterial humoral response
GO:0050906	detection of stimulus involved in sensory perception
GO:1902519	response to docetaxel trihydrate
GO:0051592	response to calcium ion
GO:1904682	cellular response to 3-methylcholanthrene
GO:1990680	response to melanocyte-stimulating hormone
GO:0035963	cellular response to interleukin-13
GO:0009620	response to fungus
GO:0071296	cellular response to biotin
GO:0002385	mucosal immune response
GO:1990643	cellular response to granulocyte colony-stimulating factor
GO:0035006	melanization defense response
GO:0034695	response to prostaglandin E
GO:1901497	response to diphenyl ether
GO:1901653	cellular response to peptide
GO:0070673	response to interleukin-18
GO:0035962	response to interleukin-13
GO:1902522	response to 4'-epidoxorubicin
GO:0036216	cellular response to stem cell factor stimulus
GO:0002559	type I hypersensitivity mediated by basophils
GO:0071868	cellular response to monoamine stimulus
GO:0039587	suppression by virus of host tetherin activity
GO:0046535	detection of chemical stimulus involved in sensory perception of umami taste
GO:0071360	cellular response to exogenous dsRNA
GO:0033591	response to L-ascorbic acid
GO:0051838	cytolysis by host of symbiont cells
GO:0042331	phototaxis
GO:0032260	response to jasmonic acid stimulus involved in jasmonic acid and ethylene-dependent systemic resistance
GO:0039699	symbiont-mediated evasion of mRNA degradation by host via mRNA cap methylation
GO:1901326	response to tetracycline
GO:0002451	peripheral B cell tolerance induction
GO:1904383	response to sodium phosphate
GO:1903843	cellular response to arsenite ion
GO:0008627	intrinsic apoptotic signaling pathway in response to osmotic stress
GO:1901422	response to butan-1-ol
GO:0003035	detection of increased carbon dioxide by carotid body chemoreceptor signaling
GO:0009617	response to bacterium
GO:0071451	cellular response to superoxide
GO:0071448	cellular response to alkyl hydroperoxide
GO:0006974	DNA damage response
GO:0008542	visual learning
GO:0002931	response to ischemia
GO:0048571	long-day photoperiodism
GO:0071239	cellular response to streptomycin
GO:0070543	response to linoleic acid
GO:0099047	clearance of foreign intracellular RNA
GO:0042221	response to chemical
GO:0009604	detection of symbiotic bacterium
GO:0009307	DNA restriction-modification system
GO:0071724	response to diacyl bacterial lipopeptide
GO:0036503	ERAD pathway
GO:0061848	cellular response to cholecystokinin
GO:1905217	response to astaxanthin
GO:0010438	cellular response to sulfur starvation
GO:0048545	response to steroid hormone
GO:1905837	cellular response to triterpenoid
GO:0071870	cellular response to catecholamine stimulus
GO:0097552	mitochondrial double-strand break repair via homologous recombination
GO:0070671	response to interleukin-12
GO:0071468	cellular response to acidic pH
GO:0071291	cellular response to selenium ion
GO:0014874	response to stimulus involved in regulation of muscle adaptation
GO:0033280	response to vitamin D
GO:0035903	cellular response to immobilization stress
GO:0071389	cellular response to mineralocorticoid stimulus
GO:0060004	reflex
GO:0097396	response to interleukin-17
GO:0160144	GDF15-GFRAL signaling pathway
GO:0032526	response to retinoic acid
GO:0140460	response to Gram-negative bacterium
GO:1904567	response to wortmannin
GO:0009753	response to jasmonic acid
GO:0052103	symbiont-mediated activation of host induced systemic resistance
GO:0030682	symbiont-mediated perturbation of host defenses
GO:1903165	response to polycyclic arene
GO:0048574	long-day photoperiodism, flowering
GO:0002239	response to oomycetes
GO:0061477	response to aromatase inhibitor
GO:0009413	response to flooding
GO:0000434	carbon catabolite repression of transcription from RNA polymerase II promoter by galactose
GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0071463	cellular response to humidity
GO:0070946	neutrophil-mediated killing of gram-positive bacterium
GO:0072399	response to cytokinesis checkpoint signaling
GO:0071227	cellular response to molecule of oomycetes origin
GO:0070947	neutrophil-mediated killing of fungus
GO:0090519	anoxia protection
GO:0071371	cellular response to gonadotropin stimulus
GO:0034644	cellular response to UV
GO:0090594	inflammatory response to wounding
GO:0071104	response to interleukin-9
GO:0071278	cellular response to cesium ion
GO:0090546	chlorophyll fluorescence
GO:0009644	response to high light intensity
GO:0048573	photoperiodism, flowering
GO:0034605	cellular response to heat
GO:0071280	cellular response to copper ion
GO:0014076	response to fluoxetine
GO:0009639	response to red or far red light
GO:0061985	carbon catabolite repression
GO:0052159	symbiont-mediated perturbation of host induced systemic resistance
GO:1905582	response to mannose
GO:1905119	response to haloperidol
GO:1903350	response to dopamine
GO:1990418	response to insulin-like growth factor stimulus
GO:0070781	response to biotin
GO:1902348	cellular response to strigolactone
GO:0014900	muscle hyperplasia
GO:0032149	response to rhamnose
GO:0014879	detection of electrical stimulus involved in regulation of muscle adaptation
GO:0070914	UV-damage excision repair
GO:0043479	pigment accumulation in tissues in response to UV light
GO:0071501	cellular response to sterol depletion
GO:0071372	cellular response to follicle-stimulating hormone stimulus
GO:0002437	inflammatory response to antigenic stimulus
GO:0080029	cellular response to boron-containing substance levels
GO:0051776	detection of redox state
GO:0043695	detection of pheromone
GO:0005513	detection of calcium ion
GO:1902170	cellular response to reactive nitrogen species
GO:0036017	response to erythropoietin
GO:0061413	regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
GO:0002439	chronic inflammatory response to antigenic stimulus
GO:0002209	behavioral defense response
GO:1990268	response to gold nanoparticle
GO:0071302	cellular response to vitamin B2
GO:0071260	cellular response to mechanical stimulus
GO:0001562	response to protozoan
GO:0071320	cellular response to cAMP
GO:0002254	kinin cascade
GO:1990394	cellular response to cell wall damage
GO:0071487	cellular response to low light intensity stimulus
GO:0039585	PKR/eIFalpha signaling
GO:0032493	response to bacterial lipoprotein
GO:0060007	linear vestibuloocular reflex
GO:0009409	response to cold
GO:0050972	detection of mechanical stimulus involved in echolocation
GO:0045087	innate immune response
GO:0010225	response to UV-C
GO:0010266	response to vitamin B1
GO:0000710	meiotic mismatch repair
GO:1903840	response to arsenite(3-)
GO:0036314	response to sterol
GO:0002402	B cell tolerance induction in mucosal-associated lymphoid tissue
GO:0098586	cellular response to virus
GO:0036180	filamentous growth of a population of unicellular organisms in response to biotic stimulus
GO:0072714	response to selenite ion
GO:0009732	detection of hexose stimulus
GO:0071380	cellular response to prostaglandin E stimulus
GO:0010037	response to carbon dioxide
GO:1905631	cellular response to glyceraldehyde
GO:0033554	cellular response to stress
GO:0071222	cellular response to lipopolysaccharide
GO:0097704	cellular response to oscillatory fluid shear stress
GO:0042772	DNA damage response, signal transduction resulting in transcription
GO:0036119	response to platelet-derived growth factor
GO:0003034	detection of increased carbon dioxide by aortic body chemoreceptor signaling
GO:1903412	response to bile acid
GO:0071681	cellular response to indole-3-methanol
GO:0042742	defense response to bacterium
GO:0014890	smooth muscle atrophy
GO:0052544	defense response by callose deposition in cell wall
GO:0071285	cellular response to lithium ion
GO:0042595	behavioral response to starvation
GO:0071332	cellular response to fructose stimulus
GO:0052164	symbiont defense to host-produced reactive oxygen species
GO:0099046	clearance of foreign intracellular nucleic acids
GO:0051775	response to redox state
GO:0009719	response to endogenous stimulus
GO:0032570	response to progesterone
GO:0070944	neutrophil-mediated killing of bacterium
GO:1901345	response to L-thialysine
GO:0097501	stress response to metal ion
GO:0097067	cellular response to thyroid hormone stimulus
GO:0071504	cellular response to heparin
GO:0035080	heat shock-mediated polytene chromosome puffing
GO:0014878	response to electrical stimulus involved in regulation of muscle adaptation
GO:1902347	response to strigolactone
GO:1990127	intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator
GO:0009637	response to blue light
GO:0009758	carbohydrate utilization
GO:0034698	response to gonadotropin
GO:0002424	T cell mediated immune response to tumor cell
GO:0071400	cellular response to oleic acid
GO:0035984	cellular response to trichostatin A
GO:0010272	response to silver ion
GO:0016068	type I hypersensitivity
GO:0006971	hypotonic response
GO:0055093	response to hyperoxia
GO:0072444	response to mitotic DNA replication checkpoint signaling
GO:0002427	mucosal tolerance induction
GO:0071370	cellular response to gibberellin stimulus
GO:1902521	response to etoposide
GO:0014822	detection of wounding
GO:1902141	cellular response to inositol
GO:0072756	cellular response to paraquat
GO:0071333	cellular response to glucose stimulus
GO:0071632	optomotor response
GO:0050964	detection of electrical stimulus involved in electroception
GO:0051597	response to methylmercury
GO:0060275	maintenance of stationary phase in response to starvation
GO:0052034	effector-mediated suppression of host pattern-triggered immunity
GO:0055094	response to lipoprotein particle
GO:0009615	response to virus
GO:1904045	cellular response to aldosterone
GO:0009606	tropism
GO:0036256	cellular response to methylamine
GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose
GO:0071287	cellular response to manganese ion
GO:0097551	mitochondrial double-strand break repair
GO:1903545	cellular response to butyrate
GO:0009607	response to biotic stimulus
GO:0071404	cellular response to low-density lipoprotein particle stimulus
GO:0072470	response to cell size control checkpoint signaling
GO:1990442	intrinsic apoptotic signaling pathway in response to nitrosative stress
GO:0071240	cellular response to food
GO:0071225	cellular response to muramyl dipeptide
GO:0033189	response to vitamin A
GO:0051606	detection of stimulus
GO:0035995	detection of muscle stretch
GO:1904017	cellular response to Thyroglobulin triiodothyronine
GO:0071297	cellular response to cobalamin
GO:0072732	cellular response to calcium ion starvation
GO:1902438	response to vanadate(3-)
GO:0033555	multicellular organismal response to stress
GO:1904630	cellular response to diterpene
GO:0072709	cellular response to sorbitol
GO:0071379	cellular response to prostaglandin stimulus
GO:0009647	skotomorphogenesis
GO:0009631	cold acclimation
GO:0010269	response to selenium ion
GO:0050982	detection of mechanical stimulus
GO:1903938	cellular response to acrylamide
GO:0080053	response to phenylalanine
GO:1990267	response to transition metal nanoparticle
GO:0072738	cellular response to diamide
GO:1904316	response to 2-O-acetyl-1-O-hexadecyl-sn-glycero-3-phosphocholine
GO:0034696	response to prostaglandin F
GO:1904639	cellular response to resveratrol
GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator
GO:0140976	defense response against perturbation of plasma membrane integrity
GO:0071275	cellular response to aluminum ion
GO:0071214	cellular response to abiotic stimulus
GO:1904642	cellular response to dinitrophenol
GO:0032499	detection of peptidoglycan
GO:0033595	response to genistein
GO:0031848	protection from non-homologous end joining at telomere
GO:0098543	detection of other organism
GO:0046957	negative phototaxis
GO:0010036	response to boron-containing substance
GO:1902709	cellular response to plumbagin
GO:0070943	neutrophil-mediated killing of symbiont cell
GO:0106400	double-strand break repair via transcription-associated homologous recombination
GO:1903493	response to clopidogrel
GO:0050962	detection of light stimulus involved in sensory perception
GO:0035744	T-helper 1 cell cytokine production
GO:1901355	response to rapamycin
GO:1990786	cellular response to dsDNA
GO:0070716	mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication
GO:0034288	detection of disaccharide stimulus
GO:1902169	cellular response to catechin
GO:0009751	response to salicylic acid
GO:1904584	cellular response to polyamine macromolecule
GO:0045004	DNA replication proofreading
GO:1902168	response to catechin
GO:0002237	response to molecule of bacterial origin
GO:0010034	response to acetate
GO:1903442	response to lipoic acid
GO:0071294	cellular response to zinc ion
GO:0071358	cellular response to type III interferon
GO:0051414	response to cortisol
GO:0090650	cellular response to oxygen-glucose deprivation
GO:1901499	response to hexane
GO:0009610	response to symbiotic fungus
GO:0071318	cellular response to ATP
GO:0072485	response to spindle assembly checkpoint signaling
GO:1904148	cellular response to nonylphenol
GO:0039722	symbiont-mediated suppression of host toll-like receptor signaling pathway
GO:0042267	natural killer cell mediated cytotoxicity
GO:1904927	cellular response to palmitoleic acid
GO:0006954	inflammatory response
GO:1905960	response to differentiation-inducing factor 2
GO:1905387	response to beta-carotene
GO:0072744	cellular response to trichodermin
GO:0031571	mitotic G1 DNA damage checkpoint signaling
GO:1902780	response to nonane
GO:0060156	milk ejection reflex
GO:0071391	cellular response to estrogen stimulus
GO:0002467	germinal center formation
GO:0097281	immune complex formation
GO:0036299	non-recombinational interstrand cross-link repair
GO:1990869	cellular response to chemokine
GO:0071394	cellular response to testosterone stimulus
GO:0141043	symbiont-mediated evasion of host innate immune response
GO:0052086	symbiont-mediated suppression of host B-cell mediated immune response
GO:0045013	carbon catabolite repression of transcription
GO:0097066	response to thyroid hormone
GO:0010477	response to sulfur dioxide
GO:0031670	cellular response to nutrient
GO:0003038	detection of reduced oxygen by aortic body chemoreceptor signaling
GO:0014893	response to rest involved in regulation of muscle adaptation
GO:0046688	response to copper ion
GO:1902111	response to diethyl maleate
GO:1902665	response to isobutanol
GO:0060416	response to growth hormone
GO:0014823	response to activity
GO:0010106	cellular response to iron ion starvation
GO:0009645	response to low light intensity stimulus
GO:1901324	response to trichodermin
GO:0097706	vascular endothelial cell response to oscillatory fluid shear stress
GO:0052168	modulation by symbiont of defense-related host calcium-dependent protein kinase pathway
GO:0140533	symbiont-mediated suppression of host RNAi-mediated antiviral immune response
GO:0099016	symbiont-mediated evasion of DNA end degradation by host
GO:0000727	double-strand break repair via break-induced replication
GO:0034697	response to prostaglandin I
GO:1903492	response to acetylsalicylate
GO:0014072	response to isoquinoline alkaloid
GO:0051602	response to electrical stimulus
GO:0035457	cellular response to interferon-alpha
GO:0071492	cellular response to UV-A
GO:0072760	cellular response to GW 7647
GO:0097280	histamine secretion mediated by immunoglobulin
GO:1903928	cellular response to cyanide
GO:1990831	cellular response to carcinoembryonic antigen
GO:0035745	T-helper 2 cell cytokine production
GO:1901594	response to capsazepine
GO:0014863	detection of inactivity
GO:0032355	response to estradiol
GO:1904613	cellular response to 2,3,7,8-tetrachlorodibenzodioxine
GO:1905307	response to miconazole
GO:1902615	immune response involved in response to exogenous dsRNA
GO:0002236	detection of misfolded protein
GO:0010045	response to nickel cation
GO:0043435	response to corticotropin-releasing hormone
GO:0009582	detection of abiotic stimulus
GO:0062149	detection of stimulus involved in sensory perception of pain
GO:1901426	response to furfural
GO:0034285	response to disaccharide
GO:0071312	cellular response to alkaloid
GO:0097195	pilomotor reflex
GO:0071773	cellular response to BMP stimulus
GO:1990928	response to amino acid starvation
GO:0072745	cellular response to antimycin A
GO:0036170	filamentous growth of a population of unicellular organisms in response to starvation
GO:0052088	symbiont defense to host-produced jasmonic acid
GO:0150076	neuroinflammatory response
GO:0052154	symbiont-mediated perturbation of host B-cell mediated immune response
GO:0009723	response to ethylene
GO:0098759	cellular response to interleukin-8
GO:0071361	cellular response to ethanol
GO:0002223	stimulatory C-type lectin receptor signaling pathway
GO:0051788	response to misfolded protein
GO:0010038	response to metal ion
GO:0034054	symbiont-mediated suppression of host defense-related programmed cell death
GO:0052032	symbiont-mediated perturbation of host inflammatory response
GO:0007231	osmosensory signaling pathway
GO:0061478	response to platelet aggregation inhibitor
GO:0071228	cellular response to tumor cell
GO:0001806	type IV hypersensitivity
