GOID	TERM
GO:0035335	peptidyl-tyrosine dephosphorylation
GO:0019858	cytosine metabolic process
GO:0006624	vacuolar protein processing
GO:0006287	base-excision repair, gap-filling
GO:0033527	tetrapyrrole biosynthetic process from glycine and succinyl-CoA
GO:0010597	green leaf volatile biosynthetic process
GO:0046191	aerobic phenol-containing compound catabolic process
GO:0046504	glycerol ether biosynthetic process
GO:0019990	pteridine catabolic process
GO:0098734	macromolecule depalmitoylation
GO:0006487	protein N-linked glycosylation
GO:0042357	thiamine diphosphate metabolic process
GO:0009146	purine nucleoside triphosphate catabolic process
GO:0042353	fucose biosynthetic process
GO:0042758	long-chain fatty acid catabolic process
GO:0007014	actin ubiquitination
GO:0006627	protein processing involved in protein targeting to mitochondrion
GO:0042773	ATP synthesis coupled electron transport
GO:0120257	peptidyl-threonine acetylation
GO:2001292	codeine catabolic process
GO:0002541	activation of plasma proteins involved in acute inflammatory response
GO:0006482	protein demethylation
GO:0009195	pyrimidine ribonucleoside diphosphate catabolic process
GO:0046336	ethanolamine catabolic process
GO:0046189	phenol-containing compound biosynthetic process
GO:0071432	peptide mating pheromone maturation involved in positive regulation of conjugation with cellular fusion
GO:0016137	glycoside metabolic process
GO:0006234	TTP biosynthetic process
GO:0097392	chemokine (C-X-C motif) ligand 16 production
GO:0052864	1-deoxy-D-xylulose 5-phosphate catabolic process
GO:2001300	lipoxin metabolic process
GO:0043483	anthocyanin biosynthetic process involved in anthocyanin accumulation in response to UV light
GO:0140875	PR-toxin biosynthetic process
GO:0046208	spermine catabolic process
GO:0019293	tyrosine biosynthetic process, by oxidation of phenylalanine
GO:0019682	glyceraldehyde-3-phosphate metabolic process
GO:0032150	ubiquinone biosynthetic process from chorismate
GO:0046431	(R)-4-hydroxymandelate metabolic process
GO:0120256	olefinic compound catabolic process
GO:0043641	novobiocin metabolic process
GO:0006782	protoporphyrinogen IX biosynthetic process
GO:0009203	ribonucleoside triphosphate catabolic process
GO:0000255	allantoin metabolic process
GO:0019384	caprolactam catabolic process
GO:0009129	pyrimidine nucleoside monophosphate metabolic process
GO:1901785	p-cresol catabolic process
GO:0046345	abscisic acid catabolic process
GO:0001510	RNA methylation
GO:0009394	2'-deoxyribonucleotide metabolic process
GO:0070708	RNA cytidine insertion
GO:0009239	enterobactin biosynthetic process
GO:0061734	type 2 mitophagy
GO:1990437	snRNA 2'-O-methylation
GO:0000495	box H/ACA sno(s)RNA 3'-end processing
GO:0019476	D-lysine catabolic process
GO:0006198	cAMP catabolic process
GO:0046275	flavonoid catabolic process
GO:0051874	sphinganine-1-phosphate catabolic process
GO:0019372	lipoxygenase pathway
GO:0046052	UTP catabolic process
GO:0042759	long-chain fatty acid biosynthetic process
GO:0006065	UDP-glucuronate biosynthetic process
GO:0033351	UDP-D-apiose metabolic process
GO:0140654	tryprostatin A biosynthetic process
GO:2001132	methane biosynthetic process from 3-(methylthio)propionic acid
GO:0080065	4-alpha-methyl-delta7-sterol oxidation
GO:0019695	choline metabolic process
GO:1902791	undecan-2-one biosynthetic process
GO:0018058	N-terminal protein amino acid deamination, from amino carbon
GO:1900756	protein processing in phagocytic vesicle
GO:0006789	bilirubin conjugation
GO:0052779	amino disaccharide metabolic process
GO:0046497	nicotinate nucleotide metabolic process
GO:0019289	rhizobactin 1021 biosynthetic process
GO:0019521	D-gluconate metabolic process
GO:0010706	ganglioside biosynthetic process via lactosylceramide
GO:0052316	phytoalexin catabolic process
GO:0032958	inositol phosphate biosynthetic process
GO:1901157	neomycin catabolic process
GO:0046394	carboxylic acid biosynthetic process
GO:0061680	Entner-Doudoroff pathway through gluconate to D-glyceraldehyde
GO:0046172	octanol catabolic process
GO:0033473	indoleacetic acid conjugate metabolic process
GO:2001057	reactive nitrogen species metabolic process
GO:0033472	GDP-L-galactose biosynthetic process
GO:0006152	purine nucleoside catabolic process
GO:0002946	tRNA C5-cytosine methylation
GO:0044582	butyryl-CoA catabolic process to butanol
GO:0019633	shikimate catabolic process
GO:0018978	anaerobic 1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane metabolic process
GO:0018881	bromoxynil metabolic process
GO:0019430	removal of superoxide radicals
GO:0062234	platelet activating factor catabolic process
GO:0035510	DNA dealkylation
GO:0010206	photosystem II repair
GO:0071707	immunoglobulin heavy chain V-D-J recombination
GO:0000338	protein deneddylation
GO:0016487	farnesol metabolic process
GO:1900871	chloroplast mRNA modification
GO:0018428	copper incorporation into copper-sulfur cluster
GO:1901773	lincomycin catabolic process
GO:0006078	(1->6)-beta-D-glucan biosynthetic process
GO:1902983	DNA strand elongation involved in mitotic DNA replication
GO:0015962	diadenosine triphosphate metabolic process
GO:0070156	mitochondrial phenylalanyl-tRNA aminoacylation
GO:0033979	box H/ACA sno(s)RNA metabolic process
GO:0009850	auxin metabolic process
GO:1900983	vindoline metabolic process
GO:1901356	beta-D-galactofuranose metabolic process
GO:0006576	biogenic amine metabolic process
GO:0000024	maltose biosynthetic process
GO:0046438	D-cysteine metabolic process
GO:0000482	maturation of 5S rRNA from tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0033152	immunoglobulin V(D)J recombination
GO:0016539	intein-mediated protein splicing
GO:0006513	protein monoubiquitination
GO:1900874	heptadec-1-ene metabolic process
GO:0018979	trichloroethylene metabolic process
GO:0032264	IMP salvage
GO:0052574	UDP-galactose biosynthetic process
GO:0006144	purine nucleobase metabolic process
GO:1901940	(-)-exo-alpha-bergamotene biosynthetic process
GO:1990076	cell wall polysaccharide catabolic process involved in abscission
GO:0018201	peptidyl-glycine modification
GO:0018217	peptidyl-aspartic acid phosphorylation
GO:0006351	DNA-templated transcription
GO:0018206	peptidyl-methionine modification
GO:1990145	maintenance of translational fidelity
GO:0070595	(1->3)-alpha-glucan metabolic process
GO:2000902	cellooligosaccharide metabolic process
GO:0006779	porphyrin-containing compound biosynthetic process
GO:0006423	cysteinyl-tRNA aminoacylation
GO:0033492	esculetin metabolic process
GO:0006697	ecdysone biosynthetic process
GO:0036065	fucosylation
GO:0032043	mitochondrial DNA catabolic process
GO:0046043	TDP metabolic process
GO:0000464	endonucleolytic cleavage in ITS1 upstream of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0071042	nuclear polyadenylation-dependent mRNA catabolic process
GO:0006303	double-strand break repair via nonhomologous end joining
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process
GO:0006230	TMP biosynthetic process
GO:1901067	ferulate catabolic process
GO:0006793	phosphorus metabolic process
GO:0018877	beta-1,2,3,4,5,6-hexachlorocyclohexane metabolic process
GO:0002373	plasmacytoid dendritic cell cytokine production
GO:0002345	peripheral B cell receptor editing
GO:0080088	spermidine hydroxycinnamate conjugate biosynthetic process
GO:0046842	trisporic acid biosynthetic process
GO:0009228	thiamine biosynthetic process
GO:0031407	oxylipin metabolic process
GO:0009310	amine catabolic process
GO:0006528	asparagine metabolic process
GO:1901150	vistamycin metabolic process
GO:0062171	lutein biosynthetic process
GO:0042840	D-glucuronate catabolic process
GO:0006555	methionine metabolic process
GO:0019876	nylon catabolic process
GO:0006042	glucosamine biosynthetic process
GO:0030493	bacteriochlorophyll metabolic process
GO:0042982	amyloid precursor protein metabolic process
GO:0050844	peptidyl-selenocysteine modification
GO:1902131	(+)-lariciresinol catabolic process
GO:0010304	PSII associated light-harvesting complex II catabolic process
GO:0044258	intestinal lipid catabolic process
GO:0002109	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, LSU-rRNA,5S)
GO:0015937	coenzyme A biosynthetic process
GO:2001133	methane biosynthetic process from methanethiol
GO:0016110	tetraterpenoid catabolic process
GO:0019536	vibriobactin metabolic process
GO:0006290	pyrimidine dimer repair
GO:1901517	aspyridone A catabolic process
GO:0019490	2-aminobenzenesulfonate desulfonation
GO:0071613	granzyme B production
GO:0051682	galactomannan catabolic process
GO:1902049	neosartoricin catabolic process
GO:0120246	acetylenic compound metabolic process
GO:0072526	pyridine-containing compound catabolic process
GO:0009238	enterobactin metabolic process
GO:1901782	p-cumate catabolic process
GO:1900873	pentadec-1-ene biosynthetic process
GO:1901605	alpha-amino acid metabolic process
GO:0045116	protein neddylation
GO:0042359	vitamin D metabolic process
GO:0033323	choline biosynthetic process via CDP-choline
GO:1902982	DNA strand elongation involved in premeiotic DNA replication
GO:1900763	averantin biosynthetic process
GO:0048035	heme O catabolic process
GO:0006796	phosphate-containing compound metabolic process
GO:0071589	pyridine nucleoside biosynthetic process
GO:1902328	bacterial-type DNA replication initiation
GO:0048033	heme O metabolic process
GO:1901755	vitamin D3 biosynthetic process
GO:0044808	oncostatin M production
GO:0006414	translational elongation
GO:1902609	(R)-2-hydroxy-alpha-linolenic acid biosynthetic process
GO:0016926	protein desumoylation
GO:0030416	methylamine metabolic process
GO:1901570	fatty acid derivative biosynthetic process
GO:0070640	vitamin D3 metabolic process
GO:0042559	pteridine-containing compound biosynthetic process
GO:1900607	tensidol B catabolic process
GO:0097680	double-strand break repair via classical nonhomologous end joining
GO:0033153	T cell receptor V(D)J recombination
GO:0071051	poly(A)-dependent snoRNA 3'-end processing
GO:0032327	W-molybdopterin cofactor catabolic process
GO:0046460	neutral lipid biosynthetic process
GO:0072340	lactam catabolic process
GO:0046449	creatinine metabolic process
GO:1900592	violaceol II catabolic process
GO:1901276	tartrate catabolic process
GO:0006269	DNA replication, synthesis of primer
GO:0002203	proteolysis by cytosolic proteases associated with antigen processing and presentation
GO:0071952	conversion of O-phosphoseryl-tRNA to cysteinyl-tRNA
GO:0006310	DNA recombination
GO:0051206	silicate metabolic process
GO:0034964	box H/ACA sno(s)RNA processing
GO:0000474	maturation of SSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, 2S rRNA, LSU-rRNA)
GO:0036148	phosphatidylglycerol acyl-chain remodeling
GO:0019311	sorbose metabolic process
GO:0019667	anaerobic L-alanine catabolic process
GO:1900818	ochratoxin A biosynthetic process
GO:0019261	1,4-dichlorobenzene catabolic process
GO:0006313	DNA transposition
GO:0019513	lactose catabolic process, using glucoside 3-dehydrogenase
GO:0019567	arabinose biosynthetic process
GO:0006676	mannosyl diphosphorylinositol ceramide metabolic process
GO:0015958	bis(5'-nucleosidyl) oligophosphate catabolic process
GO:0036102	leukotriene B4 metabolic process
GO:0009204	deoxyribonucleoside triphosphate catabolic process
GO:0006070	octanol metabolic process
GO:1901015	3alpha(S)-strictosidine biosynthetic process
GO:0018889	2-chloro-N-isopropylacetanilide metabolic process
GO:0002106	endonucleolytic cleaveage between SSU-rRNA and LSU-rRNA of tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)
GO:1900554	asperfuranone biosynthetic process
GO:0009219	pyrimidine deoxyribonucleotide metabolic process
GO:0019385	methanogenesis, from acetate
GO:0042372	phylloquinone biosynthetic process
GO:0031053	primary miRNA processing
GO:0070145	mitochondrial asparaginyl-tRNA aminoacylation
GO:0036492	eiF2alpha phosphorylation in response to endoplasmic reticulum stress
GO:1901809	capsanthin biosynthetic process
GO:0016117	carotenoid biosynthetic process
GO:0018947	anaerobic organosilicon metabolic process
GO:0006751	glutathione catabolic process
GO:0019343	cysteine biosynthetic process via cystathionine
GO:0046462	monoacylglycerol metabolic process
GO:0006554	lysine catabolic process
GO:1901756	butirosin metabolic process
GO:0042866	pyruvate biosynthetic process
GO:2001317	kojic acid biosynthetic process
GO:0071854	cell wall macromolecule catabolic process involved in fungal-type cell wall disassembly
GO:0071044	histone mRNA catabolic process
GO:2001290	hydroperoxide metabolic process
GO:0046456	icosanoid biosynthetic process
GO:0034032	purine nucleoside bisphosphate metabolic process
GO:0006715	farnesol biosynthetic process
GO:0017187	peptidyl-glutamic acid carboxylation
GO:0019918	peptidyl-arginine methylation, to symmetrical-dimethyl arginine
GO:0140708	CAT tailing
GO:1901795	3-(3-hydroxyphenyl)propanoate biosynthetic process
GO:0015970	guanosine tetraphosphate biosynthetic process
GO:0090508	phenylethylamine biosynthetic process involved in synaptic transmission
GO:0010025	wax biosynthetic process
GO:0018194	peptidyl-alanine modification
GO:0046251	limonene catabolic process
GO:0033321	homomethionine metabolic process
GO:0006063	uronic acid metabolic process
GO:0019672	ethanol-acetate fermentation to butyrate and caproate
GO:0009701	isoflavonoid phytoalexin biosynthetic process
GO:0033494	ferulate metabolic process
GO:0019434	sophorosyloxydocosanoate metabolic process
GO:0071946	cis-acting DNA replication termination
GO:0033474	indoleacetic acid conjugate biosynthetic process
GO:0006434	seryl-tRNA aminoacylation
GO:0097164	ammonium ion metabolic process
GO:1901695	tyramine biosynthetic process
GO:0033399	cis-zeatin metabolic process
GO:0016127	sterol catabolic process
GO:0034227	tRNA thio-modification
GO:0006475	internal protein amino acid acetylation
GO:0030259	lipid glycosylation
GO:0000422	autophagy of mitochondrion
GO:0098507	polynucleotide 5' dephosphorylation
GO:0042457	ethylene catabolic process
GO:0044542	symbiont-mediated activation of host plasminogen
GO:0070629	(1->4)-alpha-glucan metabolic process
GO:0018245	protein O-linked glycosylation via tyrosine
GO:1901734	quercetin biosynthetic process
GO:0070502	capsule poly-gamma-glutamate biosynthetic process
GO:0009136	purine nucleoside diphosphate biosynthetic process
GO:0015074	DNA integration
GO:0046655	folic acid metabolic process
GO:1901869	ecgonine methyl ester biosynthetic process
GO:2001303	lipoxin A4 biosynthetic process
GO:0019296	coenzyme M metabolic process
GO:0006682	galactosylceramide biosynthetic process
GO:0046946	hydroxylysine metabolic process
GO:0046392	galactarate catabolic process
GO:0106387	'de novo' GMP biosynthetic process
GO:0000032	cell wall mannoprotein biosynthetic process
GO:0019325	anaerobic fructose catabolic process
GO:0009247	glycolipid biosynthetic process
GO:0070476	rRNA (guanine-N7)-methylation
GO:0033073	pinene metabolic process
GO:0017013	protein flavinylation
GO:0070979	protein K11-linked ubiquitination
GO:0036155	acylglycerol acyl-chain remodeling
GO:0018215	protein phosphopantetheinylation
GO:1902224	ketone body metabolic process
GO:0018950	o-xylene metabolic process
GO:0046441	D-lysine metabolic process
GO:1900785	naphtho-gamma-pyrone metabolic process
GO:0061681	Entner-Doudoroff pathway through gluconate to D-glyceraldehyde-3-phosphate
GO:0042817	pyridoxal metabolic process
GO:0018427	copper incorporation into metallo-sulfur cluster
GO:1900582	o-orsellinic acid metabolic process
GO:0019615	catechol catabolic process, ortho-cleavage
GO:0036108	4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process
GO:0019493	arginine catabolic process to proline
GO:0007597	blood coagulation, intrinsic pathway
GO:0046217	indole phytoalexin metabolic process
GO:1900564	chanoclavine-I metabolic process
GO:0019364	pyridine nucleotide catabolic process
GO:0010122	arginine catabolic process to alanine via ornithine
GO:0140722	mycophenolic acid biosynthetic process
GO:1901787	benzoyl-CoA metabolic process
GO:1901872	ecgonone methyl ester biosynthetic process
GO:0052784	reuteran biosynthetic process
GO:0009140	pyrimidine nucleoside diphosphate catabolic process
GO:0018393	internal peptidyl-lysine acetylation
GO:0016488	farnesol catabolic process
GO:0006007	glucose catabolic process
GO:1902777	6-sulfoquinovose(1-) catabolic process
GO:0042854	eugenol metabolic process
GO:0070394	lipoteichoic acid metabolic process
GO:0018414	nickel incorporation into metallo-sulfur cluster
GO:1902655	aromatic primary alcohol biosynthetic process
GO:0006749	glutathione metabolic process
GO:0090001	replication fork arrest at tRNA locus
GO:1901828	zeaxanthin bis(beta-D-glucoside) metabolic process
GO:0019694	alkanesulfonate metabolic process
GO:0006430	lysyl-tRNA aminoacylation
GO:0030497	fatty acid elongation
GO:0009089	lysine biosynthetic process via diaminopimelate
GO:0018104	peptidoglycan-protein cross-linking
GO:0045461	sterigmatocystin biosynthetic process
GO:0044036	cell wall macromolecule metabolic process
GO:0006558	L-phenylalanine metabolic process
GO:0018021	peptidyl-histidine methylation
GO:0043414	macromolecule methylation
GO:0009301	snRNA transcription
GO:0042398	cellular modified amino acid biosynthetic process
GO:0006265	DNA topological change
GO:0019241	citrulline catabolic process
GO:0009147	pyrimidine nucleoside triphosphate metabolic process
GO:0010419	rhamnogalacturonan II side chain metabolic process
GO:0033357	L-arabinose biosynthetic process
GO:0017003	protein-heme linkage
GO:0033383	geranyl diphosphate metabolic process
GO:0009250	glucan biosynthetic process
GO:0033535	ajugose metabolic process
GO:0046949	fatty-acyl-CoA biosynthetic process
GO:0009801	cinnamic acid ester metabolic process
GO:0030978	alpha-glucan metabolic process
GO:0006229	dUTP biosynthetic process
GO:0046364	monosaccharide biosynthetic process
GO:0035965	cardiolipin acyl-chain remodeling
GO:0009197	pyrimidine deoxyribonucleoside diphosphate biosynthetic process
GO:0006227	dUDP biosynthetic process
GO:0009257	10-formyltetrahydrofolate biosynthetic process
GO:0018177	protein uridylylation
GO:0042454	ribonucleoside catabolic process
GO:0046220	pyridine biosynthetic process
GO:0006216	cytidine catabolic process
GO:0071611	granulocyte colony-stimulating factor production
GO:0019455	L-cysteine catabolic process via cystine, using cystine reductase
GO:0006562	proline catabolic process
GO:0042399	ectoine metabolic process
GO:0016115	terpenoid catabolic process
GO:0019605	butyrate metabolic process
GO:0033865	nucleoside bisphosphate metabolic process
GO:0006643	membrane lipid metabolic process
GO:0006534	cysteine metabolic process
GO:0033361	lysine biosynthetic process via diaminopimelate, dehydrogenase pathway
GO:0018938	2-nitropropane metabolic process
GO:0034312	diol biosynthetic process
GO:1901160	primary amino compound metabolic process
GO:0097698	telomere maintenance via base-excision repair
GO:0035644	phosphoanandamide dephosphorylation
GO:0043612	isoprene biosynthetic process
GO:0051680	6-alpha-maltosylglucose biosynthetic process
GO:1901057	trimethylenediamine biosynthetic process
GO:0042437	indoleacetic acid catabolic process
GO:0019569	L-arabinose catabolic process to xylulose 5-phosphate
GO:0018911	1,2,4-trichlorobenzene catabolic process
GO:0006139	nucleobase-containing compound metabolic process
GO:0016310	phosphorylation
GO:0072387	flavin adenine dinucleotide metabolic process
GO:0097294	'de novo' XMP biosynthetic process
GO:1901293	nucleoside phosphate biosynthetic process
GO:1900870	tatiopterin biosynthetic process
GO:1901180	spheroidene biosynthetic process
GO:0018083	peptidyl-L-3-oxoalanine biosynthetic process from peptidyl-cysteine or peptidyl-serine
GO:1901902	tyrocidine metabolic process
GO:1901730	monensin A biosynthetic process
GO:0072527	pyrimidine-containing compound metabolic process
GO:0033397	zeatin metabolic process
GO:0010684	tricyclic triterpenoid catabolic process
GO:0009822	alkaloid catabolic process
GO:1901070	guanosine-containing compound biosynthetic process
GO:0042397	phosphagen catabolic process
GO:0010777	meiotic mismatch repair involved in reciprocal meiotic recombination
GO:0097503	sialylation
GO:0170039	proteinogenic amino acid metabolic process
GO:0030210	heparin biosynthetic process
GO:0005989	lactose biosynthetic process
GO:0000460	maturation of 5.8S rRNA
GO:0140652	pyripyropene A biosynthetic process
GO:0042451	purine nucleoside biosynthetic process
GO:0031590	wybutosine metabolic process
GO:1990431	priRNA 3'-end processing
GO:0008033	tRNA processing
GO:0019683	glyceraldehyde-3-phosphate catabolic process
GO:0106005	RNA 5'-cap (guanine-N7)-methylation
GO:1900555	emericellamide metabolic process
GO:0051604	protein maturation
GO:1901143	insulin catabolic process
GO:0019647	formaldehyde assimilation via ribulose monophosphate cycle
GO:1990273	snRNA 2,2,7-trimethylguanosine (TMG) capping
GO:2001291	codeine metabolic process
GO:0090611	ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway
GO:1901887	2-hydroxybenzoyl-CoA biosynthetic process
GO:0042344	indole glucosinolate catabolic process
GO:1901520	aspyridone B catabolic process
GO:0008299	isoprenoid biosynthetic process
GO:0006727	ommochrome biosynthetic process
GO:0036049	peptidyl-lysine desuccinylation
GO:0033051	aminophosphonate metabolic process
GO:0009070	serine family amino acid biosynthetic process
GO:0006195	purine nucleotide catabolic process
GO:0034406	cell wall beta-glucan metabolic process
GO:0032616	interleukin-13 production
GO:0046370	fructose biosynthetic process
GO:0042435	indole-containing compound biosynthetic process
GO:0090507	phenylethylamine metabolic process involved in synaptic transmission
GO:0000488	maturation of LSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)
GO:0009304	tRNA transcription
GO:0000272	polysaccharide catabolic process
GO:1903662	L-altrarate metabolic process
GO:0042775	mitochondrial ATP synthesis coupled electron transport
GO:0006567	threonine catabolic process
GO:1990506	mitotic DNA-templated DNA replication
GO:0007131	reciprocal meiotic recombination
GO:0036150	phosphatidylserine acyl-chain remodeling
GO:0006312	mitotic recombination
GO:0006552	L-leucine catabolic process
GO:0046363	ribitol catabolic process
GO:0018943	organotin metabolic process
GO:0019324	L-lyxose metabolic process
GO:0071708	immunoglobulin light chain V-J recombination
GO:0009265	2'-deoxyribonucleotide biosynthetic process
GO:0006531	aspartate metabolic process
GO:0051472	glucosylglycerol metabolic process
GO:0071265	L-methionine biosynthetic process
GO:0042138	meiotic DNA double-strand break formation
GO:0006208	pyrimidine nucleobase catabolic process
GO:0045458	recombination within rDNA repeats
GO:0051761	sesquiterpene metabolic process
GO:0072392	phenol catabolic process
GO:0044211	CTP salvage
GO:1901825	zeaxanthin metabolic process
GO:0030311	poly-N-acetyllactosamine biosynthetic process
GO:0006307	DNA alkylation repair
GO:1902246	cis-abienol biosynthetic process
GO:0002150	hypochlorous acid catabolic process
GO:0006206	pyrimidine nucleobase metabolic process
GO:0016579	protein deubiquitination
GO:0009688	abscisic acid biosynthetic process
GO:0033480	UDP-D-galacturonate biosynthetic process
GO:1901817	beta-zeacarotene catabolic process
GO:0015941	pantothenate catabolic process
GO:0034656	nucleobase-containing small molecule catabolic process
GO:0042558	pteridine-containing compound metabolic process
GO:0006235	dTTP biosynthetic process
GO:0019511	peptidyl-proline hydroxylation
GO:0006369	termination of RNA polymerase II transcription
GO:0036047	peptidyl-lysine demalonylation
GO:1902633	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate metabolic process
GO:0106106	cold-induced thermogenesis
GO:0030204	chondroitin sulfate metabolic process
GO:1901749	leukotriene D4 catabolic process
GO:0034030	ribonucleoside bisphosphate biosynthetic process
GO:0008208	C21-steroid hormone catabolic process
GO:0032603	fractalkine production
GO:0019427	acetyl-CoA biosynthetic process from acetate
GO:0033021	cyclopentanol biosynthetic process
GO:1900864	mitochondrial RNA modification
GO:0046076	dTTP catabolic process
GO:0035609	C-terminal protein deglutamylation
GO:0009143	nucleoside triphosphate catabolic process
GO:0046517	octamethylcyclotetrasiloxane catabolic process
GO:0072351	tricarboxylic acid biosynthetic process
GO:1990432	siRNA 3'-end processing
GO:0002781	antifungal peptide production
GO:0046495	nicotinamide riboside metabolic process
GO:0000365	mRNA trans splicing, via spliceosome
GO:0006634	hexadecanal biosynthetic process
GO:0009051	pentose-phosphate shunt, oxidative branch
GO:0036154	diacylglycerol acyl-chain remodeling
GO:0090122	cholesterol ester hydrolysis involved in cholesterol transport
GO:0046711	GDP biosynthetic process
GO:1901685	glutathione derivative metabolic process
GO:0046135	pyrimidine nucleoside catabolic process
GO:1990116	ribosome-associated ubiquitin-dependent protein catabolic process
GO:0008210	estrogen metabolic process
GO:0006699	bile acid biosynthetic process
GO:0044525	peptidyl-cystine sulfhydration
GO:1901945	miltiradiene catabolic process
GO:0006591	ornithine metabolic process
GO:0018400	peptidyl-proline hydroxylation to 3-hydroxy-L-proline
GO:1903100	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate metabolic process
GO:0035238	vitamin A biosynthetic process
GO:0009237	siderophore metabolic process
GO:1900819	orlandin metabolic process
GO:0034310	primary alcohol catabolic process
GO:1901132	kanamycin catabolic process
GO:0033866	nucleoside bisphosphate biosynthetic process
GO:0070124	mitochondrial translational initiation
GO:0035011	melanotic encapsulation of foreign target
GO:0070189	kynurenine metabolic process
GO:0009149	pyrimidine nucleoside triphosphate catabolic process
GO:0018277	protein deamination
GO:0043635	methylnaphthalene catabolic process
GO:0042723	thiamine-containing compound metabolic process
GO:0035884	arabinan biosynthetic process
GO:0006570	tyrosine metabolic process
GO:0006523	alanine biosynthetic process
GO:0045455	ecdysteroid metabolic process
GO:0032624	interleukin-20 production
GO:1901133	kanamycin biosynthetic process
GO:0052696	flavonoid glucuronidation
GO:0036039	curcumin metabolic process
GO:0019463	glycine catabolic process to creatine
GO:0097388	chemokine (C-C motif) ligand 19 production
GO:0018249	protein dehydration
GO:0006027	glycosaminoglycan catabolic process
GO:0010120	camalexin biosynthetic process
GO:0019662	non-glycolytic fermentation
GO:1901803	1,5-anhydro-D-fructose biosynthetic process
GO:1901104	tetracenomycin C metabolic process
GO:0034267	discadenine metabolic process
GO:0018890	cyanamide metabolic process
GO:1900868	sarcinapterin biosynthetic process
GO:0002149	hypochlorous acid biosynthetic process
GO:0033307	phytol salvage
GO:1900682	octadecene biosynthetic process
GO:0046512	sphingosine biosynthetic process
GO:0019526	pentitol biosynthetic process
GO:1902645	tertiary alcohol biosynthetic process
GO:0006660	phosphatidylserine catabolic process
GO:0046492	heme B metabolic process
GO:0009141	nucleoside triphosphate metabolic process
GO:0015951	purine ribonucleotide interconversion
GO:0048360	root cap mucilage metabolic process
GO:0019515	lactose catabolic process via UDP-galactose
GO:0006670	sphingosine metabolic process
GO:0002369	T cell cytokine production
GO:0019470	4-hydroxyproline catabolic process
GO:0071607	macrophage inflammatory protein-1 gamma production
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay
GO:0009138	pyrimidine nucleoside diphosphate metabolic process
GO:1902244	cis-abienol metabolic process
GO:0042366	cobalamin catabolic process
GO:1901365	funalenone catabolic process
GO:1901129	gentamycin catabolic process
GO:1903663	L-altrarate catabolic process
GO:0010398	xylogalacturonan metabolic process
GO:1901942	(+)-epi-alpha-bisabolol catabolic process
GO:2001115	methanopterin-containing compound metabolic process
GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway
GO:0010166	wax metabolic process
GO:0006687	glycosphingolipid metabolic process
GO:0019676	ammonia assimilation cycle
GO:0110155	NAD-cap decapping
GO:0030211	heparin catabolic process
GO:0001507	acetylcholine catabolic process in synaptic cleft
GO:0006679	glucosylceramide biosynthetic process
GO:0018103	protein C-linked glycosylation
GO:0033075	isoquinoline alkaloid biosynthetic process
GO:0006729	tetrahydrobiopterin biosynthetic process
GO:0006429	leucyl-tRNA aminoacylation
GO:0140965	secondary piRNA processing
GO:0031167	rRNA methylation
GO:1900552	asperfuranone metabolic process
GO:0018144	RNA-protein covalent cross-linking
GO:1905264	blasticidin S metabolic process
GO:0035835	indole alkaloid biosynthetic process
GO:0019475	L-lysine catabolic process to acetate
GO:1900585	arugosin metabolic process
GO:0031087	deadenylation-independent decapping of nuclear-transcribed mRNA
GO:0019240	citrulline biosynthetic process
GO:0035600	tRNA methylthiolation
GO:0097170	ADP-L-glycero-beta-D-manno-heptose metabolic process
GO:0090639	phosphatidylcholine biosynthesis from choline and CDP-diacylglycerol
GO:0009175	pyrimidine ribonucleoside monophosphate catabolic process
GO:0071606	chemokine (C-C motif) ligand 4 production
GO:0031126	sno(s)RNA 3'-end processing
GO:0010778	meiotic DNA repair synthesis involved in reciprocal meiotic recombination
GO:1990845	adaptive thermogenesis
GO:0006072	glycerol-3-phosphate metabolic process
GO:0042167	heme catabolic process
GO:0032608	interferon-beta production
GO:0090304	nucleic acid metabolic process
GO:1901815	astaxanthin biosynthetic process
GO:0071897	DNA biosynthetic process
GO:0046174	polyol catabolic process
GO:0018533	peptidyl-cysteine acetylation
GO:0043427	carbon fixation by 3-hydroxypropionate cycle
GO:0048362	pedicel mucilage metabolic process
GO:0051725	protein de-ADP-ribosylation
GO:0008216	spermidine metabolic process
GO:0009403	toxin biosynthetic process
GO:0019322	pentose biosynthetic process
GO:0006181	dGMP biosynthetic process
