GOID	TERM
GO:0072234	metanephric nephron tubule development
GO:0060611	mammary gland fat development
GO:0060887	limb epidermis development
GO:0035026	leading edge cell differentiation
GO:0001828	inner cell mass cellular morphogenesis
GO:0042814	monopolar cell growth
GO:0021719	superior olivary nucleus morphogenesis
GO:0035911	descending aorta morphogenesis
GO:0010254	nectary development
GO:0055110	involution involved in gastrulation with mouth forming second
GO:0003327	type B pancreatic cell fate commitment
GO:0048443	stamen development
GO:0010480	microsporocyte differentiation
GO:0048741	skeletal muscle fiber development
GO:0060197	cloacal septation
GO:0010842	retina layer formation
GO:0021753	superior salivary nucleus development
GO:0061264	mesonephric glomerular mesangial cell fate commitment
GO:0021726	lateral reticular nucleus development
GO:0090392	sepal giant cell differentiation
GO:0072008	glomerular mesangial cell differentiation
GO:0061326	renal tubule development
GO:0010160	formation of animal organ boundary
GO:0014904	myotube cell development
GO:0072298	regulation of metanephric glomerulus development
GO:0036179	osteoclast maturation
GO:0097187	dentinogenesis
GO:0061975	articular cartilage development
GO:0007517	muscle organ development
GO:0061557	trigeminal ganglion maturation
GO:0061558	cranial ganglion maturation
GO:0072178	nephric duct morphogenesis
GO:0021699	cerebellar cortex maturation
GO:0048538	thymus development
GO:0090678	cell dedifferentiation involved in phenotypic switching
GO:0060440	trachea formation
GO:0072270	metanephric short nephron development
GO:0014905	myoblast fusion involved in skeletal muscle regeneration
GO:0003172	sinoatrial valve development
GO:0002071	glandular epithelial cell maturation
GO:0022622	root system development
GO:0030903	notochord development
GO:0007545	processes downstream of sex determination signal
GO:0001839	neural plate morphogenesis
GO:0034505	tooth mineralization
GO:0021559	trigeminal nerve development
GO:0021892	cerebral cortex GABAergic interneuron differentiation
GO:0048919	posterior lateral line neuromast development
GO:0060413	atrial septum morphogenesis
GO:0007424	open tracheal system development
GO:0060114	vestibular receptor cell differentiation
GO:0072223	metanephric glomerular mesangium development
GO:0072220	metanephric descending thin limb development
GO:0035906	descending aorta development
GO:0097548	seed abscission
GO:0043010	camera-type eye development
GO:0048094	male pigmentation
GO:0010101	post-embryonic root morphogenesis
GO:0090018	posterior neural plate formation
GO:0019827	stem cell population maintenance
GO:0009847	spore germination
GO:0072119	head kidney structural organization
GO:0021717	inferior olivary nucleus maturation
GO:0003408	optic cup formation involved in camera-type eye development
GO:0070654	sensory epithelium regeneration
GO:0021594	rhombomere formation
GO:0021700	developmental maturation
GO:0035124	embryonic caudal fin morphogenesis
GO:0035108	limb morphogenesis
GO:0022612	gland morphogenesis
GO:0002009	morphogenesis of an epithelium
GO:1903709	uterine gland development
GO:0021606	accessory nerve maturation
GO:0001942	hair follicle development
GO:0003323	type B pancreatic cell development
GO:0003398	glial cell differentiation involved in amphid sensory organ development
GO:0021714	inferior olivary nucleus morphogenesis
GO:0060479	lung cell differentiation
GO:0003417	growth plate cartilage development
GO:0035310	notum cell fate specification
GO:1904817	serous membrane development
GO:0048882	lateral line development
GO:0055008	cardiac muscle tissue morphogenesis
GO:0030718	germ-line stem cell population maintenance
GO:0061026	cardiac muscle tissue regeneration
GO:1905069	allantois development
GO:0048534	hematopoietic or lymphoid organ development
GO:0021670	lateral ventricle development
GO:0048909	anterior lateral line nerve development
GO:0090627	plant epidermal cell differentiation
GO:0048925	lateral line system development
GO:0033078	extrathymic T cell differentiation
GO:1903702	esophagus development
GO:0120316	sperm flagellum assembly
GO:0061556	trigeminal ganglion morphogenesis
GO:0021673	rhombomere 7 formation
GO:0072225	metanephric late distal convoluted tubule development
GO:0060742	epithelial cell differentiation involved in prostate gland development
GO:0060736	prostate gland growth
GO:0021578	hindbrain maturation
GO:0090104	pancreatic epsilon cell differentiation
GO:0010444	guard mother cell differentiation
GO:0009887	animal organ morphogenesis
GO:0039007	pronephric nephron morphogenesis
GO:0010004	gastrulation involving germ band extension
GO:0062248	cleistothecium formation
GO:0048913	anterior lateral line nerve glial cell differentiation
GO:0061446	endocardial cushion cell fate determination
GO:0072150	juxtaglomerulus cell fate commitment
GO:0061449	olfactory bulb tufted cell development
GO:0030916	otic vesicle formation
GO:0021529	spinal cord oligodendrocyte cell differentiation
GO:0002011	morphogenesis of an epithelial sheet
GO:0072245	metanephric glomerular parietal epithelial cell differentiation
GO:0048451	petal formation
GO:1901706	mesenchymal cell differentiation involved in bone development
GO:0007496	anterior midgut development
GO:0021976	medulla reticulospinal tract morphogenesis
GO:0075255	teliospore formation
GO:0048368	lateral mesoderm development
GO:0045299	otolith mineralization
GO:0031152	aggregation involved in sorocarp development
GO:0048718	cibarial fish-trap bristle morphogenesis
GO:0060509	type I pneumocyte differentiation
GO:0042492	gamma-delta T cell differentiation
GO:0055034	Bolwig's organ development
GO:0060461	right lung morphogenesis
GO:0060832	oocyte animal/vegetal axis specification
GO:0061223	mesonephric mesenchymal cell differentiation
GO:0010154	fruit development
GO:0021521	ventral spinal cord interneuron specification
GO:0042243	asexual spore wall assembly
GO:0046546	development of primary male sexual characteristics
GO:0001826	inner cell mass cell differentiation
GO:0035127	post-embryonic limb morphogenesis
GO:0072277	metanephric glomerular capillary formation
GO:0048315	conidium formation
GO:0021582	medulla oblongata maturation
GO:0035847	uterine epithelium development
GO:0060129	thyroid-stimulating hormone-secreting cell differentiation
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response
GO:0014031	mesenchymal cell development
GO:0007525	somatic muscle development
GO:0014837	myoblast fate determination involved in skeletal muscle regeneration
GO:0048624	plantlet formation on parent plant
GO:0035628	cystic duct development
GO:0014818	skeletal muscle satellite cell fate determination
GO:0099120	socially cooperative development
GO:0008056	ocellus development
GO:1904390	cone retinal bipolar cell differentiation
GO:0007349	cellularization
GO:0072146	DCT cell fate commitment
GO:0035261	external genitalia morphogenesis
GO:0035231	cytoneme assembly
GO:1990401	embryonic lung development
GO:0072147	glomerular parietal epithelial cell fate commitment
GO:0061524	central canal development
GO:0042386	hemocyte differentiation
GO:1990963	establishment of blood-retinal barrier
GO:0060463	lung lobe morphogenesis
GO:0072269	metanephric long descending thin limb development
GO:0021872	forebrain generation of neurons
GO:0048826	cotyledon morphogenesis
GO:0060528	secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development
GO:0061551	trigeminal ganglion development
GO:0035677	posterior lateral line neuromast hair cell development
GO:0070121	Kupffer's vesicle development
GO:0048468	cell development
GO:0002572	pro-T cell differentiation
GO:0021640	trochlear nerve maturation
GO:0010057	trichoblast fate specification
GO:0001840	neural plate development
GO:0048908	anterior lateral line ganglion neuron differentiation
GO:0060672	epithelial cell morphogenesis involved in placental branching
GO:0097496	blood vessel lumen ensheathment
GO:0061300	cerebellum vasculature development
GO:0048593	camera-type eye morphogenesis
GO:0039006	pronephric nephron tubule formation
GO:0031214	biomineral tissue development
GO:0048446	petal morphogenesis
GO:0001822	kidney development
GO:0075271	zygosporangium development
GO:0010262	somatic embryogenesis
GO:0010053	root epidermal cell differentiation
GO:0061553	ganglion maturation
GO:0097065	anterior head development
GO:0032835	glomerulus development
GO:0021720	superior olivary nucleus formation
GO:0060713	labyrinthine layer morphogenesis
GO:0002321	natural killer cell progenitor differentiation
GO:0010500	transmitting tissue development
GO:0043353	enucleate erythrocyte differentiation
GO:0048532	anatomical structure arrangement
GO:0007422	peripheral nervous system development
GO:0021566	hypoglossal nerve development
GO:0048736	appendage development
GO:0035146	tube fusion
GO:0021621	hypoglossal nerve structural organization
GO:0060488	orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis
GO:0021766	hippocampus development
GO:0003429	growth plate cartilage chondrocyte morphogenesis
GO:0035027	leading edge cell fate commitment
GO:0071600	otic vesicle morphogenesis
GO:0072050	S-shaped body morphogenesis
GO:0048720	posterior cibarial plate morphogenesis
GO:0048139	female germ-line cyst encapsulation
GO:0045444	fat cell differentiation
GO:0061144	alveolar secondary septum development
GO:0075284	asexual sporulation resulting in formation of a multicellular or syncytial spore
GO:0055010	ventricular cardiac muscle tissue morphogenesis
GO:0021542	dentate gyrus development
GO:0021691	cerebellar Purkinje cell layer maturation
GO:0002335	mature B cell differentiation
GO:0048926	electrosensory lateral line system development
GO:0048886	neuromast hair cell differentiation
GO:1904961	quiescent center organization
GO:0048449	floral organ formation
GO:0021744	dorsal motor nucleus of vagus nerve development
GO:0007512	adult heart development
GO:0035762	dorsal motor nucleus of vagus nerve morphogenesis
GO:0048601	oocyte morphogenesis
GO:0097738	substrate mycelium formation
GO:0007490	tergite morphogenesis
GO:0021748	dorsal cochlear nucleus development
GO:0061053	somite development
GO:0048892	lateral line nerve development
GO:0072129	renal capsule formation
GO:0003174	mitral valve development
GO:0021504	neural fold hinge point formation
GO:0072153	renal interstitial fibroblast fate commitment
GO:0061336	cell morphogenesis involved in Malpighian tubule morphogenesis
GO:0060439	trachea morphogenesis
GO:0030097	hemopoiesis
GO:0002119	nematode larval development
GO:0021558	trochlear nerve development
GO:0021688	cerebellar molecular layer formation
GO:0072113	head kidney development
GO:0021993	initiation of neural tube closure
GO:0071696	ectodermal placode development
GO:0021560	abducens nerve development
GO:0048453	sepal formation
GO:0048562	embryonic organ morphogenesis
GO:0061440	kidney vasculature development
GO:0021547	midbrain-hindbrain boundary initiation
GO:0061327	anterior Malpighian tubule development
GO:0001829	trophectodermal cell differentiation
GO:1905040	otic placode development
GO:0021721	superior olivary nucleus structural organization
GO:0048098	antennal joint development
GO:0060856	establishment of blood-brain barrier
GO:0007279	pole cell formation
GO:0021515	cell differentiation in spinal cord
GO:0035777	pronephric distal tubule development
GO:0034294	sexual spore wall assembly
GO:0060494	inductive mesenchymal-endodermal cell signaling
GO:1905392	plant organ morphogenesis
GO:0061515	myeloid cell development
GO:0003217	cardiac right atrium formation
GO:0007464	R3/R4 cell fate commitment
GO:0060900	embryonic camera-type eye formation
GO:0060464	lung lobe formation
GO:0060692	mesenchymal cell differentiation involved in salivary gland development
GO:0003180	aortic valve morphogenesis
GO:0048805	imaginal disc-derived genitalia morphogenesis
GO:0008407	chaeta morphogenesis
GO:0055005	ventricular cardiac myofibril assembly
GO:0021662	rhombomere 4 structural organization
GO:0060487	lung epithelial cell differentiation
GO:0075289	aplanospore formation
GO:0001655	urogenital system development
GO:1903701	substantia propria of cornea development
GO:0061040	female gonad morphogenesis
GO:0055012	ventricular cardiac muscle cell differentiation
GO:0021655	rhombomere 2 morphogenesis
GO:0070166	enamel mineralization
GO:0060741	prostate gland stromal morphogenesis
GO:0043053	dauer entry
GO:0097186	amelogenesis
GO:0022006	zona limitans intrathalamica formation
GO:0060115	vestibular receptor cell fate commitment
GO:0070977	bone maturation
GO:0060612	adipose tissue development
GO:0072064	long descending thin limb development
GO:0036303	lymph vessel morphogenesis
GO:0072228	metanephric prebend segment development
GO:0042695	thelarche
GO:0021647	vestibulocochlear nerve maturation
GO:0002365	gamma-delta T cell lineage commitment
GO:0030326	embryonic limb morphogenesis
GO:0042490	mechanoreceptor differentiation
GO:0003007	heart morphogenesis
GO:1904600	mating projection actin fusion focus assembly
GO:0003143	embryonic heart tube morphogenesis
GO:0003166	bundle of His development
GO:0060872	semicircular canal development
GO:0060374	mast cell differentiation
GO:0034297	oidium formation
GO:0007548	sex differentiation
GO:0042675	compound eye cone cell differentiation
GO:0021576	hindbrain formation
GO:0060714	labyrinthine layer formation
GO:0060890	limb spinous cell differentiation
GO:0061240	mesonephric nephron tubule morphogenesis
GO:0002315	marginal zone B cell differentiation
GO:0030241	skeletal muscle myosin thick filament assembly
GO:0072264	metanephric glomerular endothelium development
GO:0048825	cotyledon development
GO:0016348	imaginal disc-derived leg joint morphogenesis
GO:0060591	chondroblast differentiation
GO:0001656	metanephros development
GO:0035271	ring gland development
GO:0048050	post-embryonic eye morphogenesis
GO:0010227	floral organ abscission
GO:0048441	petal development
GO:0042679	compound eye cone cell fate specification
GO:0090077	foam cell differentiation
GO:1905905	nematode pharyngeal gland morphogenesis
GO:0035881	amacrine cell differentiation
GO:0060345	spleen trabecula formation
GO:0072006	nephron development
GO:0048721	clypeus morphogenesis
GO:0030437	ascospore formation
GO:0060429	epithelium development
GO:0061073	ciliary body morphogenesis
GO:0010090	trichome morphogenesis
GO:0072031	proximal convoluted tubule segment 1 development
GO:0002268	follicular dendritic cell differentiation
GO:0060854	branching involved in lymph vessel morphogenesis
GO:0072177	mesonephric duct development
GO:0021768	nucleus accumbens development
GO:0072498	embryonic skeletal joint development
GO:0048364	root development
GO:0061239	mesenchymal stem cell differentiation involved in mesonephric nephron morphogenesis
GO:0035114	imaginal disc-derived appendage morphogenesis
GO:0002040	sprouting angiogenesis
GO:0060516	primary prostatic bud elongation
GO:0071697	ectodermal placode morphogenesis
GO:0035645	enteric smooth muscle cell differentiation
GO:0090698	post-embryonic plant morphogenesis
GO:0061976	temporomandibular joint articular cartilage development
GO:0010865	stipule development
GO:0003422	growth plate cartilage morphogenesis
GO:0043375	CD8-positive, alpha-beta T cell lineage commitment
GO:0010432	bract development
GO:0035144	anal fin morphogenesis
GO:0021612	facial nerve structural organization
GO:0061214	mesonephric smooth muscle tissue development
GO:0061107	seminal vesicle development
GO:0035262	gonad morphogenesis
GO:0008069	dorsal/ventral axis specification, ovarian follicular epithelium
GO:0048827	phyllome development
GO:0021901	early neuron fate commitment in forebrain
GO:0048317	seed morphogenesis
GO:0060009	Sertoli cell development
GO:0003151	outflow tract morphogenesis
GO:0075009	germ tube formation
GO:0001827	inner cell mass cell fate commitment
GO:0021779	oligodendrocyte cell fate commitment
GO:0048455	stamen formation
GO:0061198	fungiform papilla formation
GO:0035905	ascending aorta development
GO:0007403	glial cell fate determination
GO:0043589	skin morphogenesis
GO:0002067	glandular epithelial cell differentiation
GO:0072233	metanephric thick ascending limb development
GO:0003160	endocardium morphogenesis
GO:0030221	basophil differentiation
GO:0021985	neurohypophysis development
GO:0007390	germ-band shortening
GO:0010208	pollen wall assembly
GO:0021784	postganglionic parasympathetic fiber development
GO:0021890	olfactory bulb interneuron fate commitment
GO:0061271	mesenchymal to epithelial transition involved in mesonephric renal vesicle formation
GO:0021675	nerve development
GO:0106091	glial cell projection elongation
GO:0072121	head kidney maturation
GO:0048382	mesendoderm development
GO:0003149	membranous septum morphogenesis
GO:0048437	floral organ development
GO:0002273	plasmacytoid dendritic cell differentiation
GO:0070659	inner ear sensory epithelium regeneration
GO:0021854	hypothalamus development
GO:0030851	granulocyte differentiation
GO:0046552	photoreceptor cell fate commitment
GO:0008052	sensory organ boundary specification
GO:0003199	endocardial cushion to mesenchymal transition involved in heart valve formation
GO:0002072	optic cup morphogenesis involved in camera-type eye development
GO:0021952	central nervous system projection neuron axonogenesis
GO:0021672	rhombomere 7 structural organization
GO:0090597	nematode male tail mating organ morphogenesis
GO:0002292	T cell differentiation involved in immune response
GO:0055003	cardiac myofibril assembly
GO:0003194	sinoatrial valve formation
GO:0048452	petal structural organization
GO:0060576	intestinal epithelial cell development
GO:0021551	central nervous system morphogenesis
GO:0021878	forebrain astrocyte fate commitment
GO:0014022	neural plate elongation
GO:0001713	ectodermal cell fate determination
GO:1990045	sclerotium development
GO:0106154	perithecium formation
GO:0097097	nasal suture morphogenesis
GO:0001410	chlamydospore formation
GO:0000753	cell morphogenesis involved in conjugation with cellular fusion
GO:0008586	imaginal disc-derived wing vein morphogenesis
GO:0048856	anatomical structure development
GO:0075214	spore encystment
GO:0035260	internal genitalia morphogenesis
GO:0072265	metanephric capsule morphogenesis
GO:0010199	organ boundary specification between lateral organs and the meristem
GO:0021862	early neuron differentiation in forebrain
GO:0003238	conus arteriosus development
GO:0003412	establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis
GO:0021571	rhombomere 5 development
GO:0048625	myoblast fate commitment
GO:0010067	procambium histogenesis
GO:0002293	alpha-beta T cell differentiation involved in immune response
GO:0090500	endocardial cushion to mesenchymal transition
GO:0048727	posterior cibarial plate development
GO:0040022	feminization of hermaphroditic germ-line
GO:0007291	sperm individualization
GO:0030182	neuron differentiation
GO:0061794	conidium development
GO:0007546	somatic processes downstream of sex determination signal
GO:0048901	anterior lateral line neuromast development
GO:0010441	guard cell development
GO:0070384	Harderian gland development
GO:0055115	entry into diapause
GO:0003347	epicardial cell to mesenchymal cell transition
GO:0090376	seed trichome differentiation
GO:0002364	NK T cell lineage commitment
GO:0090470	shoot organ boundary specification
GO:0021613	facial nerve maturation
GO:0048537	mucosa-associated lymphoid tissue development
GO:0060020	Bergmann glial cell differentiation
GO:1990791	dorsal root ganglion development
GO:0061303	cornea development in camera-type eye
GO:0060841	venous blood vessel development
GO:0060317	cardiac epithelial to mesenchymal transition
GO:0030435	sporulation resulting in formation of a cellular spore
GO:0010223	secondary shoot formation
GO:0001756	somitogenesis
GO:0003313	heart rudiment development
GO:0060481	lobar bronchus epithelium development
GO:0072300	positive regulation of metanephric glomerulus development
GO:0072218	metanephric ascending thin limb development
GO:0014030	mesenchymal cell fate commitment
GO:0048931	posterior lateral line nerve glial cell differentiation
GO:0060492	lung induction
GO:0021615	glossopharyngeal nerve morphogenesis
GO:0061374	mammillothalamic axonal tract development
GO:0098755	maintenance of seed dormancy by absisic acid
GO:1904835	dorsal root ganglion morphogenesis
GO:0048924	posterior lateral line neuromast mantle cell differentiation
GO:0021501	prechordal plate formation
GO:0010097	specification of stamen identity
GO:0075251	uredospore formation
GO:0010068	protoderm histogenesis
GO:0048105	establishment of body hair planar orientation
GO:0021502	neural fold elevation formation
GO:0048539	bone marrow development
GO:0003357	noradrenergic neuron differentiation
GO:0021724	inferior raphe nucleus development
GO:0075201	penetration hypha formation
GO:0003222	ventricular trabecula myocardium morphogenesis
GO:0007460	R8 cell fate commitment
GO:0032808	lacrimal gland development
GO:0048730	epidermis morphogenesis
GO:0003176	aortic valve development
GO:1904484	cloacal gland development
GO:0014838	myoblast fate specification involved in skeletal muscle regeneration
GO:0031077	post-embryonic camera-type eye development
GO:0045165	cell fate commitment
GO:0048616	post-embryonic anterior midgut (ectodermal) morphogenesis
GO:0061206	mesonephros morphogenesis
GO:0021703	locus ceruleus development
GO:0060983	epicardium-derived cardiac vascular smooth muscle cell differentiation
GO:0048850	hypophysis morphogenesis
GO:0008594	photoreceptor cell morphogenesis
GO:0072313	metanephric glomerular epithelial cell development
GO:0043374	CD8-positive, alpha-beta T cell differentiation
GO:0072002	Malpighian tubule development
GO:0060933	His-Purkinje system cell development
GO:0072274	metanephric glomerular basement membrane development
GO:0030582	reproductive fruiting body development
GO:0021742	abducens nucleus development
GO:0061971	replacement bone morphogenesis
GO:0014707	branchiomeric skeletal muscle development
GO:0060127	prolactin secreting cell differentiation
GO:0007311	maternal specification of dorsal/ventral axis, oocyte, germ-line encoded
GO:0014914	myoblast maturation involved in muscle regeneration
GO:0021599	abducens nerve formation
GO:0001949	sebaceous gland cell differentiation
GO:0035502	metanephric part of ureteric bud development
GO:0060708	spongiotrophoblast differentiation
GO:0031102	neuron projection regeneration
GO:0060604	mammary gland duct cavitation
GO:0072051	juxtaglomerular apparatus development
GO:0021685	cerebellar granular layer structural organization
GO:0002295	T-helper cell lineage commitment
GO:0002306	CD4-positive gamma-delta intraepithelial T cell differentiation
GO:0048833	specification of floral organ number
GO:0043054	dauer exit
GO:0090254	cell elongation involved in imaginal disc-derived wing morphogenesis
GO:0060483	lobar bronchus mesenchyme development
GO:0021639	trochlear nerve morphogenesis
GO:0021696	cerebellar cortex morphogenesis
GO:0035019	somatic stem cell population maintenance
GO:0003315	heart rudiment formation
GO:0048785	hatching gland development
GO:0007537	inactivation of recombination (HML)
GO:0097084	vascular associated smooth muscle cell development
GO:0060427	lung connective tissue development
GO:1904836	facioacoustic ganglion morphogenesis
GO:0003219	cardiac right ventricle formation
GO:0035679	anterior lateral line neuromast hair cell morphogenesis
GO:0060412	ventricular septum morphogenesis
GO:0048903	anterior lateral line neuromast hair cell differentiation
GO:0061155	pulmonary artery endothelial tube morphogenesis
GO:0021707	cerebellar granule cell differentiation
GO:0001658	branching involved in ureteric bud morphogenesis
GO:0098727	maintenance of cell number
GO:0060977	coronary vasculature morphogenesis
GO:0021520	spinal cord motor neuron cell fate specification
GO:0010052	guard cell differentiation
GO:0036342	post-anal tail morphogenesis
GO:0014730	skeletal muscle regeneration at neuromuscular junction
GO:0060715	syncytiotrophoblast cell differentiation involved in labyrinthine layer development
GO:0060027	convergent extension involved in gastrulation
GO:0048567	ectodermal digestive tract morphogenesis
GO:0035118	embryonic pectoral fin morphogenesis
GO:0048339	paraxial mesoderm development
GO:0061211	mesonephric collecting duct development
GO:0048719	epistomal sclerite morphogenesis
GO:0072036	mesenchymal to epithelial transition involved in renal vesicle formation
GO:0021557	oculomotor nerve development
GO:0061114	branching involved in pancreas morphogenesis
GO:0001709	cell fate determination
GO:0003337	mesenchymal to epithelial transition involved in metanephros morphogenesis
GO:0072068	late distal convoluted tubule development
GO:0021693	cerebellar Purkinje cell layer structural organization
GO:0061299	retina vasculature morphogenesis in camera-type eye
GO:0048849	neurohypophysis formation
GO:0042706	eye photoreceptor cell fate commitment
GO:1990402	embryonic liver development
GO:0061453	interstitial cell of Cajal differentiation
GO:0048709	oligodendrocyte differentiation
GO:0048799	animal organ maturation
GO:0080126	ovary septum development
GO:0021633	optic nerve structural organization
GO:0072079	nephron tubule formation
GO:0060131	corticotropin hormone secreting cell development
GO:0003407	neural retina development
GO:0035775	pronephric glomerulus morphogenesis
GO:0048352	paraxial mesoderm structural organization
GO:0003240	conus arteriosus formation
GO:0060940	epithelial to mesenchymal transition involved in cardiac fibroblast development
GO:0072033	renal vesicle formation
GO:0021710	cerebellar stellate cell differentiation
GO:0048906	anterior lateral line neuromast support cell differentiation
GO:0031099	regeneration
GO:0060580	ventral spinal cord interneuron fate determination
GO:0021569	rhombomere 3 development
GO:0048745	smooth muscle tissue development
GO:0002063	chondrocyte development
GO:0061307	cardiac neural crest cell differentiation involved in heart development
GO:0003311	pancreatic D cell differentiation
GO:0003399	cytoneme morphogenesis
GO:0003188	heart valve formation
GO:0021879	forebrain neuron differentiation
GO:0060880	cell morphogenesis involved in semicircular canal fusion
GO:0061108	seminal vesicle epithelium development
GO:0075259	spore-bearing structure development
GO:0001737	establishment of imaginal disc-derived wing hair orientation
GO:0048887	cupula development
GO:0160029	kidney cortex tubule cell dedifferentiation
GO:0021728	inferior reticular formation development
GO:0003320	heart rudiment involution
GO:0035209	pupal development
GO:0021549	cerebellum development
GO:0033505	floor plate morphogenesis
GO:0021522	spinal cord motor neuron differentiation
GO:0061256	mesonephric podocyte differentiation
GO:0060662	salivary gland cavitation
GO:0035883	enteroendocrine cell differentiation
GO:1905393	plant organ formation
GO:0003391	amphid sensory organ dendrite retrograde extension
GO:0060563	neuroepithelial cell differentiation
GO:0003227	right ventricular trabecular myocardium morphogenesis
GO:0042006	masculinization of hermaphroditic germ-line
GO:0035170	lymph gland crystal cell differentiation
GO:0048056	R3/R4 cell differentiation
GO:0120331	endothelial tube formation
GO:0048921	posterior lateral line neuromast cupula development
GO:0048440	carpel development
GO:0010103	stomatal complex morphogenesis
GO:0060435	bronchiole development
GO:0021709	cerebellar basket cell differentiation
GO:0035878	nail development
GO:0021518	spinal cord commissural neuron specification
GO:0048801	antennal joint morphogenesis
GO:0021554	optic nerve development
GO:0035132	post-embryonic medial fin morphogenesis
GO:0098749	cerebellar neuron development
GO:0030222	eosinophil differentiation
GO:0048058	compound eye corneal lens development
GO:0060014	granulosa cell differentiation
GO:0035107	appendage morphogenesis
GO:0045895	positive regulation of mating-type specific transcription, DNA-templated
GO:0061145	lung smooth muscle development
GO:0001549	cumulus cell differentiation
GO:0009792	embryo development ending in birth or egg hatching
GO:0035164	embryonic plasmatocyte differentiation
GO:0002303	gamma-delta T cell differentiation involved in immune response
GO:0007531	mating type determination
GO:0007497	posterior midgut development
GO:0040024	dauer larval development
GO:0046844	chorion micropyle formation
GO:0062236	ionocyte differentiation
GO:0060618	nipple development
GO:0160058	plant endodermal cell differentiation
GO:0014035	neural crest cell fate determination
GO:0021565	accessory nerve development
GO:0021819	layer formation in cerebral cortex
GO:0033339	pectoral fin development
GO:0060942	neural crest-derived cardiac fibroblast cell differentiation
GO:1902355	endothelial tube lumen extension involved in blood vessel lumen ensheathment
GO:0022619	generative cell differentiation
GO:0048845	venous blood vessel morphogenesis
GO:0080022	primary root development
GO:0035908	ventral aorta development
GO:0010374	stomatal complex development
GO:0097410	hippocampal interneuron differentiation
GO:1990936	vascular associated smooth muscle cell dedifferentiation
GO:0060059	embryonic retina morphogenesis in camera-type eye
GO:0021953	central nervous system neuron differentiation
GO:0051216	cartilage development
GO:0003150	muscular septum morphogenesis
GO:0061439	kidney vasculature morphogenesis
GO:0002307	CD8-positive, alpha-beta regulatory T cell differentiation
GO:0060493	mesenchymal-endodermal cell signaling involved in lung induction
GO:0021658	rhombomere 3 morphogenesis
GO:0048620	post-embryonic hindgut morphogenesis
GO:0003201	epithelial to mesenchymal transition involved in coronary vasculature morphogenesis
GO:0060008	Sertoli cell differentiation
GO:0061436	establishment of skin barrier
GO:0044691	tooth eruption
GO:0003184	pulmonary valve morphogenesis
GO:0031104	dendrite regeneration
GO:0030707	follicle cell of egg chamber development
GO:0061138	morphogenesis of a branching epithelium
GO:0021961	posterior commissure morphogenesis
GO:0007506	gonadal mesoderm development
GO:0001742	oenocyte differentiation
GO:0060943	neural crest-derived cardiac fibroblast cell development
GO:0009653	anatomical structure morphogenesis
GO:0021758	putamen development
GO:0072279	convergent extension involved in metanephric nephron morphogenesis
GO:0090008	hypoblast development
GO:0042463	ocellus photoreceptor cell development
GO:0008363	larval chitin-based cuticle development
GO:1990403	embryonic brain development
GO:0021648	vestibulocochlear nerve morphogenesis
GO:0060845	venous endothelial cell fate commitment
GO:0048240	sperm capacitation
GO:0061009	common bile duct development
GO:0042249	establishment of planar polarity of embryonic epithelium
GO:0021861	forebrain radial glial cell differentiation
GO:0043373	CD4-positive, alpha-beta T cell lineage commitment
GO:0048936	peripheral nervous system neuron axonogenesis
GO:0048847	adenohypophysis formation
GO:0060414	aorta smooth muscle tissue morphogenesis
GO:0016358	dendrite development
GO:0048513	animal organ development
GO:0061286	mesonephric capsule morphogenesis
GO:0060486	club cell differentiation
GO:0060716	labyrinthine layer blood vessel development
GO:0072210	metanephric nephron development
GO:0048498	establishment of petal orientation
GO:0021671	rhombomere 7 morphogenesis
GO:0050931	pigment cell differentiation
GO:0060018	astrocyte fate commitment
GO:0007524	adult visceral muscle development
GO:0070660	inner ear receptor cell differentiation involved in inner ear sensory epithelium regeneration
GO:1903498	bundle sheath cell differentiation
GO:0060441	epithelial tube branching involved in lung morphogenesis
GO:0090626	plant epidermis morphogenesis
GO:0048338	mesoderm structural organization
GO:0035802	adrenal cortex formation
GO:0043936	asexual sporulation resulting in formation of a cellular spore
GO:0021601	abducens nerve maturation
GO:0048617	embryonic foregut morphogenesis
GO:0008065	establishment of blood-nerve barrier
GO:0060709	glycogen cell differentiation involved in embryonic placenta development
GO:0072056	pyramid development
GO:0048723	clypeus development
GO:0055059	asymmetric neuroblast division
GO:0060163	subpallium neuron fate commitment
GO:0060118	vestibular receptor cell development
GO:0003348	cardiac endothelial cell differentiation
GO:0072015	podocyte development
GO:0014004	microglia differentiation
GO:0021654	rhombomere boundary formation
GO:0060982	coronary artery morphogenesis
GO:0097188	dentin mineralization
GO:0001945	lymph vessel development
GO:0010089	xylem development
GO:0090105	pancreatic E cell development
GO:0060891	limb granular cell differentiation
GO:0160093	chordate pharynx development
GO:0061304	retinal blood vessel morphogenesis
GO:0010346	shoot axis formation
GO:0003359	noradrenergic neuron fate commitment
GO:0072163	mesonephric epithelium development
GO:0010377	guard cell fate commitment
GO:0007305	vitelline membrane formation involved in chorion-containing eggshell formation
GO:0048645	animal organ formation
GO:0035272	exocrine system development
GO:0097437	maintenance of dormancy
GO:0072112	podocyte differentiation
