GOID	TERM
GO:1903539	protein localization to postsynaptic membrane
GO:0003097	renal water transport
GO:0015792	arabinitol transmembrane transport
GO:0035927	RNA import into mitochondrion
GO:0106101	ER-dependent peroxisome localization
GO:0015864	pyrimidine nucleoside transport
GO:0015842	aminergic neurotransmitter loading into synaptic vesicle
GO:0030185	nitric oxide transport
GO:0010352	lithium ion export across the plasma membrane
GO:0140466	iron-sulfur cluster export from the mitochondrion
GO:1901678	iron coordination entity transport
GO:0044381	glucose import in response to insulin stimulus
GO:0098704	carbohydrate import across plasma membrane
GO:0032329	serine transport
GO:0140361	cyclic-GMP-AMP transmembrane import across plasma membrane
GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway
GO:0070779	D-aspartate import across plasma membrane
GO:1904498	protein localization to mitotic actomyosin contractile ring
GO:0015858	nucleoside transport
GO:1905755	protein localization to cytoplasmic microtubule
GO:0016346	male meiotic chromosome movement towards spindle pole
GO:1903711	spermidine transmembrane transport
GO:0051650	establishment of vesicle localization
GO:0042942	D-serine transmembrane transport
GO:0140425	galactose import across plasma membrane
GO:0035444	nickel cation transmembrane transport
GO:1904327	protein localization to cytosolic proteasome complex
GO:0010184	cytokinin transport
GO:1903394	protein localization to kinetochore involved in kinetochore assembly
GO:1902001	fatty acid transmembrane transport
GO:0061772	xenobiotic transport across blood-nerve barrier
GO:0140450	protein targeting to Golgi apparatus
GO:0098737	protein insertion into plasma membrane
GO:0099632	protein transport within plasma membrane
GO:0031580	membrane raft distribution
GO:0051235	maintenance of location
GO:0099592	endocytosed synaptic vesicle processing via endosome
GO:0098838	folate transmembrane transport
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
GO:0006826	iron ion transport
GO:1901660	calcium ion export
GO:0043303	mast cell degranulation
GO:0015746	citrate transport
GO:0097480	establishment of synaptic vesicle localization
GO:0015805	S-adenosyl-L-methionine transport
GO:0006837	serotonin transport
GO:0015987	GTP synthesis coupled proton transport
GO:1905509	protein localization to interphase microtubule organizing center
GO:0035898	parathyroid hormone secretion
GO:0072386	plus-end-directed organelle transport along microtubule
GO:0031022	nuclear migration along microfilament
GO:0099117	protein transport along microtubule to cell tip
GO:0015822	ornithine transport
GO:0140115	export across plasma membrane
GO:0023002	nuclear migration to embryo sac poles
GO:0034504	protein localization to nucleus
GO:0044795	trans-Golgi network to recycling endosome transport
GO:0061536	glycine secretion
GO:0034486	vacuolar transmembrane transport
GO:0015855	pyrimidine nucleobase transport
GO:0015779	glucuronoside transport
GO:0098659	inorganic cation import across plasma membrane
GO:0051656	establishment of organelle localization
GO:2001143	N-methylnicotinate transport
GO:0030255	protein secretion by the type IV secretion system
GO:0051180	vitamin transport
GO:1990571	meiotic centromere clustering
GO:0015794	glycerol-3-phosphate transmembrane transport
GO:0042920	3-hydroxyphenylpropionic acid transmembrane transport
GO:0051031	tRNA transport
GO:0015759	beta-glucoside transport
GO:0090513	L-histidine transmembrane import into vacuole
GO:0031460	glycine betaine transport
GO:0032366	intracellular sterol transport
GO:0009859	pollen hydration
GO:0097638	L-arginine import across plasma membrane
GO:0061033	secretion by lung epithelial cell involved in lung growth
GO:0098702	adenine import across plasma membrane
GO:0110128	phloem sucrose unloading
GO:0015884	folic acid transport
GO:0099639	neurotransmitter receptor transport, endosome to plasma membrane
GO:0006850	mitochondrial pyruvate transmembrane transport
GO:0015702	chlorate transport
GO:1904919	transmembrane L-cystine transport from lysosomal lumen to cytosol
GO:1903044	protein localization to membrane raft
GO:1903090	pyridoxal transmembrane transport
GO:0061015	snRNA import into nucleus
GO:0140706	protein-containing complex localization to centriolar satellite
GO:0051906	maintenance of pigment granule location
GO:0061590	calcium activated phosphatidylcholine scrambling
GO:0015771	trehalose transport
GO:0002442	serotonin secretion involved in inflammatory response
GO:0015733	shikimate transmembrane transport
GO:0031923	pyridoxine transport
GO:0051939	gamma-aminobutyric acid import
GO:0051877	pigment granule aggregation in cell center
GO:0015904	tetracycline transmembrane transport
GO:0072348	sulfur compound transport
GO:0035873	lactate transmembrane transport
GO:0033373	maintenance of protease location in mast cell secretory granule
GO:1990735	gamma-tubulin complex localization to mitotic spindle pole body
GO:0002556	serotonin secretion by basophil
GO:1902480	protein localization to mitotic spindle
GO:0097401	synaptic vesicle lumen acidification
GO:0051938	L-glutamate import
GO:0032310	prostaglandin secretion
GO:0051934	catecholamine uptake involved in synaptic transmission
GO:0120109	mitotic telomere clustering and tethering at nuclear periphery
GO:0000316	sulfite transmembrane transport
GO:0015799	propanediol transport
GO:0036010	protein localization to endosome
GO:0015839	cadaverine transport
GO:0017121	plasma membrane phospholipid scrambling
GO:0033228	cysteine export across plasma membrane
GO:1901140	p-coumaryl alcohol transport
GO:1904082	pyrimidine nucleobase transmembrane transport
GO:0015833	peptide transport
GO:0080165	callose deposition in phloem sieve plate
GO:0051905	establishment of pigment granule localization
GO:0106081	maltose import across plasma membrane
GO:1903805	L-valine import across plasma membrane
GO:1902358	sulfate transmembrane transport
GO:2001091	nigerotriose transport
GO:0015757	galactose transmembrane transport
GO:0160184	paracellular transport
GO:0015862	uridine transmembrane transport
GO:0071816	tail-anchored membrane protein insertion into ER membrane
GO:0071939	vitamin A import into cell
GO:0070817	P-TEFb-cap methyltransferase complex localization
GO:0030001	metal ion transport
GO:0015931	nucleobase-containing compound transport
GO:1905544	L-methionine import across plasma membrane
GO:0034630	RITS complex localization
GO:0006813	potassium ion transport
GO:1990299	Bub1-Bub3 complex localization to kinetochore
GO:0015756	fucose transmembrane transport
GO:0006404	RNA import into nucleus
GO:0099590	neurotransmitter receptor internalization
GO:0006844	acyl carnitine transport
GO:0071717	thromboxane transport
GO:0044379	protein localization to actin cortical patch
GO:0043182	vacuolar sequestering of sodium ion
GO:0042874	D-glucuronate transmembrane transport
GO:0030974	thiamine pyrophosphate transmembrane transport
GO:1903441	protein localization to ciliary membrane
GO:0033606	chemokine receptor transport within lipid bilayer
GO:0006033	chitin localization
GO:1905572	ganglioside GM1 transport to membrane
GO:0032328	alanine transport
GO:1902600	proton transmembrane transport
GO:0043143	regulation of translation by machinery localization
GO:0051220	cytoplasmic sequestering of protein
GO:0015700	arsenite transport
GO:0015727	lactate transport
GO:0015819	lysine transport
GO:0140914	zinc ion import into secretory vesicle
GO:1990896	protein localization to cell cortex of cell tip
GO:0008088	axo-dendritic transport
GO:0007034	vacuolar transport
GO:0034196	acylglycerol transport
GO:0070075	tear secretion
GO:0150008	bulk synaptic vesicle endocytosis
GO:0035942	dehydroepiandrosterone secretion
GO:0015812	gamma-aminobutyric acid transport
GO:0160063	multi-pass transmembrane protein insertion into ER membrane
GO:0045324	late endosome to vacuole transport
GO:2001100	pentasaccharide transport
GO:0051649	establishment of localization in cell
GO:0015750	pentose transmembrane transport
GO:0099643	signal release from synapse
GO:0015850	organic hydroxy compound transport
GO:0140146	calcium ion import into vacuole
GO:0035434	copper ion transmembrane transport
GO:0098863	nuclear migration by microtubule mediated pushing forces
GO:0015704	cyanate transport
GO:0007595	lactation
GO:0045175	basal protein localization
GO:0006829	zinc ion transport
GO:0035938	estradiol secretion
GO:0032595	B cell receptor transport within lipid bilayer
GO:0099539	neuropeptide secretion from presynapse
GO:0061592	phosphatidylserine exposure on osteoblast involved in bone mineralization
GO:0061790	dense core granule docking
GO:0046721	formic acid secretion
GO:0140568	extraction of mislocalized protein from membrane
GO:0140698	attachment of telomeric heterochromatin to nuclear envelope
GO:0015775	beta-glucan transport
GO:0071422	succinate transmembrane transport
GO:0033037	polysaccharide localization
GO:0098746	fast, calcium ion-dependent exocytosis of neurotransmitter
GO:0071993	phytochelatin transport
GO:0090251	protein localization involved in establishment of planar polarity
GO:1905200	gibberellic acid transmembrane transport
GO:0044855	plasma membrane raft distribution
GO:0051458	corticotropin secretion
GO:1902558	5'-adenylyl sulfate transmembrane transport
GO:0071806	protein transmembrane transport
GO:0045041	protein import into mitochondrial intermembrane space
GO:1990536	phosphoenolpyruvate transmembrane import into Golgi lumen
GO:1990545	mitochondrial thiamine pyrophosphate transmembrane transport
GO:0061355	Wnt protein secretion
GO:0150007	clathrin-dependent synaptic vesicle endocytosis
GO:0090292	nuclear matrix anchoring at nuclear membrane
GO:1904491	protein localization to ciliary transition zone
GO:0140917	zinc ion import into mitochondrion
GO:0044861	protein transport into plasma membrane raft
GO:1902389	ceramide 1-phosphate transport
GO:0070778	L-aspartate transmembrane transport
GO:0141013	purine nucleotide import into lysosome
GO:0048243	norepinephrine secretion
GO:0033378	establishment of protease localization to T cell secretory granule
GO:0015818	isoleucine transport
GO:0070574	cadmium ion transmembrane transport
GO:0043299	leukocyte degranulation
GO:0001698	gastrin-induced gastric acid secretion
GO:0160086	protein localization to polar microtubule
GO:0006913	nucleocytoplasmic transport
GO:0072382	minus-end-directed vesicle transport along microtubule
GO:0071918	urea transmembrane transport
GO:0070086	ubiquitin-dependent endocytosis
GO:0034497	protein localization to phagophore assembly site
GO:0099612	protein localization to axon
GO:0034229	ethanolamine transport
GO:0071578	zinc ion import across plasma membrane
GO:0015628	protein secretion by the type II secretion system
GO:0160043	catecholamine secretion, neurotransmission
GO:0010876	lipid localization
GO:0099642	retrograde axonal protein transport
GO:0060812	orthodenticle mRNA localization
GO:0038014	negative regulation of insulin receptor signaling pathway by insulin receptor internalization
GO:1990771	clathrin-dependent extracellular exosome endocytosis
GO:0015741	fumarate transport
GO:0035725	sodium ion transmembrane transport
GO:0071828	apolipoprotein E recycling
GO:1990927	calcium ion regulated lysosome exocytosis
GO:0072383	plus-end-directed vesicle transport along microtubule
GO:0030705	cytoskeleton-dependent intracellular transport
GO:0033375	protease localization to T cell secretory granule
GO:0035348	acetyl-CoA transmembrane transport
GO:0070729	cyclic nucleotide transport
GO:0031921	pyridoxal phosphate transport
GO:0042899	arabinan transmembrane transport
GO:0042875	D-galactonate transmembrane transport
GO:0045451	pole plasm oskar mRNA localization
GO:0044860	protein localization to plasma membrane raft
GO:1990153	maintenance of protein localization to heterochromatin
GO:0099504	synaptic vesicle cycle
GO:0032367	intracellular cholesterol transport
GO:0009290	DNA import into cell involved in transformation
GO:0160007	glutathione import into mitochondrion
GO:1904983	glycine import into mitochondrion
GO:0042930	enterobactin transport
GO:0098657	import into cell
GO:0072488	ammonium transmembrane transport
GO:0003425	establishment of mitotic spindle orientation involved in growth plate cartilage chondrocyte division
GO:0070296	sarcoplasmic reticulum calcium ion transport
GO:0140026	contractile vacuole dissociation from plasma membrane
GO:1905508	protein localization to microtubule organizing center
GO:0051615	histamine uptake
GO:0044821	meiotic telomere tethering at nuclear periphery
GO:0038016	insulin receptor internalization
GO:1903808	L-tyrosine import across plasma membrane
GO:0042938	dipeptide transport
GO:0006856	eye pigment precursor transport
GO:0071990	maintenance of protein location to spindle pole body
GO:1905346	protein localization to cleavage furrow rim
GO:0016561	protein import into peroxisome matrix, translocation
GO:1903696	protein localization to horsetail-astral microtubule array
GO:0015810	aspartate transmembrane transport
GO:0070634	transepithelial ammonium transport
GO:1990553	mitochondrial 5'-adenylyl sulfate transmembrane transport
GO:0019896	axonal transport of mitochondrion
GO:0070177	contractile vacuole discharge
GO:0097119	postsynaptic density protein 95 clustering
GO:1990146	protein localization to rhabdomere
GO:0051305	chromosome movement towards spindle pole
GO:1904334	heme import across plasma membrane
GO:0140570	extraction of mislocalized protein from mitochondrial outer membrane
GO:0061589	calcium activated phosphatidylserine scrambling
GO:1990772	substance P secretion
GO:0061938	protein localization to somatodendritic compartment
GO:0030301	cholesterol transport
GO:0060814	posterior mRNA localization involved in anterior/posterior axis specification
GO:1990173	protein localization to nucleoplasm
GO:0110121	gamma-tubulin complex localization to cytoplasmic side of mitotic spindle pole body
GO:0051661	maintenance of centrosome location
GO:0006846	acetate transport
GO:0015740	C4-dicarboxylate transport
GO:0002415	immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor
GO:1903826	L-arginine transmembrane transport
GO:0015722	canalicular bile acid transport
GO:0035936	testosterone secretion
GO:0016560	protein import into peroxisome matrix, docking
GO:0000055	ribosomal large subunit export from nucleus
GO:0042894	fosmidomycin transport
GO:0097640	L-ornithine import across plasma membrane
GO:0072514	trehalose transport in response to water deprivation
GO:0090518	L-arginine transmembrane import into vacuole
GO:0098876	vesicle-mediated transport to the plasma membrane
GO:0061534	gamma-aminobutyric acid secretion, neurotransmission
GO:0009306	protein secretion
GO:0051457	maintenance of protein location in nucleus
GO:0140298	endocytic iron import into cell
GO:0072579	glycine receptor clustering
GO:0071985	multivesicular body sorting pathway
GO:0098700	neurotransmitter loading into synaptic vesicle
GO:0001699	acetylcholine-induced gastric acid secretion
GO:0097694	establishment of RNA localization to telomere
GO:0061585	orexin secretion, neurotransmission
GO:0061510	asymmetric protein localization to new mitotic spindle pole body
GO:0006606	protein import into nucleus
GO:0052576	carbohydrate storage
GO:1903807	L-threonine import across plasma membrane
GO:0120207	endocytosis, site selection
GO:1903260	protein localization to mating projection tip
GO:1905130	carcinine import across plasma membrane
GO:1903858	protein localization to old growing cell tip
GO:0098544	maintenance of protein complex location
GO:0033215	reductive iron assimilation
GO:0140009	L-aspartate import across plasma membrane
GO:0035191	nuclear axial expansion
GO:0032333	activin secretion
GO:0070973	protein localization to endoplasmic reticulum exit site
GO:0048489	synaptic vesicle transport
GO:0062237	protein localization to postsynapse
GO:1904200	iodide transmembrane transport
GO:0015753	D-xylose transmembrane transport
GO:0006611	protein export from nucleus
GO:0035461	vitamin transmembrane transport
GO:0044539	long-chain fatty acid import into cell
GO:0006836	neurotransmitter transport
GO:0140636	copper import into the mitochondrion
GO:0052575	carbohydrate localization
GO:1903692	methionine import across plasma membrane
GO:0051977	lysophospholipid transport
GO:0042147	retrograde transport, endosome to Golgi
GO:0006610	ribosomal protein import into nucleus
GO:0045117	azole transmembrane transport
GO:0033214	siderophore-dependent iron import into cell
GO:0009926	auxin polar transport
GO:0015710	tellurite transport
GO:1901475	pyruvate transmembrane transport
GO:0097695	establishment of protein-containing complex localization to telomere
GO:1902476	chloride transmembrane transport
GO:0070294	renal sodium ion absorption
GO:0033369	establishment of protein localization to mast cell secretory granule
GO:0015754	D-allose transmembrane transport
GO:0015901	cycloheximide transport
GO:0061527	dopamine secretion, neurotransmission
GO:1900752	malonic acid transport
GO:1990036	calcium ion import into sarcoplasmic reticulum
GO:0042919	benzoate transport
GO:0070468	dentin extracellular matrix secretion
GO:0051687	maintenance of spindle location
GO:0015691	cadmium ion transport
GO:0170036	import into the mitochondrion
GO:0006895	Golgi to endosome transport
GO:0140021	mitochondrial ADP transmembrane transport
GO:0032456	endocytic recycling
GO:0071934	thiamine transmembrane transport
GO:0008104	protein localization
GO:0035721	intraciliary retrograde transport
GO:0098715	malonic acid import across plasma membrane
GO:0033372	establishment of protease localization to mast cell secretory granule
GO:0099011	neuronal dense core vesicle exocytosis
GO:0015813	L-glutamate transmembrane transport
GO:0043252	sodium-independent organic anion transport
GO:0100009	regulation of fever generation by prostaglandin secretion
GO:0046907	intracellular transport
GO:0019060	intracellular transport of viral protein in host cell
GO:0032472	Golgi calcium ion transport
GO:1990519	pyrimidine nucleotide import into mitochondrion
GO:0071896	protein localization to adherens junction
GO:0052544	defense response by callose deposition in cell wall
GO:0006811	monoatomic ion transport
GO:1990504	dense core granule exocytosis
GO:0099518	vesicle cytoskeletal trafficking
GO:0070198	protein localization to chromosome, telomeric region
GO:0044341	sodium-dependent phosphate transport
GO:1901481	L-glutamate import involved in cellular response to nitrogen starvation
GO:0017156	calcium-ion regulated exocytosis
GO:0090117	endosome to lysosome transport of low-density lipoprotein particle
GO:0014046	dopamine secretion
GO:0033381	establishment of granzyme B localization to T cell secretory granule
GO:0009915	phloem sucrose loading
GO:0140820	cytosol to Golgi apparatus transport
GO:0042869	aldarate transmembrane transport
GO:0035418	protein localization to synapse
GO:0045038	protein import into chloroplast thylakoid membrane
GO:0042073	intraciliary transport
GO:0006904	vesicle docking involved in exocytosis
GO:1990953	intramanchette transport
GO:0035364	thymine transport
GO:0046903	secretion
GO:0140421	endocytic heme import into cell
GO:0051295	establishment of meiotic spindle localization
GO:0015697	quaternary ammonium group transport
GO:1901571	fatty acid derivative transport
GO:0097500	receptor localization to non-motile cilium
GO:0044350	micropinocytosis
GO:0046717	acid secretion
GO:0033326	cerebrospinal fluid secretion
GO:0140569	extraction of mislocalized protein from ER membrane
GO:0061584	orexin secretion
GO:0001697	histamine-induced gastric acid secretion
GO:0072667	maintenance of protein location in vacuole
GO:0120113	cytoplasm to vacuole targeting by the NVT pathway
GO:0001821	histamine secretion
GO:0015870	acetylcholine transport
GO:0046723	malic acid secretion
GO:0098720	succinate import across plasma membrane
GO:0006817	phosphate ion transport
GO:0042928	ferrichrome import into cell
GO:0006869	lipid transport
GO:0042892	chloramphenicol transmembrane transport
GO:0033212	iron import into cell
GO:0007312	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification
GO:0071834	mating pheromone secretion
GO:0090671	telomerase RNA localization to Cajal body
GO:0051683	establishment of Golgi localization
GO:0007300	ovarian nurse cell to oocyte transport
GO:0099089	establishment of endoplasmic reticulum localization to postsynapse
GO:0051655	maintenance of vesicle location
GO:1902682	protein localization to pericentric heterochromatin
GO:0070585	protein localization to mitochondrion
GO:0051027	DNA transport
GO:0019094	pole plasm mRNA localization
GO:0051685	maintenance of ER location
GO:0071996	glutathione transmembrane import into vacuole
GO:0015744	succinate transport
GO:0019533	cellobiose transport
GO:0099111	microtubule-based transport
GO:0036321	ghrelin secretion
GO:0035583	sequestering of TGFbeta in extracellular matrix
GO:0045039	protein insertion into mitochondrial inner membrane
GO:0015736	hexuronate transmembrane transport
GO:1990558	mitochondrial malonate(1-) transmembrane transport
GO:0032596	protein transport into membrane raft
GO:0180029	phosphate ion export across plasma membrane
GO:0006865	amino acid transport
GO:0061865	polarized secretion of basement membrane proteins in epithelium
GO:1903401	L-lysine transmembrane transport
GO:0015698	inorganic anion transport
GO:0001504	neurotransmitter uptake
GO:0090685	RNA localization to nucleus
GO:1900751	4-(trimethylammonio)butanoate transport
GO:0046411	2-keto-3-deoxygluconate transmembrane transport
GO:0021817	nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration
GO:1990976	protein transport along microtubule to mitotic spindle pole body
GO:0140145	copper ion export from vacuole
GO:0008643	carbohydrate transport
GO:1902935	protein localization to septin ring
GO:0051904	pigment granule transport
GO:0010351	lithium ion transport
GO:0035344	hypoxanthine transport
GO:0000301	retrograde transport, vesicle recycling within Golgi
GO:1901374	acetate ester transport
GO:2001094	xylotriose transport
GO:0098884	postsynaptic neurotransmitter receptor internalization
GO:0052545	callose localization
GO:0015718	monocarboxylic acid transport
GO:0015745	tartrate transmembrane transport
GO:0048491	retrograde synaptic vesicle transport
GO:1902577	protein localization to medial cortical node
GO:0070254	mucus secretion
GO:0052543	callose deposition in cell wall
GO:0015714	phosphoenolpyruvate transport
GO:0015883	FAD transport
GO:0089722	phosphoenolpyruvate transmembrane transport
GO:0080121	AMP transport
GO:0000054	ribosomal subunit export from nucleus
GO:0045049	protein insertion into ER membrane by N-terminal cleaved signal sequence
GO:0042906	xanthine transport
GO:0099636	cytoplasmic streaming
GO:0010248	establishment or maintenance of transmembrane electrochemical gradient
GO:0032973	amino acid export across plasma membrane
GO:0006857	oligopeptide transport
GO:0030254	protein secretion by the type III secretion system
GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0060151	peroxisome localization
GO:0036376	sodium ion export across plasma membrane
GO:0006891	intra-Golgi vesicle-mediated transport
GO:0140048	manganese ion export across plasma membrane
GO:0051660	establishment of centrosome localization
GO:0035382	sterol transmembrane transport
GO:0015916	fatty-acyl-CoA transport
GO:0061591	calcium activated galactosylceramide scrambling
GO:0009903	chloroplast avoidance movement
GO:0051658	maintenance of nucleus location
GO:0044098	DNA secretion by the type IV secretion system
GO:0006860	extracellular amino acid transport
GO:0015853	adenine transport
GO:0035459	vesicle cargo loading
GO:0051208	sequestering of calcium ion
GO:0060156	milk ejection reflex
GO:0048792	spontaneous exocytosis of neurotransmitter
GO:0035732	nitric oxide storage
GO:0035002	liquid clearance, open tracheal system
GO:0072699	protein localization to cortical microtubule cytoskeleton
GO:0033368	protease localization to mast cell secretory granule
GO:0015860	purine nucleoside transmembrane transport
GO:0075510	macropinocytosis involved in viral entry into host cell
GO:0006623	protein targeting to vacuole
GO:0043953	protein transport by the Tat complex
GO:0008333	endosome to lysosome transport
GO:0099076	mitochondrion to peroxisome vesicle-mediated transport
GO:1902559	3'-phospho-5'-adenylyl sulfate transmembrane transport
GO:0140420	heme import into cell
GO:0110101	L-valine transmembrane import into vacuole
GO:0070727	cellular macromolecule localization
GO:0033382	maintenance of granzyme B location in T cell secretory granule
GO:0140915	zinc ion import into zymogen granule
GO:0160022	apocrine secretion
GO:0140480	mitotic spindle pole body insertion into the nuclear envelope
GO:1904519	protein localization to microtubule minus-end
GO:0061533	norepinephrine secretion, neurotransmission
GO:0036250	peroxisome transport along microtubule
GO:0051583	dopamine uptake involved in synaptic transmission
GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum
GO:0097280	histamine secretion mediated by immunoglobulin
GO:0019750	chloroplast localization
GO:0046967	cytosol to endoplasmic reticulum transport
GO:0072337	modified amino acid transport
GO:0046864	isoprenoid transport
GO:0015909	long-chain fatty acid transport
GO:0061883	clathrin-dependent endocytosis involved in vitellogenesis
GO:0046866	tetraterpenoid transport
GO:0097355	protein localization to heterochromatin
GO:0000056	ribosomal small subunit export from nucleus
GO:0060811	intracellular mRNA localization involved in anterior/posterior axis specification
GO:0006858	extracellular transport
GO:0032975	amino acid transmembrane import into vacuole
GO:0071715	icosanoid transport
GO:0006853	carnitine shuttle
GO:0035930	corticosteroid hormone secretion
GO:0099525	presynaptic dense core vesicle exocytosis
GO:1902357	2-isopropylmalate(2-) transmembrane transport
GO:0099627	neurotransmitter receptor cycle
GO:0072698	protein localization to microtubule cytoskeleton
GO:0000001	mitochondrion inheritance
GO:0051475	glucosylglycerol transmembrane transport
GO:0097240	chromosome attachment to the nuclear envelope
GO:0072663	establishment of protein localization to peroxisome
GO:0170046	isopentenyl pyrophosphate import into mitochondrion
GO:0043485	endosome to pigment granule transport
GO:0003355	cilium movement involved in otolith formation
GO:1904106	protein localization to microvillus
GO:0015742	alpha-ketoglutarate transport
GO:1990656	t-SNARE clustering
GO:0036228	protein localization to nuclear inner membrane
GO:0015849	organic acid transport
GO:0090660	cerebrospinal fluid circulation
GO:0048250	iron import into the mitochondrion
GO:2001088	trisaccharide transport
GO:1903712	cysteine transmembrane transport
GO:0010879	cholesterol transport involved in cholesterol storage
GO:0072597	maintenance of protein location in chloroplast
GO:0043060	meiotic metaphase I homologous chromosome alignment
GO:1903420	protein localization to endoplasmic reticulum tubular network
GO:0098887	neurotransmitter receptor transport, endosome to postsynaptic membrane
GO:0015817	histidine transport
GO:0015748	organophosphate ester transport
GO:0002782	antifungal peptide secretion
GO:0072531	pyrimidine-containing compound transmembrane transport
GO:0015796	galactitol transmembrane transport
GO:0150093	amyloid-beta clearance by transcytosis
GO:0072656	maintenance of protein location in mitochondrion
GO:0071835	mating pheromone secretion involved in regulation of conjugation with cellular fusion
GO:0015823	phenylalanine transport
GO:0046836	glycolipid transport
GO:0006649	phospholipid transfer to membrane
GO:0046879	hormone secretion
GO:0051234	establishment of localization
GO:0015917	aminophospholipid transport
GO:0098778	curli subunit secretion coupled to curli assembly
GO:0006887	exocytosis
GO:0044395	protein targeting to vacuolar membrane
GO:0006406	mRNA export from nucleus
GO:0030321	transepithelial chloride transport
GO:0098877	neurotransmitter receptor transport to plasma membrane
GO:0015774	polysaccharide transport
