GOID	TERM
GO:1903422	negative regulation of synaptic vesicle recycling
GO:0090339	negative regulation of formin-nucleated actin cable assembly
GO:0061158	3'-UTR-mediated mRNA destabilization
GO:0002647	negative regulation of central tolerance induction
GO:0060967	negative regulation of gene silencing by regulatory ncRNA
GO:2000104	negative regulation of DNA-templated DNA replication
GO:0097739	negative regulation of ferrichrome biosynthetic process in response to iron
GO:0060244	negative regulation of cell proliferation involved in contact inhibition
GO:0050805	negative regulation of synaptic transmission
GO:1903444	negative regulation of brown fat cell differentiation
GO:0031339	negative regulation of vesicle fusion
GO:2000447	negative regulation of macrophage migration inhibitory factor signaling pathway
GO:0043111	replication fork arrest
GO:1900316	negative regulation of maltopentaose transport
GO:1903520	negative regulation of mammary gland involution
GO:0033689	negative regulation of osteoblast proliferation
GO:0043069	negative regulation of programmed cell death
GO:0048776	negative regulation of leucophore differentiation
GO:1900723	negative regulation of protein adenylylation
GO:1902864	negative regulation of embryonic camera-type eye development
GO:2000760	negative regulation of N-terminal peptidyl-lysine acetylation
GO:2000496	negative regulation of cell proliferation involved in compound eye morphogenesis
GO:0120191	negative regulation of termination of RNA polymerase II transcription
GO:0002884	negative regulation of hypersensitivity
GO:1900981	negative regulation of phenazine biosynthetic process
GO:1900850	negative regulation of pseurotin A biosynthetic process
GO:1905403	negative regulation of activated CD8-positive, alpha-beta T cell apoptotic process
GO:0030853	negative regulation of granulocyte differentiation
GO:0030886	negative regulation of myeloid dendritic cell activation
GO:0034051	negative regulation of plant-type hypersensitive response
GO:0032539	negative regulation of host-seeking behavior
GO:1904890	negative regulation of excitatory synapse assembly
GO:1905831	negative regulation of spindle assembly
GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
GO:1904027	negative regulation of collagen fibril organization
GO:0033046	negative regulation of sister chromatid segregation
GO:0048692	negative regulation of axon extension involved in regeneration
GO:0090356	negative regulation of auxin metabolic process
GO:0032932	negative regulation of astral microtubule depolymerization
GO:1903783	negative regulation of sodium ion import across plasma membrane
GO:1905847	negative regulation of cellular response to oxidopamine
GO:2000916	negative regulation of glucuronoxylan catabolic process
GO:1901464	negative regulation of tetrapyrrole biosynthetic process
GO:0014063	negative regulation of serotonin secretion
GO:1905074	negative regulation of tight junction disassembly
GO:1901895	negative regulation of ATPase-coupled calcium transmembrane transporter activity
GO:2000405	negative regulation of T cell migration
GO:1903234	negative regulation of calcium ion-dependent exocytosis of neurotransmitter
GO:0070797	negative regulation of cleistothecium development
GO:2001155	negative regulation of glycolytic fermentation to ethanol
GO:1902037	negative regulation of hematopoietic stem cell differentiation
GO:0010734	negative regulation of protein glutathionylation
GO:0043537	negative regulation of blood vessel endothelial cell migration
GO:1904676	negative regulation of somatic stem cell division
GO:0031450	negative regulation of slow-twitch skeletal muscle fiber contraction
GO:2000871	negative regulation of progesterone secretion
GO:1903434	negative regulation of constitutive secretory pathway
GO:0030517	negative regulation of axon extension
GO:0031348	negative regulation of defense response
GO:0048300	negative regulation of isotype switching to IgD isotypes
GO:1905385	negative regulation of protein localization to presynapse
GO:1904342	negative regulation of colon smooth muscle contraction
GO:0031567	mitotic cell size control checkpoint signaling
GO:1903306	negative regulation of regulated secretory pathway
GO:0010766	negative regulation of sodium ion transport
GO:0071923	negative regulation of cohesin loading
GO:1900377	negative regulation of secondary metabolite biosynthetic process
GO:1901417	negative regulation of response to ethanol
GO:1901443	negative regulation of response to furfural
GO:0036416	tRNA stabilization
GO:0110014	negative regulation of aggregation involved in sorocarp development
GO:1900826	negative regulation of membrane depolarization during cardiac muscle cell action potential
GO:0048216	negative regulation of Golgi vesicle fusion to target membrane
GO:0045822	negative regulation of heart contraction
GO:0046725	negative regulation by virus of viral protein levels in host cell
GO:0045665	negative regulation of neuron differentiation
GO:1900888	negative regulation of pentadecane biosynthetic process
GO:0140123	negative regulation of Lewy body formation
GO:1900933	negative regulation of nonadec-1-ene metabolic process
GO:2000955	negative regulation of cyclodextrin metabolic process
GO:2000919	negative regulation of glucuronoarabinoxylan catabolic process
GO:1904305	negative regulation of gastro-intestinal system smooth muscle contraction
GO:0034242	negative regulation of syncytium formation by plasma membrane fusion
GO:0031283	negative regulation of guanylate cyclase activity
GO:2000788	negative regulation of venous endothelial cell fate commitment
GO:0033033	negative regulation of myeloid cell apoptotic process
GO:0010904	regulation of UDP-glucose catabolic process
GO:0051055	negative regulation of lipid biosynthetic process
GO:1905268	negative regulation of chromatin organization
GO:1902233	negative regulation of positive thymic T cell selection
GO:0045659	negative regulation of neutrophil differentiation
GO:0061106	negative regulation of stomach neuroendocrine cell differentiation
GO:1904539	negative regulation of glycolytic process through fructose-6-phosphate
GO:1903552	negative regulation of extracellular exosome assembly
GO:1905530	negative regulation of uracil import across plasma membrane
GO:1902853	negative regulation of nuclear migration during mitotic telophase
GO:1901862	negative regulation of muscle tissue development
GO:0002862	negative regulation of inflammatory response to antigenic stimulus
GO:0002893	negative regulation of type II hypersensitivity
GO:0051614	inhibition of serotonin uptake
GO:0043556	regulation of translation in response to oxidative stress
GO:2000314	negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation
GO:2001039	negative regulation of cellular response to drug
GO:0010985	negative regulation of lipoprotein particle clearance
GO:0043066	negative regulation of apoptotic process
GO:0001937	negative regulation of endothelial cell proliferation
GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:0061781	mitotic cohesin unloading
GO:2000402	negative regulation of lymphocyte migration
GO:0043569	negative regulation of insulin-like growth factor receptor signaling pathway
GO:0002590	negative regulation of antigen processing and presentation of peptide antigen via MHC class I
GO:1900292	negative regulation of galactotriose transport
GO:1900124	negative regulation of nodal receptor complex assembly
GO:0050866	negative regulation of cell activation
GO:0045626	negative regulation of T-helper 1 cell differentiation
GO:0002809	negative regulation of antibacterial peptide biosynthetic process
GO:1900972	negative regulation of sarcinapterin biosynthetic process
GO:0036453	transitive RNA interference
GO:0061192	negative regulation of vacuole fusion, non-autophagic
GO:1900891	negative regulation of pentadecane metabolic process
GO:0160078	negative regulation of lipid droplet fusion
GO:0051042	negative regulation of calcium-independent cell-cell adhesion
GO:2000875	negative regulation of glyoxylate cycle
GO:0009964	negative regulation of flavonoid biosynthetic process
GO:0043013	negative regulation of fusion of sperm to egg plasma membrane
GO:0051619	inhibition of histamine uptake
GO:2000562	negative regulation of CD4-positive, alpha-beta T cell proliferation
GO:0001929	negative regulation of exocyst assembly
GO:0060232	delamination
GO:0051548	negative regulation of keratinocyte migration
GO:0030336	negative regulation of cell migration
GO:0070955	negative regulation of neutrophil mediated killing of symbiont cell
GO:1904077	negative regulation of estrogen biosynthetic process
GO:0110029	negative regulation of meiosis I
GO:0061774	cohesin unloading
GO:0002614	negative regulation of monocyte antigen processing and presentation
GO:1905086	negative regulation of bioluminescence
GO:1903914	negative regulation of fusion of virus membrane with host plasma membrane
GO:1901191	negative regulation of formation of translation initiation ternary complex
GO:0048261	negative regulation of receptor-mediated endocytosis
GO:1905101	negative regulation of apoptosome assembly
GO:0060570	negative regulation of peptide hormone processing
GO:1901991	negative regulation of mitotic cell cycle phase transition
GO:0032073	negative regulation of restriction endodeoxyribonuclease activity
GO:1901332	negative regulation of lateral root development
GO:1904095	negative regulation of endosperm development
GO:1900948	negative regulation of isoprene biosynthetic process
GO:0060766	negative regulation of androgen receptor signaling pathway
GO:0051694	pointed-end actin filament capping
GO:2001018	negative regulation of retrograde axon cargo transport
GO:1900696	negative regulation of N',N'',N'''-triacetylfusarinine C biosynthetic process
GO:1903086	negative regulation of sinapate ester biosynthetic process
GO:1904590	negative regulation of protein import
GO:0042483	negative regulation of odontogenesis
GO:0031573	mitotic intra-S DNA damage checkpoint signaling
GO:1901040	negative regulation of peptide antigen transport
GO:0032063	negative regulation of translational initiation in response to osmotic stress
GO:2000279	negative regulation of DNA biosynthetic process
GO:0062230	negative regulation of larval somatic muscle development
GO:1905625	negative regulation of L-methionine import across plasma membrane
GO:1900444	negative regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus
GO:0043124	negative regulation of canonical NF-kappaB signal transduction
GO:1904991	negative regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway
GO:1905208	negative regulation of cardiocyte differentiation
GO:1904689	negative regulation of cytoplasmic translational initiation
GO:1904985	negative regulation of quinolinate biosynthetic process
GO:2000989	negative regulation of hemicellulose catabolic process
GO:1904782	negative regulation of NMDA glutamate receptor activity
GO:0032247	negative regulation of purine nucleoside transport
GO:0140718	facultative heterochromatin formation
GO:0031569	mitotic G2 cell size control checkpoint signaling
GO:0034148	negative regulation of toll-like receptor 5 signaling pathway
GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation
GO:2001170	negative regulation of ATP biosynthetic process
GO:2000978	negative regulation of forebrain neuron differentiation
GO:1905775	negative regulation of DNA helicase activity
GO:0150202	negative regulation of transport across blood-brain barrier
GO:0050849	negative regulation of calcium-mediated signaling
GO:1900516	negative regulation of xylose catabolic process to ethanol
GO:0035204	negative regulation of lamellocyte differentiation
GO:0110034	negative regulation of adenylate cyclase-activating glucose-activated G protein-coupled receptor signaling pathway
GO:1903330	negative regulation of iron-sulfur cluster assembly
GO:0038105	sequestering of TGFbeta from receptor via TGFbeta binding
GO:1905293	negative regulation of neural crest cell differentiation
GO:0046621	negative regulation of organ growth
GO:0032694	negative regulation of interleukin-11 production
GO:2000336	negative regulation of endothelial microparticle formation
GO:0003060	negative regulation of the force of heart contraction by acetylcholine
GO:0031111	negative regulation of microtubule polymerization or depolymerization
GO:2000798	negative regulation of amniotic stem cell differentiation
GO:1905166	negative regulation of lysosomal protein catabolic process
GO:1905788	negative regulation of detection of mechanical stimulus involved in sensory perception of touch
GO:1901716	negative regulation of gamma-aminobutyric acid catabolic process
GO:0060195	negative regulation of antisense RNA transcription
GO:0051214	RNAi-mediated antiviral immunity against RNA virus
GO:0034125	negative regulation of MyD88-dependent toll-like receptor signaling pathway
GO:1900197	negative regulation of penicillin biosynthetic process
GO:0032339	negative regulation of inhibin secretion
GO:0035541	negative regulation of SNARE complex disassembly
GO:0070473	negative regulation of uterine smooth muscle contraction
GO:0021941	negative regulation of cerebellar granule cell precursor proliferation
GO:0034180	negative regulation of toll-like receptor 13 signaling pathway
GO:0071638	negative regulation of monocyte chemotactic protein-1 production
GO:0002674	negative regulation of acute inflammatory response
GO:1903671	negative regulation of sprouting angiogenesis
GO:1903895	negative regulation of IRE1-mediated unfolded protein response
GO:0010829	negative regulation of D-glucose transmembrane transport
GO:2000675	negative regulation of type B pancreatic cell apoptotic process
GO:2000555	negative regulation of T-helper 1 cell cytokine production
GO:0014050	negative regulation of glutamate secretion
GO:0120073	negative regulation of pyloric antrum smooth muscle contraction
GO:1905211	negative regulation of fibroblast chemotaxis
GO:2000934	negative regulation of cellotriose metabolic process
GO:1900957	negative regulation of 17-methylnonadec-1-ene biosynthetic process
GO:0045992	negative regulation of embryonic development
GO:0002091	negative regulation of receptor internalization
GO:0031538	negative regulation of anthocyanin metabolic process
GO:1905028	negative regulation of membrane depolarization during AV node cell action potential
GO:2000357	negative regulation of kidney smooth muscle cell differentiation
GO:1904252	negative regulation of bile acid metabolic process
GO:1900690	negative regulation of gliotoxin biosynthetic process
GO:0034260	negative regulation of GTPase activity
GO:1905601	negative regulation of receptor-mediated endocytosis involved in cholesterol transport
GO:1905703	negative regulation of inhibitory synapse assembly
GO:2001010	negative regulation of plant-type cell wall cellulose biosynthetic process
GO:0010887	negative regulation of cholesterol storage
GO:1903333	negative regulation of protein folding
GO:1905490	negative regulation of sensory neuron axon guidance
GO:1902184	negative regulation of shoot apical meristem development
GO:0099585	release of sequestered calcium ion into presynaptic cytosol
GO:0090700	maintenance of plant organ identity
GO:0150144	negative regulation of CD80 production
GO:1902747	negative regulation of lens fiber cell differentiation
GO:0014912	negative regulation of smooth muscle cell migration
GO:0045316	negative regulation of compound eye photoreceptor development
GO:2000974	negative regulation of pro-B cell differentiation
GO:1900705	negative regulation of siderophore biosynthetic process
GO:1905569	negative regulation of ferrichrome biosynthetic process
GO:0014859	negative regulation of skeletal muscle cell proliferation
GO:1904036	negative regulation of epithelial cell apoptotic process
GO:0002665	negative regulation of T cell tolerance induction
GO:1904858	negative regulation of endothelial cell chemotaxis to vascular endothelial growth factor
GO:0048347	negative regulation of paraxial mesodermal cell fate determination
GO:0010639	negative regulation of organelle organization
GO:0075242	negative regulation of zoospore formation
GO:0141086	negative regulation of inflammasome-mediated signaling pathway
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand
GO:0010062	negative regulation of trichoblast fate specification
GO:0070858	negative regulation of bile acid biosynthetic process
GO:0120262	negative regulation of heterochromatin organization
GO:0071028	nuclear mRNA surveillance
GO:0031568	mitotic G1 cell size control checkpoint signaling
GO:2000384	negative regulation of ectoderm development
GO:1900272	negative regulation of long-term synaptic potentiation
GO:2000297	negative regulation of synapse maturation
GO:2000773	negative regulation of cellular senescence
GO:0002835	negative regulation of response to tumor cell
GO:2000042	negative regulation of double-strand break repair via homologous recombination
GO:0150174	negative regulation of phosphatidylcholine metabolic process
GO:0048817	negative regulation of hair follicle maturation
GO:0039536	negative regulation of RIG-I signaling pathway
GO:1904260	negative regulation of basement membrane assembly involved in embryonic body morphogenesis
GO:0045753	negative regulation of acetate catabolic process
GO:1900188	negative regulation of cell adhesion involved in single-species biofilm formation
GO:1905422	negative regulation of plant organ morphogenesis
GO:2000264	negative regulation of blood coagulation, extrinsic pathway
GO:0032685	negative regulation of granulocyte macrophage colony-stimulating factor production
GO:0060755	negative regulation of mast cell chemotaxis
GO:1905510	negative regulation of myosin II filament assembly
GO:1903243	negative regulation of cardiac muscle hypertrophy in response to stress
GO:0045602	negative regulation of endothelial cell differentiation
GO:0060240	negative regulation of signal transduction involved in conjugation with cellular fusion
GO:0046644	negative regulation of gamma-delta T cell activation
GO:2000137	negative regulation of cell proliferation involved in heart morphogenesis
GO:0072308	negative regulation of metanephric nephron tubule epithelial cell differentiation
GO:2001024	negative regulation of response to drug
GO:0033087	negative regulation of immature T cell proliferation
GO:0002686	negative regulation of leukocyte migration
GO:1904471	negative regulation of endothelin production
GO:0061369	negative regulation of testicular blood vessel morphogenesis
GO:2000740	negative regulation of mesenchymal stem cell differentiation
GO:1904339	negative regulation of dopaminergic neuron differentiation
GO:1900513	negative regulation of starch utilization system complex assembly
GO:0002811	negative regulation of antifungal peptide biosynthetic process
GO:0150119	negative regulation of protein localization to cell-cell junction
GO:0061454	release of sequestered calcium ion into cytosol by Golgi
GO:1904324	negative regulation of inhibitory G protein-coupled receptor phosphorylation
GO:1903889	negative regulation of plant epidermal cell differentiation
GO:0002728	negative regulation of natural killer cell cytokine production
GO:0032804	negative regulation of low-density lipoprotein particle receptor catabolic process
GO:1901713	negative regulation of urea catabolic process
GO:0030514	negative regulation of BMP signaling pathway
GO:1900240	negative regulation of phenotypic switching
GO:1904698	negative regulation of acinar cell proliferation
GO:0075304	negative regulation of basidiospore formation
GO:1905080	negative regulation of cerebellar neuron development
GO:0061808	negative regulation of DNA recombination at centromere
GO:1901078	negative regulation of relaxation of muscle
GO:0033132	negative regulation of glucokinase activity
GO:1903745	negative regulation of nematode pharyngeal pumping
GO:0032873	negative regulation of stress-activated MAPK cascade
GO:0045763	negative regulation of cellular amino acid metabolic process
GO:0002635	negative regulation of germinal center formation
GO:2001213	negative regulation of vasculogenesis
GO:0010507	negative regulation of autophagy
GO:0070351	negative regulation of white fat cell proliferation
GO:2000456	negative regulation of T-helper 17 cell extravasation
GO:0010614	negative regulation of cardiac muscle hypertrophy
GO:0045820	negative regulation of glycolytic process
GO:1901017	negative regulation of potassium ion transmembrane transporter activity
GO:1902273	negative regulation of (R)-carnitine transmembrane transport
GO:1905554	negative regulation of vessel branching
GO:1903237	negative regulation of leukocyte tethering or rolling
GO:1902529	negative regulation of protein linear polyubiquitination
GO:1902426	deactivation of mitotic spindle assembly checkpoint
GO:1904786	negative regulation of asymmetric protein localization involved in cell fate determination
GO:0010719	negative regulation of epithelial to mesenchymal transition
GO:1905750	negative regulation of endosome to plasma membrane protein transport
GO:1904718	negative regulation of AMPA glutamate receptor clustering
GO:0050925	negative regulation of negative chemotaxis
GO:1901352	negative regulation of phosphatidylglycerol biosynthetic process
GO:0051494	negative regulation of cytoskeleton organization
GO:0110076	negative regulation of ferroptosis
GO:1901181	negative regulation of cellular response to caffeine
GO:0046642	negative regulation of alpha-beta T cell proliferation
GO:0034244	negative regulation of transcription elongation by RNA polymerase II
GO:0046003	negative regulation of syncytial blastoderm mitotic cell cycle
GO:0032704	negative regulation of interleukin-20 production
GO:0045638	negative regulation of myeloid cell differentiation
GO:0003308	negative regulation of Wnt signaling pathway involved in heart development
GO:1900742	negative regulation of filamentous growth of a population of unicellular organisms in response to pH
GO:1902354	blood vessel endothelial cell delamination involved in blood vessel lumen ensheathment
GO:1902915	negative regulation of protein polyubiquitination
GO:0045128	negative regulation of reciprocal meiotic recombination
GO:0046826	negative regulation of protein export from nucleus
GO:1903126	negative regulation of centriole-centriole cohesion
GO:1902373	negative regulation of mRNA catabolic process
GO:1903904	negative regulation of establishment of T cell polarity
GO:0062030	negative regulation of stress granule assembly
GO:0043942	negative regulation of sexual sporulation resulting in formation of a cellular spore
GO:1903982	negative regulation of microvillus length
GO:0070171	negative regulation of tooth mineralization
GO:0051093	negative regulation of developmental process
GO:1901032	negative regulation of response to reactive oxygen species
GO:1900906	negative regulation of hexadecanal metabolic process
GO:2000639	negative regulation of SREBP signaling pathway
GO:1904761	negative regulation of myofibroblast differentiation
GO:1901633	negative regulation of synaptic vesicle membrane organization
GO:0051545	negative regulation of elastin biosynthetic process
GO:0010721	negative regulation of cell development
GO:1901955	negative regulation of retrograde dense core granule transport
GO:0090288	negative regulation of cellular response to growth factor stimulus
GO:0032384	negative regulation of intracellular cholesterol transport
GO:1902817	negative regulation of protein localization to microtubule
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle
GO:0042174	negative regulation of sporulation resulting in formation of a cellular spore
GO:1904093	negative regulation of autophagic cell death
GO:0062003	negative regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity
GO:1902904	negative regulation of supramolecular fiber organization
GO:0061157	mRNA destabilization
GO:0140958	target-directed miRNA degradation
GO:1905953	negative regulation of lipid localization
GO:0002789	negative regulation of antifungal peptide production
GO:2000065	negative regulation of cortisol biosynthetic process
GO:0048396	negative regulation of intermediate mesodermal cell fate determination
GO:0060257	negative regulation of flocculation
GO:0003332	negative regulation of extracellular matrix constituent secretion
GO:1905476	negative regulation of protein localization to membrane
GO:1900099	negative regulation of plasma cell differentiation
GO:2001007	negative regulation of cellulose biosynthetic process
GO:1904730	negative regulation of intestinal lipid absorption
GO:0141006	piRNA-mediated retrotransposon silencing by heterochromatin formation
GO:2001036	negative regulation of tongue muscle cell differentiation
GO:2000818	negative regulation of myoblast proliferation
GO:1905934	negative regulation of cell fate determination
GO:0045759	negative regulation of action potential
GO:0034160	negative regulation of toll-like receptor 8 signaling pathway
GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response
GO:0045593	negative regulation of cumulus cell differentiation
GO:2001054	negative regulation of mesenchymal cell apoptotic process
GO:1904456	negative regulation of neuronal action potential
GO:0075320	negative regulation of ascus development
GO:1904030	negative regulation of cyclin-dependent protein kinase activity
GO:0031447	negative regulation of fast-twitch skeletal muscle fiber contraction
GO:0080153	negative regulation of reductive pentose-phosphate cycle
GO:1900222	negative regulation of amyloid-beta clearance
GO:0060253	negative regulation of glial cell proliferation
GO:1990001	inhibition of cysteine-type endopeptidase activity involved in apoptotic process
GO:0090233	negative regulation of spindle checkpoint
GO:0050947	negative regulation of early stripe melanocyte differentiation
GO:0051967	negative regulation of synaptic transmission, glutamatergic
GO:0050672	negative regulation of lymphocyte proliferation
GO:0061889	negative regulation of astrocyte activation
GO:2000245	negative regulation of FtsZ-dependent cytokinesis
GO:0150180	negative regulation of phosphatidylserine metabolic process
GO:0002731	negative regulation of dendritic cell cytokine production
GO:2000832	negative regulation of steroid hormone secretion
GO:0045344	negative regulation of MHC class I biosynthetic process
GO:0075312	negative regulation of sporangium development
GO:0045853	negative regulation of bicoid mRNA localization
GO:0031393	negative regulation of prostaglandin biosynthetic process
GO:1901414	negative regulation of tetrapyrrole biosynthetic process from glycine and succinyl-CoA
GO:1902744	negative regulation of lamellipodium organization
GO:0003336	corneocyte desquamation
GO:1900385	negative regulation of flavonol biosynthetic process
GO:0120061	negative regulation of gastric emptying
GO:1905318	meiosis I spindle assembly checkpoint signaling
GO:0032699	negative regulation of interleukin-16 production
GO:0032424	negative regulation of mismatch repair
GO:0075186	negative regulation of infection cushion formation
GO:0051051	negative regulation of transport
GO:0009938	negative regulation of gibberellic acid mediated signaling pathway
GO:0051729	germline cell cycle switching, mitotic to meiotic cell cycle
GO:0061127	negative regulation of positive chemotaxis to cAMP by DIF-1
GO:1902564	negative regulation of neutrophil activation
GO:0002838	negative regulation of immune response to tumor cell
GO:2000091	negative regulation of mesonephric glomerular mesangial cell proliferation
GO:1900343	negative regulation of methane biosynthetic process from dimethyl sulfide
GO:0010688	negative regulation of ribosomal protein gene transcription by RNA polymerase II
GO:0045695	negative regulation of embryo sac egg cell differentiation
GO:2000986	negative regulation of behavioral fear response
GO:0110023	negative regulation of cardiac muscle myoblast proliferation
GO:0106115	negative regulation of mitotic cohesin dsDNA (leading strand) loading
GO:0140744	negative regulation of lncRNA transcription
GO:2000703	negative regulation of fibroblast growth factor receptor signaling pathway involved in ureteric bud formation
GO:0007537	inactivation of recombination (HML)
GO:0150128	negative regulation of interleukin-33 production
GO:1900170	negative regulation of glucocorticoid mediated signaling pathway
GO:0014748	negative regulation of tonic skeletal muscle contraction
GO:0150190	negative regulation of interleukin-32 production
GO:1904052	negative regulation of protein targeting to vacuole involved in autophagy
GO:1905336	negative regulation of aggrephagy
GO:1902856	negative regulation of non-motile cilium assembly
GO:1902364	negative regulation of protein localization to spindle pole body
GO:0045993	negative regulation of translational initiation by iron
GO:1905311	negative regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis
GO:0002903	negative regulation of B cell apoptotic process
GO:0034240	negative regulation of macrophage fusion
GO:2000905	negative regulation of starch metabolic process
GO:2000879	negative regulation of dipeptide transport
GO:0046137	negative regulation of vitamin metabolic process
GO:0032713	negative regulation of interleukin-4 production
GO:1903472	negative regulation of mitotic actomyosin contractile ring contraction
GO:0031286	negative regulation of sorocarp stalk cell differentiation
GO:0045755	negative regulation of initiation of acetate catabolic process by acetate
GO:0010989	negative regulation of low-density lipoprotein particle clearance
GO:0045671	negative regulation of osteoclast differentiation
GO:1900334	negative regulation of methane biosynthetic process from 3-(methylthio)propionic acid
GO:0045680	negative regulation of R8 cell differentiation
GO:0051045	negative regulation of membrane protein ectodomain proteolysis
GO:1901262	negative regulation of sorocarp spore cell differentiation
GO:0002820	negative regulation of adaptive immune response
GO:0070956	negative regulation of neutrophil mediated killing of bacterium
GO:1902120	negative regulation of meiotic spindle elongation
GO:1903277	negative regulation of sodium ion export across plasma membrane
GO:1900074	negative regulation of neuromuscular synaptic transmission
GO:2000098	negative regulation of smooth muscle cell-matrix adhesion
GO:0032102	negative regulation of response to external stimulus
GO:0033085	negative regulation of T cell differentiation in thymus
GO:0042321	negative regulation of circadian sleep/wake cycle, sleep
GO:1901099	negative regulation of signal transduction in absence of ligand
GO:0060087	relaxation of vascular associated smooth muscle
GO:0061882	negative regulation of anterograde axonal transport of mitochondrion
GO:0002704	negative regulation of leukocyte mediated immunity
GO:0032911	negative regulation of transforming growth factor beta1 production
GO:0010621	negative regulation of transcription by transcription factor localization
GO:1904873	negative regulation of telomerase RNA localization to Cajal body
GO:1901507	negative regulation of acylglycerol transport
GO:1903057	negative regulation of melanosome organization
GO:1900969	negative regulation of sarcinapterin metabolic process
GO:1900492	negative regulation of [4Fe-4S] cluster assembly
GO:1901845	negative regulation of cell communication by electrical coupling involved in cardiac conduction
GO:1903948	negative regulation of atrial cardiac muscle cell action potential
GO:0046829	negative regulation of RNA import into nucleus
GO:0042480	negative regulation of eye photoreceptor cell development
GO:1904543	negative regulation of free ubiquitin chain polymerization
GO:1905937	negative regulation of germ cell proliferation
GO:1902795	siRNA-mediated facultative heterochromatin formation
GO:0051945	negative regulation of catecholamine uptake involved in synaptic transmission
GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
GO:0031549	negative regulation of brain-derived neurotrophic factor receptor signaling pathway
GO:1903001	negative regulation of lipid transport across blood-brain barrier
GO:1904465	negative regulation of matrix metallopeptidase secretion
GO:0002915	negative regulation of central B cell anergy
GO:0045814	negative regulation of gene expression, epigenetic
GO:0045932	negative regulation of muscle contraction
GO:0032707	negative regulation of interleukin-23 production
GO:1905408	negative regulation of creatine transmembrane transporter activity
GO:0042130	negative regulation of T cell proliferation
GO:0048922	posterior lateral line neuromast deposition
GO:0032074	negative regulation of nuclease activity
GO:2001199	negative regulation of dendritic cell differentiation
GO:0046639	negative regulation of alpha-beta T cell differentiation
GO:1901630	negative regulation of presynaptic membrane organization
GO:0071650	negative regulation of chemokine (C-C motif) ligand 5 production
GO:0032926	negative regulation of activin receptor signaling pathway
GO:0106021	negative regulation of vesicle docking
GO:1903660	negative regulation of complement-dependent cytotoxicity
GO:2000590	negative regulation of metanephric mesenchymal cell migration
GO:0010060	negative regulation of atrichoblast fate specification
GO:0051520	termination of bipolar cell growth
GO:0010944	negative regulation of transcription by competitive promoter binding
GO:0048380	negative regulation of lateral mesodermal cell fate specification
GO:1900092	negative regulation of raffinose biosynthetic process
GO:1901075	negative regulation of engulfment of apoptotic cell
GO:1900016	negative regulation of cytokine production involved in inflammatory response
GO:0031030	negative regulation of septation initiation signaling
GO:1904537	negative regulation of mitotic telomere tethering at nuclear periphery
GO:0002716	negative regulation of natural killer cell mediated immunity
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production
GO:0051585	negative regulation of dopamine uptake involved in synaptic transmission
GO:1903815	negative regulation of collecting lymphatic vessel constriction
GO:1900714	negative regulation of violaceol I biosynthetic process
GO:2000140	negative regulation of octopamine signaling pathway involved in response to food
GO:0045623	negative regulation of T-helper cell differentiation
GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay
GO:0030466	silent mating-type cassette heterochromatin formation
GO:0061964	negative regulation of entry into reproductive diapause
GO:0016059	negative regulation of opsin-mediated signaling pathway
GO:1903464	negative regulation of mitotic cell cycle DNA replication
GO:0070130	negative regulation of mitochondrial translation
GO:1905551	negative regulation of protein localization to endoplasmic reticulum
GO:1903665	negative regulation of asexual reproduction
GO:1901305	negative regulation of spermidine biosynthetic process
GO:1900038	negative regulation of cellular response to hypoxia
GO:0010648	negative regulation of cell communication
GO:2000587	negative regulation of platelet-derived growth factor receptor-beta signaling pathway
GO:0048174	negative regulation of short-term neuronal synaptic plasticity
GO:0060331	negative regulation of response to type II interferon
GO:1900167	negative regulation of glial cell-derived neurotrophic factor production
GO:1901723	negative regulation of cell proliferation involved in kidney development
GO:0046636	negative regulation of alpha-beta T cell activation
GO:0120076	negative regulation of endocardial cushion cell differentiation
GO:0048092	negative regulation of male pigmentation
GO:0032821	negative regulation of natural killer cell proliferation involved in immune response
GO:1904178	negative regulation of adipose tissue development
GO:0033119	negative regulation of RNA splicing
GO:0010905	negative regulation of UDP-glucose catabolic process
GO:1901402	negative regulation of tetrapyrrole metabolic process
GO:1903345	negative regulation of protein polyglycylation
GO:0000075	cell cycle checkpoint signaling
GO:0034095	negative regulation of maintenance of meiotic sister chromatid cohesion
GO:0062228	negative regulation of adult somatic muscle development
GO:0060695	negative regulation of cholesterol transporter activity
GO:0036316	SREBP-SCAP complex retention in endoplasmic reticulum
