GOID	TERM
GO:0002399	MHC class II protein complex assembly
GO:2001290	hydroperoxide metabolic process
GO:0060839	endothelial cell fate commitment
GO:1905177	tracheary element differentiation
GO:0046456	icosanoid biosynthetic process
GO:0030330	DNA damage response, signal transduction by p53 class mediator
GO:1904011	cellular response to Aroclor 1254
GO:0034032	purine nucleoside bisphosphate metabolic process
GO:0022015	radial glial cell division in pallium
GO:0035442	dipeptide transmembrane transport
GO:0006715	farnesol biosynthetic process
GO:0099557	trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission
GO:0140708	CAT tailing
GO:0090135	actin filament branching
GO:1901795	3-(3-hydroxyphenyl)propanoate biosynthetic process
GO:0072599	establishment of protein localization to endoplasmic reticulum
GO:0015970	guanosine tetraphosphate biosynthetic process
GO:0060327	cytoplasmic actin-based contraction involved in cell motility
GO:1905499	trichome papilla formation
GO:0034238	macrophage fusion
GO:0003167	atrioventricular bundle cell differentiation
GO:0035711	T-helper 1 cell activation
GO:0046251	limonene catabolic process
GO:0044315	protein secretion by the type VII secretion system
GO:1903801	L-leucine import across plasma membrane
GO:0033321	homomethionine metabolic process
GO:0006063	uronic acid metabolic process
GO:0019672	ethanol-acetate fermentation to butyrate and caproate
GO:0099180	zinc ion import into synaptic vesicle
GO:0060643	epithelial cell differentiation involved in mammary gland bud morphogenesis
GO:0051311	meiotic metaphase chromosome alignment
GO:0022412	cellular process involved in reproduction in multicellular organism
GO:0009701	isoflavonoid phytoalexin biosynthetic process
GO:0010456	cell proliferation in dorsal spinal cord
GO:0006847	plasma membrane acetate transport
GO:0033494	ferulate metabolic process
GO:0061364	apoptotic process involved in luteolysis
GO:0019434	sophorosyloxydocosanoate metabolic process
GO:0033572	transferrin transport
GO:0021887	hypothalamus gonadotrophin-releasing hormone neuron fate commitment
GO:0033474	indoleacetic acid conjugate biosynthetic process
GO:0048134	germ-line cyst formation
GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane
GO:0007277	pole cell development
GO:0007056	spindle assembly involved in female meiosis
GO:0045466	R7 cell differentiation
GO:0044872	lipoprotein localization
GO:0008366	axon ensheathment
GO:0034489	neutral amino acid transmembrane export from vacuole
GO:0002768	immune response-regulating cell surface receptor signaling pathway
GO:0140271	hexose import across plasma membrane
GO:0030259	lipid glycosylation
GO:0086099	phospholipase C-activating angiotensin-activated signaling pathway involved in heart process
GO:0000422	autophagy of mitochondrion
GO:0098507	polynucleotide 5' dephosphorylation
GO:0042457	ethylene catabolic process
GO:0016477	cell migration
GO:0010584	pollen exine formation
GO:0045198	establishment of epithelial cell apical/basal polarity
GO:0061911	amphisome-lysosome fusion
GO:0070502	capsule poly-gamma-glutamate biosynthetic process
GO:0009136	purine nucleoside diphosphate biosynthetic process
GO:0071971	extracellular exosome assembly
GO:0007543	sex determination, somatic-gonadal interaction
GO:0007395	dorsal closure, spreading of leading edge cells
GO:0031887	lipid droplet transport along microtubule
GO:0046655	folic acid metabolic process
GO:0099003	vesicle-mediated transport in synapse
GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane
GO:2001303	lipoxin A4 biosynthetic process
GO:0019296	coenzyme M metabolic process
GO:0006682	galactosylceramide biosynthetic process
GO:0038001	paracrine signaling
GO:0046946	hydroxylysine metabolic process
GO:0046392	galactarate catabolic process
GO:0106387	'de novo' GMP biosynthetic process
GO:0000032	cell wall mannoprotein biosynthetic process
GO:0009247	glycolipid biosynthetic process
GO:1903540	establishment of protein localization to postsynaptic membrane
GO:0060030	dorsal convergence
GO:0033073	pinene metabolic process
GO:0104004	cellular response to environmental stimulus
GO:0035723	interleukin-15-mediated signaling pathway
GO:0002323	natural killer cell activation involved in immune response
GO:0072251	metanephric juxtaglomerulus cell differentiation
GO:1900163	positive regulation of phospholipid scramblase activity
GO:1902414	protein localization to cell junction
GO:0036155	acylglycerol acyl-chain remodeling
GO:0006615	SRP-dependent cotranslational protein targeting to membrane, docking
GO:1902224	ketone body metabolic process
GO:0032275	luteinizing hormone secretion
GO:0060582	cell fate determination involved in pattern specification
GO:0046441	D-lysine metabolic process
GO:0021828	gonadotrophin-releasing hormone neuronal migration to the hypothalamus
GO:0048864	stem cell development
GO:0061988	karyosome formation
GO:0070676	intralumenal vesicle formation
GO:1900785	naphtho-gamma-pyrone metabolic process
GO:0061681	Entner-Doudoroff pathway through gluconate to D-glyceraldehyde-3-phosphate
GO:0042817	pyridoxal metabolic process
GO:0010256	endomembrane system organization
GO:0036108	4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process
GO:1900582	o-orsellinic acid metabolic process
GO:0007216	G protein-coupled glutamate receptor signaling pathway
GO:0022019	dorsal lateral ganglionic eminence cell proliferation
GO:2001197	basement membrane assembly involved in embryonic body morphogenesis
GO:0060813	anterior mRNA localization involved in anterior/posterior axis specification
GO:0003277	apoptotic process involved in endocardial cushion morphogenesis
GO:0019493	arginine catabolic process to proline
GO:0010344	seed oilbody biogenesis
GO:0048769	sarcomerogenesis
GO:0061983	meiosis II cell cycle process
GO:0031023	microtubule organizing center organization
GO:0035901	cellular response to isolation stress
GO:0046217	indole phytoalexin metabolic process
GO:0002221	pattern recognition receptor signaling pathway
GO:0010190	cytochrome b6f complex assembly
GO:0019364	pyridine nucleotide catabolic process
GO:0010122	arginine catabolic process to alanine via ornithine
GO:0120185	MBF transcription complex assembly
GO:0044011	single-species biofilm formation on inanimate substrate
GO:0061329	Malpighian tubule principal cell differentiation
GO:0034501	protein localization to kinetochore
GO:1905861	intranuclear rod assembly
GO:1901787	benzoyl-CoA metabolic process
GO:0140722	mycophenolic acid biosynthetic process
GO:0046819	protein secretion by the type V secretion system
GO:1901872	ecgonone methyl ester biosynthetic process
GO:0061511	centriole elongation
GO:0052784	reuteran biosynthetic process
GO:0098609	cell-cell adhesion
GO:0042700	luteinizing hormone signaling pathway
GO:0086026	atrial cardiac muscle cell to AV node cell signaling
GO:0030101	natural killer cell activation
GO:0051131	chaperone-mediated protein complex assembly
GO:0009667	plastid inner membrane organization
GO:0009140	pyrimidine nucleoside diphosphate catabolic process
GO:0097343	ripoptosome assembly
GO:0002318	myeloid progenitor cell differentiation
GO:0016488	farnesol catabolic process
GO:0099157	trans-synaptic signaling via exosome
GO:0097477	lateral motor column neuron migration
GO:0022023	radial glial cell fate commitment in forebrain
GO:1902777	6-sulfoquinovose(1-) catabolic process
GO:0009668	plastid membrane organization
GO:0090668	endothelial cell chemotaxis to vascular endothelial growth factor
GO:0002304	gamma-delta intraepithelial T cell differentiation
GO:0006749	glutathione metabolic process
GO:0034488	basic amino acid transmembrane export from vacuole
GO:1905270	Meynert cell differentiation
GO:1901828	zeaxanthin bis(beta-D-glucoside) metabolic process
GO:0019694	alkanesulfonate metabolic process
GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment
GO:0030497	fatty acid elongation
GO:0002492	peptide antigen assembly with MHC class Ib protein complex
GO:0065002	intracellular protein transmembrane transport
GO:1902484	Sertoli cell apoptotic process
GO:0080119	ER body organization
GO:0009089	lysine biosynthetic process via diaminopimelate
GO:0035281	pre-miRNA export from nucleus
GO:0018104	peptidoglycan-protein cross-linking
GO:0080170	hydrogen peroxide transmembrane transport
GO:0045461	sterigmatocystin biosynthetic process
GO:1902300	galactarate transmembrane transport
GO:0097271	protein localization to bud neck
GO:0035735	intraciliary transport involved in cilium assembly
GO:0086069	bundle of His cell to Purkinje myocyte communication
GO:0006558	L-phenylalanine metabolic process
GO:1901146	mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis
GO:0007057	spindle assembly involved in female meiosis I
GO:0001778	plasma membrane repair
GO:0003306	Wnt signaling pathway involved in heart development
GO:0009301	snRNA transcription
GO:0042398	cellular modified amino acid biosynthetic process
GO:0016056	G protein-coupled opsin signaling pathway
GO:0006265	DNA topological change
GO:0019241	citrulline catabolic process
GO:0009147	pyrimidine nucleoside triphosphate metabolic process
GO:0006843	mitochondrial citrate transmembrane transport
GO:0071542	dopaminergic neuron differentiation
GO:0035096	larval midgut cell programmed cell death
GO:0072766	centromere clustering at the mitotic interphase nuclear envelope
GO:0033383	geranyl diphosphate metabolic process
GO:0043307	eosinophil activation
GO:1990410	adrenomedullin receptor signaling pathway
GO:0044773	mitotic DNA damage checkpoint signaling
GO:0009250	glucan biosynthetic process
GO:0048933	afferent axon development in posterior lateral line nerve
GO:0046949	fatty-acyl-CoA biosynthetic process
GO:0006229	dUTP biosynthetic process
GO:0007059	chromosome segregation
GO:0060285	cilium-dependent cell motility
GO:0099019	maintenance of protein localization at growing cell tip
GO:0051715	cytolysis in another organism
GO:0043709	cell adhesion involved in single-species biofilm formation
GO:0035965	cardiolipin acyl-chain remodeling
GO:0071489	cellular response to red or far red light
GO:0090385	phagosome-lysosome fusion
GO:0036292	DNA rewinding
GO:0044027	negative regulation of gene expression via chromosomal CpG island methylation
GO:0072257	metanephric nephron tubule epithelial cell differentiation
GO:0009197	pyrimidine deoxyribonucleoside diphosphate biosynthetic process
GO:0098724	symmetric stem cell division
GO:0061509	asymmetric protein localization to old mitotic spindle pole body
GO:0006227	dUDP biosynthetic process
GO:0009257	10-formyltetrahydrofolate biosynthetic process
GO:0098959	retrograde dendritic transport of mitochondrion
GO:0090731	cellular response to very-low-density lipoprotein particle stimulus
GO:0071611	granulocyte colony-stimulating factor production
GO:0019455	L-cysteine catabolic process via cystine, using cystine reductase
GO:0042399	ectoine metabolic process
GO:0006562	proline catabolic process
GO:0016115	terpenoid catabolic process
GO:0002333	transitional one stage B cell differentiation
GO:0048251	elastic fiber assembly
GO:0030239	myofibril assembly
GO:0019605	butyrate metabolic process
GO:0033865	nucleoside bisphosphate metabolic process
GO:1903047	mitotic cell cycle process
GO:0006643	membrane lipid metabolic process
GO:0006534	cysteine metabolic process
GO:0033361	lysine biosynthetic process via diaminopimelate, dehydrogenase pathway
GO:0018938	2-nitropropane metabolic process
GO:0071407	cellular response to organic cyclic compound
GO:0072193	ureter smooth muscle cell differentiation
GO:0097698	telomere maintenance via base-excision repair
GO:1904784	NLRP1 inflammasome complex assembly
GO:0035644	phosphoanandamide dephosphorylation
GO:1903471	regulation of mitotic actomyosin contractile ring contraction
GO:0095500	acetylcholine receptor signaling pathway
GO:0060561	apoptotic process involved in morphogenesis
GO:0051382	kinetochore assembly
GO:0090382	phagosome maturation
GO:0043612	isoprene biosynthetic process
GO:0071519	actomyosin contractile ring actin filament bundle assembly
GO:0045463	R8 cell development
GO:0038138	ERBB4-ERBB4 signaling pathway
GO:0042437	indoleacetic acid catabolic process
GO:0019569	L-arabinose catabolic process to xylulose 5-phosphate
GO:1990548	mitochondrial FAD transmembrane transport
GO:1902785	cellular response to undecane
GO:0043165	Gram-negative-bacterium-type cell outer membrane assembly
GO:0016310	phosphorylation
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest
GO:0072387	flavin adenine dinucleotide metabolic process
GO:0001752	compound eye photoreceptor fate commitment
GO:0014814	axon regeneration at neuromuscular junction
GO:0097294	'de novo' XMP biosynthetic process
GO:1901293	nucleoside phosphate biosynthetic process
GO:1900870	tatiopterin biosynthetic process
GO:1901180	spheroidene biosynthetic process
GO:0061445	endocardial cushion cell fate commitment
GO:1901730	monensin A biosynthetic process
GO:0071234	cellular response to phenylalanine
GO:1990892	mitotic chromosome arm condensation
GO:0072479	response to mitotic cell cycle spindle assembly checkpoint signaling
GO:0006338	chromatin remodeling
GO:0022018	lateral ganglionic eminence cell proliferation
GO:0010684	tricyclic triterpenoid catabolic process
GO:0070590	spore wall biogenesis
GO:0042397	phosphagen catabolic process
GO:0006851	mitochondrial calcium ion transmembrane transport
GO:0071840	cellular component organization or biogenesis
GO:1902638	neural crest cell differentiation involved in parathyroid gland development
GO:0010777	meiotic mismatch repair involved in reciprocal meiotic recombination
GO:0170039	proteinogenic amino acid metabolic process
GO:0072441	response to meiotic DNA replication checkpoint signaling
GO:0030210	heparin biosynthetic process
GO:0070486	leukocyte aggregation
GO:0036481	intrinsic apoptotic signaling pathway in response to hydrogen peroxide
GO:0140652	pyripyropene A biosynthetic process
GO:0072750	cellular response to leptomycin B
GO:0072145	proximal convoluted tubule segment 1 cell development
GO:0044856	plasma membrane raft localization
GO:1902434	sulfate import across plasma membrane
GO:0019683	glyceraldehyde-3-phosphate catabolic process
GO:0060924	atrial cardiac muscle cell fate commitment
GO:0045105	intermediate filament polymerization or depolymerization
GO:0009432	SOS response
GO:0098664	G protein-coupled serotonin receptor signaling pathway
GO:0048772	leucophore differentiation
GO:0140469	GCN2-mediated signaling
GO:0097231	cell motility in response to calcium ion
GO:0060227	Notch signaling pathway involved in camera-type eye photoreceptor fate commitment
GO:0070227	lymphocyte apoptotic process
GO:0019647	formaldehyde assimilation via ribulose monophosphate cycle
GO:0061280	epithelial cell migration involved in mesonephric proximal tubule morphogenesis
GO:0006457	protein folding
GO:1901887	2-hydroxybenzoyl-CoA biosynthetic process
GO:0021974	trigeminothalamic tract morphogenesis
GO:0038157	granulocyte-macrophage colony-stimulating factor signaling pathway
GO:0042344	indole glucosinolate catabolic process
GO:0051693	actin filament capping
GO:0033614	chloroplast proton-transporting ATP synthase complex assembly
GO:0008299	isoprenoid biosynthetic process
GO:0035604	fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow
GO:0003296	apoptotic process involved in atrial ventricular junction remodeling
GO:0060830	ciliary receptor clustering involved in smoothened signaling pathway
GO:0090425	acinar cell differentiation
GO:0110077	vesicle-mediated intercellular transport
GO:0044743	protein transmembrane import into intracellular organelle
GO:1902988	neurofibrillary tangle assembly
GO:0033051	aminophosphonate metabolic process
GO:0060088	auditory receptor cell stereocilium organization
GO:0048911	efferent axon development in anterior lateral line nerve
GO:0071823	protein-carbohydrate complex subunit organization
GO:0060885	clearance of cells from fusion plate by apoptotic process
GO:0009070	serine family amino acid biosynthetic process
GO:0140147	zinc ion export from vacuole
GO:1903443	cellular response to lipoic acid
GO:0035933	glucocorticoid secretion
GO:0006195	purine nucleotide catabolic process
GO:0051078	meiotic nuclear membrane disassembly
GO:0032616	interleukin-13 production
GO:1990670	vesicle fusion with Golgi cis cisterna membrane
GO:0051754	meiotic sister chromatid cohesion, centromeric
GO:0009304	tRNA transcription
GO:0099112	microtubule polymerization based protein transport
GO:1990950	metaphase/anaphase transition of meiosis II
GO:0042775	mitochondrial ATP synthesis coupled electron transport
GO:0072246	metanephric glomerular parietal epithelial cell development
GO:1903662	L-altrarate metabolic process
GO:0150115	cell-substrate junction organization
GO:0048490	anterograde synaptic vesicle transport
GO:0002297	T-helper 2 cell lineage commitment
GO:0030010	establishment of cell polarity
GO:0006567	threonine catabolic process
GO:0021843	substrate-independent telencephalic tangential interneuron migration
GO:0001113	transcription open complex formation at RNA polymerase II promoter
GO:0033618	plasma membrane respiratory chain complex IV assembly
GO:1990506	mitotic DNA-templated DNA replication
GO:0160030	pollen intine formation
GO:0036150	phosphatidylserine acyl-chain remodeling
GO:0000352	trans assembly of SL-containing precatalytic spliceosome
GO:0006552	L-leucine catabolic process
GO:0036520	astrocyte-dopaminergic neuron signaling
GO:0018943	organotin metabolic process
GO:0071313	cellular response to caffeine
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion
GO:0046722	lactic acid secretion
GO:0033377	maintenance of protein location in T cell secretory granule
GO:0034134	toll-like receptor 2 signaling pathway
GO:0061868	hepatic stellate cell migration
GO:0009265	2'-deoxyribonucleotide biosynthetic process
GO:0006531	aspartate metabolic process
GO:0071265	L-methionine biosynthetic process
GO:0042138	meiotic DNA double-strand break formation
GO:0036484	trunk neural crest cell migration
GO:0002553	histamine secretion by mast cell
GO:0045458	recombination within rDNA repeats
GO:0051761	sesquiterpene metabolic process
GO:0044211	CTP salvage
GO:1901825	zeaxanthin metabolic process
GO:0072247	metanephric glomerular parietal epithelial cell fate commitment
GO:0030311	poly-N-acetyllactosamine biosynthetic process
GO:0006307	DNA alkylation repair
GO:0071980	cell surface adhesin-mediated gliding motility
GO:0071497	cellular response to freezing
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules
GO:0048824	pigment cell precursor differentiation
GO:1902246	cis-abienol biosynthetic process
GO:0002150	hypochlorous acid catabolic process
GO:1990692	trans-Golgi-derived vesicle fusion with Golgi medial cisterna membrane
GO:0009688	abscisic acid biosynthetic process
GO:0033480	UDP-D-galacturonate biosynthetic process
GO:0038118	C-C chemokine receptor CCR7 signaling pathway
GO:0045057	cisternal progression
GO:0001885	endothelial cell development
GO:1901817	beta-zeacarotene catabolic process
GO:0062163	pseudohyphal septin ring assembly
GO:0002523	leukocyte migration involved in inflammatory response
GO:0015941	pantothenate catabolic process
GO:0160192	autophagosome-dependent secretion
GO:0032790	ribosome disassembly
GO:0072140	DCT cell development
GO:0042722	alpha-beta T cell activation by superantigen
GO:0050808	synapse organization
GO:0071995	phytochelatin import into vacuole
GO:0030150	protein import into mitochondrial matrix
GO:0007315	pole plasm assembly
GO:0051674	localization of cell
GO:0000752	agglutination involved in conjugation with cellular fusion
GO:0006235	dTTP biosynthetic process
GO:0006369	termination of RNA polymerase II transcription
GO:0001555	oocyte growth
GO:0097375	spinal sensory neuron axon guidance
GO:0003379	establishment of cell polarity involved in gastrulation cell migration
GO:0071874	cellular response to norepinephrine stimulus
GO:1902633	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate metabolic process
GO:0030204	chondroitin sulfate metabolic process
GO:1901749	leukotriene D4 catabolic process
GO:0034030	ribonucleoside bisphosphate biosynthetic process
GO:0008208	C21-steroid hormone catabolic process
GO:0035378	carbon dioxide transmembrane transport
GO:0070983	dendrite guidance
GO:0098961	dendritic transport of ribonucleoprotein complex
GO:0070192	chromosome organization involved in meiotic cell cycle
GO:0032986	protein-DNA complex disassembly
GO:0032603	fractalkine production
GO:1904310	cellular response to cordycepin
GO:0019427	acetyl-CoA biosynthetic process from acetate
GO:0021776	smoothened signaling pathway involved in spinal cord motor neuron cell fate specification
GO:0046076	dTTP catabolic process
GO:0061415	negative regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
GO:0046517	octamethylcyclotetrasiloxane catabolic process
GO:0009143	nucleoside triphosphate catabolic process
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation
GO:0086021	SA node cell to atrial cardiac muscle cell communication by electrical coupling
GO:0072351	tricarboxylic acid biosynthetic process
GO:0002781	antifungal peptide production
GO:0045040	protein insertion into mitochondrial outer membrane
GO:0006634	hexadecanal biosynthetic process
GO:0009051	pentose-phosphate shunt, oxidative branch
GO:0007186	G protein-coupled receptor signaling pathway
GO:0072260	metanephric interstitial fibroblast fate commitment
GO:0036154	diacylglycerol acyl-chain remodeling
GO:0009559	embryo sac central cell differentiation
GO:0035858	eosinophil fate determination
GO:1990557	mitochondrial sulfate transmembrane transport
GO:0046711	GDP biosynthetic process
GO:0048144	fibroblast proliferation
GO:0038179	neurotrophin signaling pathway
GO:0097490	sympathetic neuron projection extension
GO:0080188	gene silencing by siRNA-directed DNA methylation
GO:1900220	semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis
GO:1901685	glutathione derivative metabolic process
GO:0072705	cellular response to mercaptoethanol
GO:0006699	bile acid biosynthetic process
GO:1901945	miltiradiene catabolic process
GO:0006591	ornithine metabolic process
GO:0018400	peptidyl-proline hydroxylation to 3-hydroxy-L-proline
GO:1903100	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate metabolic process
GO:0035766	cell chemotaxis to fibroblast growth factor
GO:0035238	vitamin A biosynthetic process
GO:0062075	pollen aperture formation
GO:1903710	spermine transmembrane transport
GO:0045132	meiotic chromosome segregation
GO:1990778	protein localization to cell periphery
GO:0061322	disseminated nephrocyte differentiation
GO:0033866	nucleoside bisphosphate biosynthetic process
GO:0070124	mitochondrial translational initiation
GO:0097492	sympathetic neuron axon guidance
GO:0061225	mesonephric extraglomerular mesangial cell proliferation involved in mesonephros development
GO:1903424	fluoride transmembrane transport
GO:0072575	epithelial cell proliferation involved in liver morphogenesis
GO:0070189	kynurenine metabolic process
GO:0007173	epidermal growth factor receptor signaling pathway
GO:0009149	pyrimidine nucleoside triphosphate catabolic process
GO:0043635	methylnaphthalene catabolic process
GO:0042723	thiamine-containing compound metabolic process
GO:0035884	arabinan biosynthetic process
GO:0006570	tyrosine metabolic process
GO:0002314	germinal center B cell differentiation
GO:0006523	alanine biosynthetic process
GO:0071494	cellular response to UV-C
GO:2000793	cell proliferation involved in heart valve development
GO:0010440	stomatal lineage progression
GO:0030714	anterior/posterior axis specification, follicular epithelium
GO:0007264	small GTPase-mediated signal transduction
GO:0021533	cell differentiation in hindbrain
GO:0180026	mitochondrial small ribosomal subunit assembly
GO:0045455	ecdysteroid metabolic process
GO:0032624	interleukin-20 production
GO:0021859	pyramidal neuron differentiation
GO:0022027	interkinetic nuclear migration
GO:0034170	toll-like receptor 11 signaling pathway
GO:0052696	flavonoid glucuronidation
GO:0036039	curcumin metabolic process
GO:0042026	protein refolding
GO:0038162	erythropoietin-mediated signaling pathway
GO:0019463	glycine catabolic process to creatine
GO:0097388	chemokine (C-C motif) ligand 19 production
GO:0071325	cellular response to mannitol stimulus
GO:1902378	VEGF-activated neuropilin signaling pathway involved in axon guidance
GO:0016482	cytosolic transport
GO:0010120	camalexin biosynthetic process
GO:0060985	epicardium-derived cardiac vascular smooth muscle cell fate commitment
GO:0030240	skeletal muscle thin filament assembly
GO:0019662	non-glycolytic fermentation
GO:1902263	apoptotic process involved in embryonic digit morphogenesis
GO:0141196	retrotransposon silencing by piRNA-directed DNA methylation
GO:0050432	catecholamine secretion
GO:1901803	1,5-anhydro-D-fructose biosynthetic process
GO:1901104	tetracenomycin C metabolic process
GO:1903716	guanine transmembrane transport
GO:0021875	fibroblast growth factor receptor signaling pathway involved in forebrain neuroblast division
GO:0071399	cellular response to linoleic acid
GO:0034267	discadenine metabolic process
GO:0018890	cyanamide metabolic process
GO:1900868	sarcinapterin biosynthetic process
GO:0160083	exhausted T cell differentiation
GO:0033307	phytol salvage
GO:0002149	hypochlorous acid biosynthetic process
GO:1900682	octadecene biosynthetic process
GO:0046512	sphingosine biosynthetic process
GO:0098658	inorganic anion import across plasma membrane
GO:0002555	histamine secretion by platelet
GO:0032985	protein-carbohydrate complex disassembly
GO:0006660	phosphatidylserine catabolic process
GO:0006622	protein targeting to lysosome
GO:0034204	lipid translocation
GO:0071378	cellular response to growth hormone stimulus
GO:1903014	cellular response to differentiation-inducing factor 1
GO:0009141	nucleoside triphosphate metabolic process
GO:0070488	neutrophil aggregation
GO:0015951	purine ribonucleotide interconversion
GO:1990773	matrix metallopeptidase secretion
GO:0048360	root cap mucilage metabolic process
GO:0010761	fibroblast migration
GO:0006670	sphingosine metabolic process
GO:0061341	non-canonical Wnt signaling pathway involved in heart development
GO:0002369	T cell cytokine production
GO:0019470	4-hydroxyproline catabolic process
GO:0031990	mRNA export from nucleus in response to heat stress
GO:0090176	microtubule cytoskeleton organization involved in establishment of planar polarity
GO:0070308	lens fiber cell fate commitment
GO:0071607	macrophage inflammatory protein-1 gamma production
GO:0000745	nuclear migration involved in conjugation with mutual genetic exchange
GO:0009138	pyrimidine nucleoside diphosphate metabolic process
GO:1902244	cis-abienol metabolic process
GO:0042366	cobalamin catabolic process
GO:0060640	positive regulation of dentin-containing tooth bud formation by mesenchymal-epithelial signaling
GO:0000915	actomyosin contractile ring assembly
GO:0060319	primitive erythrocyte differentiation
GO:0140121	Lewy body formation
GO:0070106	interleukin-27-mediated signaling pathway
GO:1901365	funalenone catabolic process
GO:0035156	fusion cell fate specification
GO:0002078	membrane fusion involved in acrosome reaction
GO:0071393	cellular response to progesterone stimulus
GO:0070073	clustering of voltage-gated calcium channels
GO:1903663	L-altrarate catabolic process
GO:0071788	endoplasmic reticulum tubular network maintenance
GO:1901942	(+)-epi-alpha-bisabolol catabolic process
GO:2001115	methanopterin-containing compound metabolic process
GO:0039634	killing by virus of host cell during superinfection exclusion
GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway
GO:0097742	de novo centriole assembly
GO:0006687	glycosphingolipid metabolic process
GO:0019676	ammonia assimilation cycle
GO:0141137	positive regulation of gene expression, epigenetic
GO:0099517	synaptic vesicle transport along microtubule
GO:0030211	heparin catabolic process
GO:1903131	mononuclear cell differentiation
GO:0022620	microgametophyte vegetative cell differentiation
GO:0006679	glucosylceramide biosynthetic process
GO:0071233	cellular response to L-leucine
GO:0008089	anterograde axonal transport
GO:0017145	stem cell division
GO:0002934	desmosome organization
GO:1902601	silver ion transmembrane transport
GO:0070811	glycerol-2-phosphate transmembrane transport
GO:0003327	type B pancreatic cell fate commitment
GO:0098997	fusion of virus membrane with host outer membrane
GO:0071883	MAPK-activating adrenergic receptor signaling pathway
GO:0046651	lymphocyte proliferation
GO:1903473	positive regulation of mitotic actomyosin contractile ring contraction
GO:0086100	endothelin receptor signaling pathway
GO:0070830	bicellular tight junction assembly
GO:0098941	anterograde trans-synaptic signaling by trans-synaptic protein complex
GO:1900552	asperfuranone metabolic process
GO:0106028	neuron projection retraction
GO:0048200	Golgi transport vesicle coating
GO:0036257	multivesicular body organization
GO:0034220	monoatomic ion transmembrane transport
GO:0019475	L-lysine catabolic process to acetate
GO:0160040	mitocytosis
GO:0090678	cell dedifferentiation involved in phenotypic switching
GO:0140227	serotonin-gated cation-selective signaling pathway
GO:0002289	NK T cell proliferation involved in immune response
GO:0032203	telomere formation via telomerase
GO:0002431	Fc receptor mediated stimulatory signaling pathway
GO:0033962	P-body assembly
GO:0019240	citrulline biosynthetic process
GO:0097170	ADP-L-glycero-beta-D-manno-heptose metabolic process
GO:0001833	inner cell mass cell proliferation
GO:0090639	phosphatidylcholine biosynthesis from choline and CDP-diacylglycerol
GO:0009175	pyrimidine ribonucleoside monophosphate catabolic process
GO:0071245	cellular response to carbon monoxide
GO:0031203	post-translational protein targeting to membrane, docking
GO:0140206	dipeptide import across plasma membrane
GO:0097278	complement-dependent cytotoxicity
GO:0071606	chemokine (C-C motif) ligand 4 production
GO:0009871	jasmonic acid and ethylene-dependent systemic resistance, ethylene mediated signaling pathway
GO:0009847	spore germination
GO:0010778	meiotic DNA repair synthesis involved in reciprocal meiotic recombination
GO:0038009	regulation of signal transduction by receptor internalization
GO:0071307	cellular response to vitamin K
GO:0098710	guanine import across plasma membrane
GO:0061414	positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source
GO:0098717	pantothenate import across plasma membrane
GO:0006072	glycerol-3-phosphate metabolic process
GO:0031623	receptor internalization
GO:0045332	phospholipid translocation
GO:0097377	spinal cord interneuron axon guidance
GO:1903563	microtubule bundle formation involved in horsetail-astral microtubule organization
GO:0003398	glial cell differentiation involved in amphid sensory organ development
GO:0032608	interferon-beta production
GO:0033002	muscle cell proliferation
GO:0002503	peptide antigen assembly with MHC class II protein complex
GO:0090121	low-density lipoprotein particle disassembly involved in cholesterol transport
GO:0071403	cellular response to high density lipoprotein particle stimulus
GO:1901815	astaxanthin biosynthetic process
GO:0071897	DNA biosynthetic process
GO:0031640	killing of cells of another organism
GO:1990556	mitochondrial isopropylmalate transmembrane transport
GO:0003370	cell-cell adhesion involved in mesendodermal cell migration
GO:0048362	pedicel mucilage metabolic process
GO:0015787	UDP-glucuronic acid transmembrane transport
GO:0072754	cellular response to purvalanol A
GO:0009403	toxin biosynthetic process
GO:0006181	dGMP biosynthetic process
GO:0044575	cellulosome assembly
GO:1990344	secondary cell septum biogenesis
GO:0036162	oxytocin production
GO:0015793	glycerol transmembrane transport
GO:0060742	epithelial cell differentiation involved in prostate gland development
GO:0009127	purine nucleoside monophosphate biosynthetic process
GO:0097314	apoptosome assembly
GO:0003131	mesodermal-endodermal cell signaling
GO:0042363	fat-soluble vitamin catabolic process
